Collision_Rate,Transmission_Rate,Queue_Length,Network_Load,SNR,Packet_Delivery_Ratio,Packet_Size,Latency_ms,Jitter_ms,Throughput_Mbps,Performance_Class
7.860125762871064,87.1426899915407,43.0,45.22768157107032,27.84117720419388,,,,,,0
18.9942044772048,91.40758144894168,26.0,44.591994487552526,24.65754905767797,,,,,,0
19.633249491203618,60.38109823124153,16.0,107.44394708162832,20.167109751291846,,,,,,0
37.83227802521289,69.87174029869601,28.0,170.51154042574777,29.836635849272607,,,,,,1
33.69008621098459,40.85720649598489,44.0,25.12496462857607,15.322159123385983,,,,,,1
44.924573415934695,94.42596069890348,42.0,144.3217005137503,26.66383319570908,,,,,,2
26.24967163228772,45.05866058992382,14.0,134.32582733404297,18.535807443878387,,,,,,0
10.381741067223576,91.27756531878316,39.0,175.77879084757885,22.97470277751469,,,,,,0
37.09601542503478,72.22703218450394,36.0,56.38803649631237,24.54536940904868,,,,,,1
39.23532718776038,69.50289166712585,11.0,95.52087315015562,22.67508174380673,,,,,,1
30.25747389062733,63.324753216073056,25.0,185.9072011442683,12.810146062171864,,,,,,1
39.69352309795524,44.99353776165432,24.0,135.39875552571027,18.85902021495865,,,,,,1
27.220801836397584,41.47432208035804,30.0,83.86599844370342,21.228767558662486,,,,,,0
28.52297732218973,44.3316035895614,8.0,34.96835274250101,26.980875183571936,,,,,,1
24.23934582613473,42.11848703937655,26.0,59.8721515011123,18.872914975971447,,,,,,0
6.143860703484283,80.67299078183896,19.0,120.43094072298284,28.37494609608503,,,,,,0
9.8551142146987,52.75814184583746,44.0,146.4519100364976,18.807484460504213,,,,,,0
6.414313355903041,33.759773976620764,25.0,33.64015850185976,20.975597185260234,,,,,,0
33.63846850687012,92.99167095915274,19.0,123.92347940837026,25.92571365885602,,,,,,1
19.1460191484347,87.44608252262267,26.0,114.56674297936269,21.661353688442876,,,,,,0
27.885681102411624,90.30389840768883,32.0,107.65153487123452,29.20436144765649,,,,,,1
45.84049132667418,94.66900847201828,18.0,141.12339235958152,23.20671661028255,,,,,,2
16.21815031169937,41.30319119926668,31.0,169.11542306585775,20.45418908135202,,,,,,0
23.46723153660334,55.755731228672815,45.0,71.368039803605,10.471839355615916,,,,,,0
38.99980123443719,79.28550092076594,44.0,178.91231612108228,18.2746579516066,,,,,,1
15.29591744712301,75.2413401734965,32.0,40.52038639752463,15.984968385203208,,,,,,0
8.464095942295685,40.00323391209058,30.0,42.87453525272122,24.962113357749782,,,,,,0
18.03881538111956,83.02915312439015,6.0,60.68669208854554,14.165553503070916,,,,,,0
12.2549579264302,44.58863716938294,29.0,32.710865213944786,14.104401745881436,,,,,,0
46.83639435541579,44.5481449634705,7.0,53.76065268974674,13.790380864747537,,,,,,2
41.36541708039877,64.90333748807188,12.0,30.218234951540477,12.512312263124718,,,,,,2
33.503169042969056,68.5410957647107,48.0,166.13295922722418,16.22014007341775,,,,,,1
44.215726558447294,67.70560350945772,37.0,36.40410845845867,27.718442288868506,,,,,,2
41.16524346046016,35.946644430854064,46.0,151.9865359363728,25.4985694461191,,,,,,2
13.395652649871613,87.03495607097472,39.0,19.10363490353341,24.70502432613587,,,,,,0
45.165154932049,47.2640027682659,10.0,190.21886222764388,25.94673611299925,,,,,,2
29.27040088620428,38.41846988338227,43.0,145.12041663027557,15.388357786591431,,,,,,1
41.334806982382815,87.76862519148352,27.0,11.291344231361238,27.74883381504976,,,,,,2
45.3241084965572,92.11734738493396,29.0,155.13273503804066,12.746067502832087,,,,,,2
19.310156373733875,86.03829512225428,47.0,107.6755649455752,16.72691453431164,,,,,,0
9.952336603745454,82.61854485711707,23.0,158.07938236367275,21.734962379346857,,,,,,0
15.257082314387375,72.59072874153641,9.0,109.2743936892118,12.058101766840013,,,,,,0
24.21985048818153,65.80572908959405,15.0,131.7947229507174,24.6026037555285,,,,,,0
41.81066446651219,35.65413939424166,16.0,159.4030145250577,17.7449209640695,,,,,,2
43.732876246535454,56.54945884959542,14.0,86.97053037169277,25.688113312168,,,,,,2
5.312845873903582,54.22475360580041,12.0,10.514548465885897,19.85792571169205,,,,,,0
27.983628615990455,46.8839959444212,28.0,171.4898342295858,13.617490488506728,,,,,,1
23.783495141695056,77.02230738975803,32.0,82.36916889868588,24.69523622710689,,,,,,0
14.99485147118286,62.2319227801201,45.0,104.24811794315076,15.04287911677887,,,,,,0
10.393941530015727,35.26800403399712,40.0,11.475662009254057,19.816206025360856,,,,,,0
20.192682713163254,44.31190812673773,41.0,103.49748196651862,11.510665383138152,,,,,,0
47.43093667606336,74.41181963787373,25.0,197.4326062986286,22.357333088240736,,,,,,2
19.544131940933987,34.94850586686951,12.0,62.87085555556623,23.317155324325544,,,,,,0
28.345577978451477,85.32844941316996,13.0,85.12947134605183,17.57348419945567,,,,,,1
36.635853150283005,62.18452425590833,19.0,140.56609932904857,29.08845560642148,,,,,,1
21.363332107068228,61.23812752623212,44.0,164.81079682949516,27.48337842964137,,,,,,0
48.73019372244323,68.50650600286865,22.0,89.30440856115906,24.15881831479989,,,,,,2
48.310128272395005,83.6042627851347,46.0,68.83708537624558,24.273041489874853,,,,,,2
16.330203312141386,52.60759851364255,24.0,188.18690199716275,15.048034298843024,,,,,,0
27.376182765157346,74.07104991633913,10.0,138.65754366761715,23.13630462176898,,,,,,0
18.539523941754634,66.77257765972641,16.0,32.6140478536968,13.964125304710391,,,,,,0
17.81782224698604,47.356837561012384,6.0,23.09629684558324,12.880064478396442,,,,,,0
6.659912630953976,87.11094911308527,11.0,101.87447165017012,29.989357884051604,,,,,,0
32.43039502909536,81.83269140445033,20.0,51.81711254898176,22.44751862946348,,,,,,1
27.62055604529877,72.79936925279766,7.0,58.25710314148816,18.61975745314381,,,,,,1
7.316543806249521,85.28781239112573,49.0,176.76151397729117,15.763290457679028,,,,,,0
17.539090890647515,86.37412306238716,7.0,27.017544620099027,22.07840887324455,,,,,,0
45.87196486849942,76.04359348647726,31.0,145.91918189348905,10.991870164401725,,,,,,2
15.780285080013758,84.40586634363868,47.0,61.51702814231173,11.8936198100959,,,,,,0
11.52026924410504,75.33564500850343,44.0,154.46236206678617,10.657133954807929,,,,,,0
27.02537421249033,74.20915016441953,42.0,147.25816304807347,19.983396665253235,,,,,,0
49.35427043497703,70.20973958398699,37.0,11.404461274415675,22.01213258374365,,,,,,2
15.892487218017518,78.92658157124669,32.0,106.73572845510384,11.249595227156416,,,,,,0
35.246099633264535,40.309331844049794,5.0,36.47070165182881,24.42448934997833,,,,,,1
39.27288268979229,87.25659934793035,12.0,174.5831358099486,14.607901430291289,,,,,,1
15.693689479657984,86.66982930344008,41.0,175.60131774385724,23.70402907539732,,,,,,0
37.76973568753368,31.901073397246343,36.0,89.48570342381403,29.637942800704916,,,,,,1
21.5502409723664,83.67808878670957,47.0,94.43516750570532,23.822117401077023,,,,,,0
33.45376237671108,38.37654138577394,41.0,67.62375848686014,27.66386105847217,,,,,,1
33.50883698424026,51.782725526844224,8.0,146.1551968024059,28.96397013486135,,,,,,1
29.10986078336413,78.3280366589545,34.0,78.14565897502723,19.73502096704631,,,,,,1
9.063039652448374,40.44939324314004,10.0,60.88057015930042,24.046499588394138,,,,,,0
42.58861230151571,83.16785656773905,23.0,92.12390130585656,27.03938507111684,,,,,,2
19.435102923728117,84.08872156725323,36.0,27.38262849361716,17.132178257487723,,,,,,0
13.39333296799344,62.98540269445435,13.0,151.85460888239874,15.227946331207898,,,,,,0
6.834881369964377,30.415081661594183,16.0,12.393316241639525,28.93197145556677,,,,,,0
31.59018244347088,48.657478656369335,15.0,132.45216168891284,24.52607000737636,,,,,,1
35.49039628290271,70.10024969442324,20.0,44.74426008342576,14.393642667516527,,,,,,1
5.746452301753527,93.77710157178252,5.0,54.156768780738496,18.981667853522268,,,,,,0
28.044187623467643,71.06787925608344,49.0,130.7700797416076,25.929035390756187,,,,,,1
15.192309883907209,46.88723276917038,25.0,198.6592584987524,20.94125981836884,,,,,,0
34.032775568425244,71.21037070147474,34.0,157.76632292378463,22.99904196331778,,,,,,1
12.846489305224615,65.0990496815306,17.0,52.90953012244448,25.075364040901047,,,,,,0
36.09219821461097,80.68995068482434,38.0,43.44470345781542,22.44018377617961,,,,,,1
22.403090583524182,36.9537415237523,8.0,174.58424535085737,20.80158643844392,,,,,,0
47.152849493153056,79.46681366263182,32.0,94.3949501050858,24.99228568775547,,,,,,2
11.188442486569697,65.18232761394717,42.0,36.04003253734954,24.551260708644016,,,,,,0
20.347985797261632,92.59448025083464,35.0,173.82017043116824,22.59744800366358,,,,,,0
10.106308455826507,52.22169079251459,31.0,165.05754705370967,17.19578826763859,,,,,,0
46.61121282253532,71.12042305370663,9.0,196.94220914046107,18.11624184400543,,,,,,2
44.48027090214415,90.58182685815112,29.0,182.85130047540997,29.408770977681947,,,,,,2
16.607373247182004,36.66313231939415,7.0,171.84016434550293,12.247718645830515,,,,,,0
34.69928207153806,90.91985167036933,37.0,19.9891355840906,15.370098345056707,,,,,,1
41.77499900905471,74.71257194955287,8.0,29.838920204642424,19.848035184086715,,,,,,2
29.984036521975806,34.409408841836175,29.0,118.10680691778332,26.734593722875715,,,,,,1
28.83427602602029,49.56263185154306,24.0,110.98105679354596,13.273513274594556,,,,,,1
15.883353090520323,76.0311857619433,38.0,97.01301075301174,15.539092362492198,,,,,,0
9.189624551265464,34.37778909547016,30.0,85.389971828771,11.31596435590478,,,,,,0
45.3747091078997,67.84107991145777,9.0,91.9299921242225,24.11970532101637,,,,,,2
45.51881257234987,52.48239870194219,39.0,118.1666074856111,14.764188709512322,,,,,,2
33.48956557729706,70.35950865488601,32.0,10.39453834401543,17.77349501341901,,,,,,1
20.25634059719153,32.97323219781334,33.0,59.53466708524192,18.874028940593355,,,,,,0
20.714430857569734,86.64989239990446,13.0,108.47314693085512,27.826278712129117,,,,,,0
37.668005549160775,93.2767829965308,42.0,147.22105874799277,18.226605806624736,,,,,,1
45.36996169786597,92.97706059356996,10.0,43.0897715551253,12.90450039830498,,,,,,2
44.91888909193028,78.7273690632901,23.0,113.90742301961228,20.48629876680242,,,,,,2
40.09439956359307,38.45560560849108,48.0,145.74733993829852,29.259159892972598,,,,,,1
33.891424076942954,79.28710773538647,15.0,94.4792550036419,22.15371282101622,,,,,,1
8.786298424777197,31.598149569822095,6.0,15.1454153973097,29.66774440921145,,,,,,0
12.27329213425762,31.438030849384823,48.0,95.36095010847096,26.8221461787774,,,,,,0
45.43493848371857,51.034664244720176,48.0,66.32452867138909,10.719315124268256,,,,,,2
32.289307684681546,61.76180737630328,13.0,186.6334254632524,23.16799190754084,,,,,,1
5.413867322748335,80.07648215750656,25.0,33.6765432788822,15.735337551157674,,,,,,0
9.566219428971444,74.41419947942283,28.0,133.9704315463741,21.19233711289448,,,,,,0
34.85757960986251,58.98367591448864,38.0,20.016755603555215,15.586903818624531,,,,,,1
5.227771273079841,47.78573330830828,26.0,94.77238318441232,16.97740833210581,,,,,,0
12.236362313787438,94.81309251025122,7.0,115.25610257181532,28.463374235083588,,,,,,0
29.693020521496376,57.70178464533824,16.0,66.61143695020444,14.132863697834106,,,,,,1
36.1352838961712,59.34015658142891,32.0,96.46437074887304,27.48218236051661,,,,,,1
34.338256677617025,40.6355483774585,34.0,41.0752209607356,10.609156161409937,,,,,,1
15.09211892572519,81.6626206687454,30.0,67.78353139892687,11.817530767392968,,,,,,0
37.04806496063912,75.08934467579675,25.0,128.01020173293858,27.093500827685272,,,,,,1
15.676208937356003,44.35002483126942,32.0,67.34201061361946,22.611120618183907,,,,,,0
19.642986417167048,35.35476796502977,30.0,180.9511848976856,24.94472276079101,,,,,,0
38.592113230311085,74.23245463485635,37.0,129.39732195178806,14.188353416437083,,,,,,1
34.23348045712466,72.54322892827379,25.0,93.34331350283703,20.741669111802068,,,,,,1
43.215053472238,47.76186925488361,39.0,17.36381775529467,24.74438447142609,,,,,,2
34.592580153515456,91.80613154627667,38.0,104.91418368888752,22.54628274020525,,,,,,1
30.573887150096223,39.81876296575852,45.0,155.30748600376694,19.43397533782419,,,,,,1
9.215364552264164,58.10176206776912,22.0,60.45594362235859,29.195675728754296,,,,,,0
21.54721113767451,91.33503481089392,15.0,163.28697823326578,23.523146669068907,,,,,,0
16.934106545677643,57.28227560019795,27.0,57.843285549667485,28.15501600482476,,,,,,0
15.97953395205876,71.50418659816556,26.0,166.5118137106521,24.595410231473625,,,,,,0
48.78547496386005,55.843635867581625,21.0,26.200984906218707,24.709270571953663,,,,,,2
22.689397610004217,47.82398815266355,9.0,174.5749046851156,11.600365395153586,,,,,,0
45.1420949829701,93.95854711738885,48.0,104.84542567733278,17.18929243707887,,,,,,2
33.401238169876834,56.6067104104778,15.0,66.34214202784977,27.167388134393168,,,,,,1
40.76650865937418,88.11644823914374,34.0,60.37151757887827,14.65207724297512,,,,,,1
27.618669189733644,44.9470493829206,19.0,92.0820061967689,12.310117323129324,,,,,,1
30.96067480818616,43.851805761630416,31.0,199.81940463969252,16.52212113277587,,,,,,1
27.163296221848874,32.02371538749324,39.0,51.86220475314069,14.40875769785228,,,,,,0
13.785934450912002,72.35834364943253,37.0,29.611163287009926,28.505763895863105,,,,,,0
37.510345186767736,53.95421234204447,24.0,121.15668205654576,27.359332840042622,,,,,,1
17.63475630983851,86.1832862395764,20.0,102.82306862364884,19.993664605658083,,,,,,0
6.094218489415423,60.758643934951216,38.0,109.5972915020284,11.22687748967736,,,,,,0
34.046253315822554,92.9325728144569,6.0,136.71772933587124,24.291246921863127,,,,,,1
12.9699805733172,42.05915852070287,39.0,60.75737327542337,22.46823462672529,,,,,,0
47.32063629588114,86.4605059171147,44.0,183.0263491229388,29.41109341456992,,,,,,2
47.92678596511643,80.47879543146321,32.0,92.77769256323516,21.17906480540754,,,,,,2
46.16889755992018,80.10991990186338,43.0,34.526377077067735,16.72787446805819,,,,,,2
21.657141511495,84.91090982759769,10.0,151.03676377944942,20.380433871571118,,,,,,0
5.695547743799034,79.46655941129492,13.0,132.18982699739155,29.585265828090325,,,,,,0
46.77433531644764,70.704320906042,24.0,69.99124647196705,23.92724865066061,,,,,,2
24.268286674279143,38.5309170493552,5.0,128.0885575664692,23.439522758541024,,,,,,0
48.49946685696513,32.11420166693137,12.0,51.773771710105606,14.813631794517708,,,,,,2
48.36289896901638,89.85511010801964,27.0,94.51947827470062,24.87205035121235,,,,,,2
43.3854254960312,70.08227044384797,7.0,180.8883792117918,25.005436589435437,,,,,,2
18.250200143131355,81.77492391345146,8.0,35.37150430054239,16.345779675518106,,,,,,0
22.32939778708664,61.29895284831575,29.0,83.47232549761777,19.674276647814263,,,,,,0
43.30115021825856,37.62503228255565,42.0,166.01706069686597,15.89206665880912,,,,,,2
19.261490232032493,38.13707649316578,19.0,194.20327088717383,15.174101406485734,,,,,,0
12.627173600874162,74.56174366988313,25.0,96.24596592014122,10.517921404989703,,,,,,0
30.05605681062576,57.969883168465074,39.0,106.329927827236,15.704234893066642,,,,,,1
47.12696483723514,43.03410723552189,18.0,118.71267273891624,21.079398997565495,,,,,,2
36.32134085037379,61.9536455381934,40.0,187.1461469104051,10.032023750980576,,,,,,1
30.652752654021423,34.17358090988372,16.0,173.05929028563563,15.664381676193347,,,,,,1
9.372942219684584,67.82814112443592,21.0,42.414213678112425,27.628206646465003,,,,,,0
32.67532520146264,47.484571288281344,43.0,92.98398539094426,21.87297170214722,,,,,,1
49.552423254691846,81.84134154141722,13.0,98.160081357321,22.15725648161961,,,,,,2
11.30378068564358,50.17352733003229,39.0,159.92826121326377,18.067286100527063,,,,,,0
28.324834356368157,59.58930969031708,17.0,124.5496476950327,23.52944286984822,,,,,,1
44.48178823675799,30.75533509402654,19.0,134.30188778551246,13.798655324607182,,,,,,2
38.3345877989392,34.70904770664633,22.0,199.65798245646732,26.37493620768383,,,,,,1
36.36570834478706,55.51208116643451,37.0,24.24240825930248,12.333782398717997,,,,,,1
36.61178377941992,61.19602425661303,10.0,52.37186647140927,23.120027093062184,,,,,,1
21.177101804888984,69.00133562775474,31.0,87.5002281005939,16.822986516393662,,,,,,0
18.2116329919022,48.95806761610472,27.0,76.07865657928856,24.950259411649537,,,,,,0
41.42125199653312,75.17382259822526,31.0,14.112656655926882,20.9952910253204,,,,,,2
41.455102760563136,85.9079558172983,38.0,27.437745229523408,19.047060769574323,,,,,,2
44.01825433610467,80.69031427806775,42.0,139.38112536667947,13.38844804186494,,,,,,2
46.09582486504121,32.57522364764321,18.0,177.07164803888654,22.736429285687056,,,,,,2
28.0104079487422,61.23295157175888,40.0,107.70313214053574,29.49539686840826,,,,,,1
27.568233260923986,36.82046159718136,12.0,112.44630510759026,26.5120684981403,,,,,,1
40.92328305350488,45.73292603106429,39.0,58.46775223815209,11.200163851780236,,,,,,1
34.24837688499943,94.13306856236451,23.0,155.89650909040515,17.524587567223822,,,,,,1
36.588509476596656,39.26221028859836,34.0,152.8409715997787,28.51166018380544,,,,,,1
40.81067012462455,62.42772997433814,18.0,121.78948095135476,20.060874951140427,,,,,,1
45.05024038179048,70.18012273067774,24.0,50.40621443715514,23.242236516163583,,,,,,2
20.209782058319117,75.66022308536677,29.0,28.433461465047,28.25198691182781,,,,,,0
21.90123286879748,66.37716442664941,44.0,22.20532941285392,27.47589380839761,,,,,,0
9.229187292839104,30.635105082246938,28.0,122.61225266214676,20.03640751081022,,,,,,0
31.022606344827828,51.21998503585947,18.0,166.75671063713202,18.75292605315204,,,,,,1
6.617402320853394,63.651256820006246,30.0,173.0827820383757,16.79385236959174,,,,,,0
25.95191081596071,35.711322444414165,42.0,98.08819412525548,24.38038886325782,,,,,,0
29.419008561840947,52.790750528596746,27.0,159.0115468682762,15.739735989430866,,,,,,1
17.8943563457728,32.15820207143883,26.0,189.90723730479448,14.997752128618004,,,,,,0
31.587496725605483,35.10760231507635,23.0,62.28232137273292,17.1249978920756,,,,,,1
6.372511247257224,55.80001295310375,7.0,85.61246581234386,13.54430113757584,,,,,,0
6.6806684937146485,38.62652401279893,46.0,186.98100859336927,23.902396318915347,,,,,,0
42.01702522968462,66.89015513700127,23.0,74.26388379028413,22.324812986612244,,,,,,2
21.20857886350683,74.81522299392228,13.0,183.63649516114128,19.657570682316877,,,,,,0
10.717723069334816,82.03813544209038,32.0,196.3985238283485,17.806515585231093,,,,,,0
28.5009467024662,43.009765875912656,24.0,135.7440384291407,28.18125085793463,,,,,,1
39.64970988943749,40.88636784683953,49.0,165.20915500579198,10.582475699782105,,,,,,1
14.711946237357942,36.79690962173602,11.0,152.4136572020062,25.382154870145985,,,,,,0
33.03007141185501,71.36796622033638,18.0,142.9115089469495,28.038191434977776,,,,,,1
8.84063592471956,75.92092222164857,13.0,68.31690386643419,18.92709158859852,,,,,,0
7.325677452587346,32.05309941366673,23.0,20.847924202509304,21.01380982941293,,,,,,0
28.91095842056666,90.85379600583984,18.0,75.17982917873361,28.88927375764076,,,,,,1
29.328580472454792,33.37813343734571,42.0,136.71783718874224,14.245550305710289,,,,,,1
33.6843455674193,65.18426179456958,40.0,29.480547663282263,20.4026969556937,,,,,,1
37.67411001751977,76.08893376430956,44.0,12.264416765865995,19.49442254256426,,,,,,1
48.91334357581406,86.61299304349556,21.0,36.54155079455835,15.1678529574074,,,,,,2
28.23351567355379,76.4156505886078,34.0,145.9898260180511,26.37186460746216,,,,,,1
19.533041282356063,82.11232539953647,13.0,194.8308033147244,27.99201189526472,,,,,,0
40.78337876459167,52.0642625152824,37.0,196.7822929268159,25.638651595764177,,,,,,1
17.187451306793342,82.9636323935233,29.0,103.8560383366357,13.907179216972168,,,,,,0
24.753713931753623,35.20746501500388,18.0,175.176937188546,11.73497271002763,,,,,,0
8.530537160401968,88.1630826439343,15.0,149.99702659278577,22.108889706106847,,,,,,0
6.1407834536955885,65.59350444999285,39.0,105.19764502707466,11.141895210197678,,,,,,0
48.31917866050663,83.12435504756209,45.0,118.8245012614665,23.456517771161685,,,,,,2
42.61910542304926,59.40068849368951,18.0,36.0731578572055,20.608484406544854,,,,,,2
36.31883927421641,71.83255018777413,34.0,188.1556775171525,23.255714654873277,,,,,,1
23.402882498642143,64.21617296084736,45.0,76.86665643903758,21.80341547299488,,,,,,0
12.79824440318806,77.55331891409656,8.0,94.7683587268622,18.45405139054345,,,,,,0
12.039666920198872,35.305948831988324,8.0,137.61544388960075,14.017543602804563,,,,,,0
16.26093041740679,33.92288545938665,32.0,73.44146959004524,16.11404271620977,,,,,,0
29.71519991177542,46.06171021065952,12.0,58.3092405878968,20.49001148437953,,,,,,1
