day,lat,lon,fwi,pred_fwi
2020-01-06,35.733333333333334,-76.22499996666667,10.8,10.6473465
2020-01-06,35.733333333333334,-75.59999996666667,12.8,12.49545
2020-01-06,35.108333333333334,-94.97499996666669,8.8,8.30845
2020-01-06,35.108333333333334,-94.34999996666669,8.8,8.158734
2020-01-06,35.108333333333334,-93.72499996666669,9.2,8.416763
2020-01-06,35.108333333333334,-93.09999996666669,9.2,8.566631
2020-01-06,35.108333333333334,-92.47499996666669,9.6,8.708148
2020-01-06,35.108333333333334,-91.84999996666669,10.0,9.394919
2020-01-06,35.108333333333334,-91.22499996666669,10.4,9.612532
2020-01-06,35.108333333333334,-90.59999996666669,10.0,9.181366
2020-01-06,35.108333333333334,-89.97499996666667,8.4,7.936978
2020-01-06,35.108333333333334,-89.34999996666667,7.2,6.245757
2020-01-06,35.108333333333334,-88.72499996666667,6.4,5.466624
2020-01-06,35.108333333333334,-88.09999996666667,6.0,5.4377437
2020-01-06,35.108333333333334,-87.47499996666667,0.0,-0.010066431
2020-01-06,35.108333333333334,-86.84999996666667,0.0,-0.0092783915
2020-01-06,35.108333333333334,-86.22499996666667,0.0,0.0033374664
2020-01-06,35.108333333333334,-85.59999996666667,0.0,-0.008629007
2020-01-06,35.108333333333334,-84.97499996666667,0.0,-0.015275185
2020-01-06,35.108333333333334,-84.34999996666667,0.0,-0.0020926527
2020-01-06,35.108333333333334,-83.72499996666667,0.0,-0.26174387
2020-01-06,35.108333333333334,-83.09999996666667,0.0,-0.13949145
2020-01-06,35.108333333333334,-82.47499996666667,0.0,-0.022004487
2020-01-06,35.108333333333334,-81.84999996666667,0.0,-0.059756793
2020-01-06,35.108333333333334,-81.22499996666667,7.6,7.798188
2020-01-06,35.108333333333334,-80.59999996666667,8.0,7.9608793
2020-01-06,35.108333333333334,-79.97499996666667,8.0,7.1878977
2020-01-06,35.108333333333334,-79.34999996666667,9.2,9.200208
2020-01-06,35.108333333333334,-78.72499996666667,9.2,9.029238
2020-01-06,35.108333333333334,-78.09999996666667,9.6,8.979954
2020-01-06,35.108333333333334,-77.47499996666667,10.8,10.166537
2020-01-06,35.108333333333334,-76.84999996666667,10.4,10.217923
2020-01-06,35.108333333333334,-76.22499996666667,10.4,10.504238
2020-01-06,34.483333333333334,-94.97499996666669,9.6,9.039988
2020-01-06,34.483333333333334,-94.34999996666669,9.6,9.154443
2020-01-06,34.483333333333334,-93.72499996666669,11.6,10.705272
2020-01-06,34.483333333333334,-93.09999996666669,11.6,10.7251005
2020-01-06,34.483333333333334,-92.47499996666669,9.6,8.9829235
2020-01-06,34.483333333333334,-91.84999996666669,10.0,9.353352
2020-01-06,34.483333333333334,-91.22499996666669,9.2,8.468601
2020-01-06,34.483333333333334,-90.59999996666669,7.2,6.881791
2020-01-06,34.483333333333334,-89.97499996666667,6.0,5.497461
2020-01-06,34.483333333333334,-89.34999996666667,6.4,4.9182215
2020-01-06,34.483333333333334,-88.72499996666667,6.8,5.6030135
2020-01-06,34.483333333333334,-88.09999996666667,6.8,5.613851
2020-01-06,34.483333333333334,-87.47499996666667,6.0,4.5878177
2020-01-06,34.483333333333334,-86.84999996666667,0.0,0.09957647
2020-01-06,34.483333333333334,-86.22499996666667,0.0,-0.00043142913
2020-01-06,34.483333333333334,-85.59999996666667,0.0,0.018437302
2020-01-06,34.483333333333334,-84.97499996666667,0.0,0.09018642
2020-01-06,34.483333333333334,-84.34999996666667,0.0,-0.020935638
2020-01-06,34.483333333333334,-83.72499996666667,0.0,0.010913454
2020-01-06,34.483333333333334,-83.09999996666667,0.0,0.002782169
2020-01-06,34.483333333333334,-82.47499996666667,0.0,0.062490765
2020-01-06,34.483333333333334,-81.84999996666667,6.8,6.950289
2020-01-06,34.483333333333334,-81.22499996666667,7.2,6.822281
2020-01-06,34.483333333333334,-80.59999996666667,7.6,7.8278856
2020-01-06,34.483333333333334,-79.97499996666667,8.4,7.9727125
2020-01-06,34.483333333333334,-79.34999996666667,8.4,8.102155
2020-01-06,34.483333333333334,-78.72499996666667,9.6,9.532936
2020-01-06,34.483333333333334,-78.09999996666667,10.0,9.857807
2020-01-06,34.483333333333334,-77.47499996666667,10.4,10.243906
2020-01-06,33.858333333333334,-94.97499996666669,10.0,9.401682
2020-01-06,33.858333333333334,-94.34999996666669,9.2,8.408394
2020-01-06,33.858333333333334,-93.72499996666669,8.8,8.114468
2020-01-06,33.858333333333334,-93.09999996666669,9.2,8.422836
2020-01-06,33.858333333333334,-92.47499996666669,7.6,7.2261915
2020-01-06,33.858333333333334,-91.84999996666669,8.4,7.9440207
2020-01-06,33.858333333333334,-91.22499996666669,7.6,6.8393292
2020-01-06,33.858333333333334,-90.59999996666669,7.2,6.8978415
2020-01-06,33.858333333333334,-89.97499996666667,6.4,5.590688
2020-01-06,33.858333333333334,-89.34999996666667,7.2,6.2834597
2020-01-06,33.858333333333334,-88.72499996666667,6.8,5.687534
2020-01-06,33.858333333333334,-88.09999996666667,0.0,0.024100108
2020-01-06,33.858333333333334,-87.47499996666667,0.0,0.037924845
2020-01-06,33.858333333333334,-86.84999996666667,6.4,5.306856
2020-01-06,33.858333333333334,-86.22499996666667,0.0,-0.012024056
2020-01-06,33.858333333333334,-85.59999996666667,0.0,0.02557923
2020-01-06,33.858333333333334,-84.97499996666667,8.0,5.663604
2020-01-06,33.858333333333334,-84.34999996666667,8.8,8.310725
2020-01-06,33.858333333333334,-83.72499996666667,0.0,0.09157151
2020-01-06,33.858333333333334,-83.09999996666667,10.0,9.499264
2020-01-06,33.858333333333334,-82.47499996666667,8.4,8.718122
2020-01-06,33.858333333333334,-81.84999996666667,8.8,8.850108
2020-01-06,33.858333333333334,-81.22499996666667,8.8,8.936243
2020-01-06,33.858333333333334,-80.59999996666667,8.8,8.594931
2020-01-06,33.858333333333334,-79.97499996666667,9.6,9.096691
2020-01-06,33.858333333333334,-79.34999996666667,9.6,9.464175
2020-01-06,33.858333333333334,-78.72499996666667,10.4,10.155313
2020-01-06,33.858333333333334,-78.09999996666667,11.2,10.945986
2020-01-06,33.233333333333334,-94.97499996666669,11.6,10.844638
2020-01-06,33.233333333333334,-94.34999996666669,9.6,8.981662
2020-01-06,33.233333333333334,-93.72499996666669,8.8,8.32077
2020-01-06,33.233333333333334,-93.09999996666669,8.0,7.482923
2020-01-06,33.233333333333334,-92.47499996666669,8.0,7.431798
2020-01-06,33.233333333333334,-91.84999996666669,8.0,7.4975705
2020-01-06,33.233333333333334,-91.22499996666669,8.4,7.845759
2020-01-06,33.233333333333334,-90.59999996666669,7.6,7.182909
2020-01-06,33.233333333333334,-89.97499996666667,8.0,6.9439964
2020-01-06,33.233333333333334,-89.34999996666667,7.6,6.248622
2020-01-06,33.233333333333334,-88.72499996666667,7.6,6.532083
2020-01-06,33.233333333333334,-88.09999996666667,7.2,6.2247825
2020-01-06,33.233333333333334,-87.47499996666667,7.6,7.6923985
2020-01-06,33.233333333333334,-86.84999996666667,0.0,-0.015412945
2020-01-06,33.233333333333334,-86.22499996666667,0.0,-0.061958794
2020-01-06,33.233333333333334,-85.59999996666667,7.6,6.5064344
2020-01-06,33.233333333333334,-84.97499996666667,0.0,-0.1282177
2020-01-06,33.233333333333334,-84.34999996666667,9.6,9.006461
2020-01-06,33.233333333333334,-83.72499996666667,9.2,9.016239
2020-01-06,33.233333333333334,-83.09999996666667,10.0,9.780784
2020-01-06,33.233333333333334,-82.47499996666667,10.0,9.940083
2020-01-06,33.233333333333334,-81.84999996666667,9.6,9.92795
2020-01-06,33.233333333333334,-81.22499996666667,9.6,9.522078
2020-01-06,33.233333333333334,-80.59999996666667,10.4,10.2669115
2020-01-06,33.233333333333334,-79.97499996666667,10.0,10.144654
2020-01-06,33.233333333333334,-79.34999996666667,12.0,11.9415655
2020-01-06,32.608333333333334,-94.97499996666669,11.6,10.784951
2020-01-06,32.608333333333334,-94.34999996666669,10.8,10.037961
2020-01-06,32.608333333333334,-93.72499996666669,10.4,9.675702
2020-01-06,32.608333333333334,-93.09999996666669,8.4,7.0214853
2020-01-06,32.608333333333334,-92.47499996666669,8.8,7.8343844
2020-01-06,32.608333333333334,-91.84999996666669,8.4,7.631761
2020-01-06,32.608333333333334,-91.22499996666669,8.0,7.644052
2020-01-06,32.608333333333334,-90.59999996666669,8.4,8.359504
2020-01-06,32.608333333333334,-89.97499996666667,7.2,6.2797585
2020-01-06,32.608333333333334,-89.34999996666667,7.6,6.4886227
2020-01-06,32.608333333333334,-88.72499996666667,8.0,7.124135
2020-01-06,32.608333333333334,-88.09999996666667,7.6,6.5591936
2020-01-06,32.608333333333334,-87.47499996666667,7.2,6.4590945
2020-01-06,32.608333333333334,-86.84999996666667,7.6,7.8061023
2020-01-06,32.608333333333334,-86.22499996666667,7.6,7.158538
2020-01-06,32.608333333333334,-85.59999996666667,6.8,6.8233156
2020-01-06,32.608333333333334,-84.97499996666667,8.8,8.354534
2020-01-06,32.608333333333334,-84.34999996666667,9.6,9.006036
2020-01-06,32.608333333333334,-83.72499996666667,9.6,9.260433
2020-01-06,32.608333333333334,-83.09999996666667,10.0,9.399303
2020-01-06,32.608333333333334,-82.47499996666667,9.6,9.502548
2020-01-06,32.608333333333334,-81.84999996666667,9.2,9.334292
2020-01-06,32.608333333333334,-81.22499996666667,10.8,10.751892
2020-01-06,32.608333333333334,-80.59999996666667,12.8,13.163103
2020-01-06,32.608333333333334,-79.97499996666667,12.4,12.295994
2020-01-06,31.98333333333333,-94.97499996666669,13.6,12.65112
2020-01-06,31.98333333333333,-94.34999996666669,11.6,10.645444
2020-01-06,31.98333333333333,-93.72499996666669,10.8,10.168962
2020-01-06,31.98333333333333,-93.09999996666669,9.2,8.790892
2020-01-06,31.98333333333333,-92.47499996666669,9.6,8.507765
2020-01-06,31.98333333333333,-91.84999996666669,9.6,8.682384
2020-01-06,31.98333333333333,-91.22499996666669,8.8,8.5441065
2020-01-06,31.98333333333333,-90.59999996666669,8.4,8.097598
2020-01-06,31.98333333333333,-89.97499996666667,8.0,7.042638
2020-01-06,31.98333333333333,-89.34999996666667,8.0,7.632123
2020-01-06,31.98333333333333,-88.72499996666667,8.0,7.497898
2020-01-06,31.98333333333333,-88.09999996666667,8.4,7.941358
2020-01-06,31.98333333333333,-87.47499996666667,8.4,7.8539934
2020-01-06,31.98333333333333,-86.84999996666667,7.6,7.3688917
2020-01-06,31.98333333333333,-86.22499996666667,8.0,7.8903008
2020-01-06,31.98333333333333,-85.59999996666667,7.2,6.8470454
2020-01-06,31.98333333333333,-84.97499996666667,7.2,6.816938
2020-01-06,31.98333333333333,-84.34999996666667,8.4,8.07297
2020-01-06,31.98333333333333,-83.72499996666667,8.8,8.454737
2020-01-06,31.98333333333333,-83.09999996666667,9.6,9.335825
2020-01-06,31.98333333333333,-82.47499996666667,10.0,9.794331
2020-01-06,31.98333333333333,-81.84999996666667,9.6,9.971482
2020-01-06,31.98333333333333,-81.22499996666667,12.8,12.91756
2020-01-06,31.35833333333333,-94.97499996666669,11.6,10.695537
2020-01-06,31.35833333333333,-94.34999996666669,10.4,9.746591
2020-01-06,31.35833333333333,-93.72499996666669,10.0,9.317974
2020-01-06,31.35833333333333,-93.09999996666669,10.0,9.10641
2020-01-06,31.35833333333333,-92.47499996666669,9.2,8.432066
2020-01-06,31.35833333333333,-91.84999996666669,8.4,7.9480205
2020-01-06,31.35833333333333,-91.22499996666669,9.2,8.798366
2020-01-06,31.35833333333333,-90.59999996666669,9.2,8.81927
2020-01-06,31.35833333333333,-89.97499996666667,8.4,7.877455
2020-01-06,31.35833333333333,-89.34999996666667,8.4,8.198724
2020-01-06,31.35833333333333,-88.72499996666667,7.2,6.4614487
2020-01-06,31.35833333333333,-88.09999996666667,8.0,8.06007
2020-01-06,31.35833333333333,-87.47499996666667,9.2,8.656634
2020-01-06,31.35833333333333,-86.84999996666667,8.0,8.189479
2020-01-06,31.35833333333333,-86.22499996666667,7.2,6.875375
2020-01-06,31.35833333333333,-85.59999996666667,8.0,7.5866513
2020-01-06,31.35833333333333,-84.97499996666667,6.8,6.1344147
2020-01-06,31.35833333333333,-84.34999996666667,8.0,7.80441
2020-01-06,31.35833333333333,-83.72499996666667,9.6,9.294069
2020-01-06,31.35833333333333,-83.09999996666667,9.6,9.634475
2020-01-06,31.35833333333333,-82.47499996666667,10.0,9.833663
2020-01-06,31.35833333333333,-81.84999996666667,10.0,10.261059
2020-01-06,31.35833333333333,-81.22499996666667,9.2,8.948986
2020-01-06,30.73333333333333,-94.97499996666669,11.2,10.150526
2020-01-06,30.73333333333333,-94.34999996666669,11.2,10.127488
2020-01-06,30.73333333333333,-93.72499996666669,8.4,7.69951
2020-01-06,30.73333333333333,-93.09999996666669,9.2,8.638928
2020-01-06,30.73333333333333,-92.47499996666669,8.8,8.622726
2020-01-06,30.73333333333333,-91.84999996666669,8.4,7.8519506
2020-01-06,30.73333333333333,-91.22499996666669,8.8,8.100008
2020-01-06,30.73333333333333,-90.59999996666669,8.0,7.4330897
2020-01-06,30.73333333333333,-89.97499996666667,8.0,7.030191
2020-01-06,30.73333333333333,-89.34999996666667,7.6,6.4101996
2020-01-06,30.73333333333333,-88.72499996666667,9.2,8.704873
2020-01-06,30.73333333333333,-88.09999996666667,8.8,8.6730585
2020-01-06,30.73333333333333,-87.47499996666667,8.8,8.938829
2020-01-06,30.73333333333333,-86.84999996666667,8.0,7.757335
2020-01-06,30.73333333333333,-86.22499996666667,7.2,7.18469
2020-01-06,30.73333333333333,-85.59999996666667,7.2,7.3706927
2020-01-06,30.73333333333333,-84.97499996666667,7.6,7.4748087
2020-01-06,30.73333333333333,-84.34999996666667,7.6,7.8357406
2020-01-06,30.73333333333333,-83.72499996666667,8.8,8.472829
2020-01-06,30.73333333333333,-83.09999996666667,8.4,8.566639
2020-01-06,30.73333333333333,-82.47499996666667,9.2,9.161691
2020-01-06,30.73333333333333,-81.84999996666667,11.6,11.471504
2020-01-06,30.10833333333333,-94.97499996666669,9.2,8.5871725
2020-01-06,30.10833333333333,-94.34999996666669,10.4,9.574652
2020-01-06,30.10833333333333,-93.72499996666669,10.0,9.361185
2020-01-06,30.10833333333333,-93.09999996666669,9.6,8.916169
2020-01-06,30.10833333333333,-92.47499996666669,9.2,8.334906
2020-01-06,30.10833333333333,-91.84999996666669,8.4,7.4657564
2020-01-06,30.10833333333333,-91.22499996666669,8.0,7.5145674
2020-01-06,30.10833333333333,-90.59999996666669,7.6,7.4851246
2020-01-06,30.10833333333333,-89.97499996666667,8.8,8.537226
2020-01-06,30.10833333333333,-89.34999996666667,8.4,8.100301
2020-01-06,30.10833333333333,-85.59999996666667,7.6,7.86619
2020-01-06,30.10833333333333,-84.97499996666667,8.8,8.908155
2020-01-06,30.10833333333333,-84.34999996666667,7.6,7.632021
2020-01-06,30.10833333333333,-83.72499996666667,7.6,7.6972594
2020-01-06,30.10833333333333,-83.09999996666667,7.6,7.5071235
2020-01-06,30.10833333333333,-82.47499996666667,8.4,8.909023
2020-01-06,30.10833333333333,-81.84999996666667,10.8,10.718729
2020-01-06,29.48333333333333,-94.97499996666669,10.0,9.253646
2020-01-06,29.48333333333333,-91.84999996666669,12.0,10.748871
2020-01-06,29.48333333333333,-91.22499996666669,10.8,9.931827
2020-01-06,29.48333333333333,-90.59999996666669,8.4,8.210862
2020-01-06,29.48333333333333,-89.97499996666667,7.2,6.9984894
2020-01-06,29.48333333333333,-83.09999996666667,7.6,7.8695583
2020-01-06,29.48333333333333,-82.47499996666667,8.4,8.245397
2020-01-06,29.48333333333333,-81.84999996666667,8.8,8.794357
2020-01-06,29.48333333333333,-81.22499996666667,9.6,9.758864
2020-01-06,28.85833333333333,-82.47499996666667,7.6,8.234073
2020-01-06,28.85833333333333,-81.84999996666667,9.2,9.03618
2020-01-06,28.85833333333333,-81.22499996666667,10.8,10.478544
2020-01-06,28.23333333333333,-82.47499996666667,8.0,8.077749
2020-01-06,28.23333333333333,-81.84999996666667,9.2,9.192757
2020-01-06,28.23333333333333,-81.22499996666667,8.8,8.888349
2020-01-06,28.23333333333333,-80.59999996666667,9.2,9.129306
2020-01-06,27.60833333333333,-82.47499996666667,8.4,8.954787
2020-01-06,27.60833333333333,-81.84999996666667,9.2,8.817964
2020-01-06,27.60833333333333,-81.22499996666667,8.8,8.668303
2020-01-06,27.60833333333333,-80.59999996666667,9.6,9.493724
2020-01-06,26.98333333333333,-82.47499996666667,10.0,10.416156
2020-01-06,26.98333333333333,-81.84999996666667,10.0,9.881326
2020-01-06,26.98333333333333,-81.22499996666667,9.2,9.057733
2020-01-06,26.98333333333333,-80.59999996666667,9.6,9.260899
2020-01-06,26.35833333333333,-81.84999996666667,11.2,10.955839
2020-01-06,26.35833333333333,-81.22499996666667,8.8,8.847591
2020-01-06,26.35833333333333,-80.59999996666667,9.2,9.675713
2020-01-06,25.73333333333333,-81.22499996666667,9.2,9.681738
2020-01-06,25.73333333333333,-80.59999996666667,9.6,9.870684
2020-01-06,25.10833333333333,-80.59999996666667,11.6,12.073625
2020-01-16,36.98333333333333,-94.97499996666669,0.0,0.0137179
2020-01-16,36.98333333333333,-94.34999996666669,0.0,0.030834666
2020-01-16,36.98333333333333,-93.72499996666669,0.0,0.15281823
2020-01-16,36.98333333333333,-93.09999996666669,0.0,0.43958554
2020-01-16,36.98333333333333,-92.47499996666669,0.0,0.20949192
2020-01-16,36.98333333333333,-91.84999996666669,0.0,1.1109602
2020-01-16,36.98333333333333,-91.22499996666669,12.0,11.346807
2020-01-16,36.98333333333333,-90.59999996666669,12.4,12.01875
2020-01-16,36.98333333333333,-89.97499996666667,10.8,9.958336
2020-01-16,36.98333333333333,-89.34999996666667,10.4,10.016753
2020-01-16,36.98333333333333,-88.72499996666667,10.0,9.394194
2020-01-16,36.98333333333333,-88.09999996666667,10.4,9.569546
2020-01-16,36.98333333333333,-87.47499996666667,8.8,8.846085
2020-01-16,36.98333333333333,-86.84999996666667,8.0,7.9100113
2020-01-16,36.98333333333333,-86.22499996666667,7.6,7.718255
2020-01-16,36.98333333333333,-85.59999996666667,8.0,7.5783753
2020-01-16,36.98333333333333,-84.97499996666667,6.8,6.4982433
2020-01-16,36.98333333333333,-84.34999996666667,8.0,7.600468
2020-01-16,36.98333333333333,-83.72499996666667,8.4,7.741776
2020-01-16,36.98333333333333,-83.09999996666667,8.8,8.807546
2020-01-16,36.98333333333333,-82.47499996666667,12.8,12.221028
2020-01-16,36.98333333333333,-81.84999996666667,12.8,11.985548
2020-01-16,36.98333333333333,-81.22499996666667,13.2,13.357558
2020-01-16,36.98333333333333,-80.59999996666667,14.4,13.80413
2020-01-16,36.98333333333333,-79.97499996666667,13.6,13.103183
2020-01-16,36.98333333333333,-79.34999996666667,10.8,10.883344
2020-01-16,36.98333333333333,-78.72499996666667,10.8,10.09246
2020-01-16,36.98333333333333,-78.09999996666667,12.4,11.875283
2020-01-16,36.98333333333333,-77.47499996666667,10.8,9.388645
2020-01-16,36.98333333333333,-76.84999996666667,11.6,10.878954
2020-01-16,36.98333333333333,-76.22499996666667,13.6,13.342284
2020-01-16,36.35833333333333,-94.97499996666669,0.0,0.09497445
2020-01-16,36.35833333333333,-94.34999996666669,0.0,0.037291024
2020-01-16,36.35833333333333,-93.72499996666669,0.0,0.17334971
2020-01-16,36.35833333333333,-93.09999996666669,0.0,1.0122995
2020-01-16,36.35833333333333,-92.47499996666669,0.0,0.99593806
2020-01-16,36.35833333333333,-91.84999996666669,0.0,0.12846187
2020-01-16,36.35833333333333,-91.22499996666669,0.0,0.2538367
2020-01-16,36.35833333333333,-90.59999996666669,0.0,0.10682987
2020-01-16,36.35833333333333,-89.97499996666667,12.0,10.917844
2020-01-16,36.35833333333333,-89.34999996666667,10.8,10.235121
2020-01-16,36.35833333333333,-88.72499996666667,9.6,8.849806
2020-01-16,36.35833333333333,-88.09999996666667,9.2,9.108784
2020-01-16,36.35833333333333,-87.47499996666667,9.6,9.773887
2020-01-16,36.35833333333333,-86.84999996666667,7.6,7.7313414
2020-01-16,36.35833333333333,-86.22499996666667,7.6,7.404656
2020-01-16,36.35833333333333,-85.59999996666667,7.2,7.330262
2020-01-16,36.35833333333333,-84.97499996666667,7.6,7.426673
2020-01-16,36.35833333333333,-84.34999996666667,7.6,6.7384896
2020-01-16,36.35833333333333,-83.72499996666667,7.2,6.6778674
2020-01-16,36.35833333333333,-83.09999996666667,6.8,6.705488
2020-01-16,36.35833333333333,-82.47499996666667,8.0,7.9426446
2020-01-16,36.35833333333333,-81.84999996666667,14.0,13.030823
2020-01-16,36.35833333333333,-81.22499996666667,14.0,12.966002
2020-01-16,36.35833333333333,-80.59999996666667,11.6,11.652686
2020-01-16,36.35833333333333,-79.97499996666667,10.4,10.160272
2020-01-16,36.35833333333333,-79.34999996666667,10.0,9.535689
2020-01-16,36.35833333333333,-78.72499996666667,12.4,12.508079
2020-01-16,36.35833333333333,-78.09999996666667,12.4,11.654533
2020-01-16,36.35833333333333,-77.47499996666667,11.2,10.9776535
2020-01-16,36.35833333333333,-76.84999996666667,10.8,10.215613
2020-01-16,36.35833333333333,-76.22499996666667,13.2,12.644546
2020-01-16,35.733333333333334,-94.97499996666669,0.0,0.065018825
2020-01-16,35.733333333333334,-94.34999996666669,0.0,0.07707423
2020-01-16,35.733333333333334,-93.72499996666669,0.0,0.35259244
2020-01-16,35.733333333333334,-93.09999996666669,0.0,0.2500388
2020-01-16,35.733333333333334,-92.47499996666669,0.0,0.16354345
2020-01-16,35.733333333333334,-91.84999996666669,0.0,0.21732806
2020-01-16,35.733333333333334,-91.22499996666669,0.0,0.109057575
