date,city,pm25_mean,no2_mean,o3_mean
2015-07-18,Mumbai,24.99888043178964,17.85265854644182,36.81858919850823
2015-07-19,Mumbai,,,
2015-07-20,Mumbai,28.500255920424376,4.435270421717231,40.58148765280762
2015-07-21,Mumbai,23.030195805007224,11.579422346997632,47.221628320456745
2015-07-22,Mumbai,27.46648536928103,14.813903293759733,44.43305207005362
2015-07-23,Mumbai,26.292865584359824,9.397045060966356,31.28751051998404
2015-07-24,Mumbai,29.300686886146444,11.807028184717101,33.709016030674775
2015-07-25,Mumbai,34.108520037969626,13.797060227876598,48.90985382792791
2015-07-26,Mumbai,17.549709956460624,14.072175741620015,49.180875109205545
2015-07-27,Mumbai,25.396032532316248,17.66245634016565,44.80051164601341
2015-07-28,Mumbai,15.959566580271602,17.64920201020742,49.633289299547776
2015-07-29,Mumbai,25.96011902453225,12.191821384300564,40.285249613414024
2015-07-30,Mumbai,22.902998343177536,13.183015504781935,47.69474043502532
2015-07-31,Mumbai,,,
2015-08-01,Mumbai,28.32307872796798,6.45370299333703,47.734982631103904
2015-08-02,Mumbai,22.762840829068843,11.8818665351566,42.97790173975474
2015-08-03,Mumbai,33.638297758136545,13.73245018883976,46.529144859650955
2015-08-04,Mumbai,20.47184100464758,14.574463115559968,47.587765256067335
2015-08-05,Mumbai,30.608851631684487,12.412222072000965,48.94675776947396
2015-08-06,Mumbai,20.49971629918501,14.575181098156584,51.342033380669626
2015-08-07,Mumbai,25.107308446658923,19.023361710737714,39.696818700415776
2015-08-08,Mumbai,27.00083262687885,12.77775514730507,50.498770616875575
2015-08-09,Mumbai,26.114002638282418,18.963102273321482,41.7541565698919
2015-08-10,Mumbai,26.90522924281116,11.779894518334912,42.62282166393152
2015-08-11,Mumbai,26.401482641107318,9.801382416671773,52.33692154772071
2015-08-12,Mumbai,24.42595512388501,15.222296752266278,50.05020204187805
2015-08-13,Mumbai,16.686472936342817,8.516285805051808,42.31127402609169
2015-08-14,Mumbai,23.05104063456095,15.705008897755793,55.33755554965963
2015-08-15,Mumbai,30.54028285610329,13.859414549704622,49.779179569274916
2015-08-16,Mumbai,25.1427057149053,13.235224121173678,51.11601419379542
2015-08-17,Mumbai,23.891279176400996,17.981016987450687,45.80495058171685
2015-08-18,Mumbai,27.659581848780796,17.444395808530505,43.84801462088983
2015-08-19,Mumbai,25.7190146976638,14.179906204507736,46.35710768674073
2015-08-20,Mumbai,16.696298188204146,15.316253475915735,43.929025334988616
2015-08-21,Mumbai,18.640275646810927,14.94298895810011,45.858549627744424
2015-08-22,Mumbai,24.736834077478143,16.875326160939277,44.623879070282676
2015-08-23,Mumbai,16.593653966785062,16.59731005783674,52.98926537045225
2015-08-24,Mumbai,26.123621209563026,18.021993109175444,46.02794760234389
2015-08-25,Mumbai,18.163312738948967,14.526075531189944,51.98052116876408
2015-08-26,Mumbai,32.18246972378996,10.132819670991946,47.55819912417176
2015-08-27,Mumbai,26.506950158272808,14.513192635886961,47.23038411360608
2015-08-28,Mumbai,22.429802235921933,13.011705990031913,44.01532652229882
2015-08-29,Mumbai,15.820007495616538,14.682478209657223,46.88996238735802
2015-08-30,Mumbai,26.63857009104226,11.602323231192333,48.29169193089383
2015-08-31,Mumbai,21.630832133256877,12.65185262263308,47.84822119057699
2015-09-01,Mumbai,12.707802612158963,21.004551177544094,50.52711403224819
2015-09-02,Mumbai,18.62260859231722,11.912816627745809,48.9147394797107
2015-09-03,Mumbai,21.017919572769692,18.956227879571376,43.102828591302924
2015-09-04,Mumbai,,,
2015-09-05,Mumbai,,,
2015-09-06,Mumbai,20.714216042650563,16.347273184673973,53.190146462042414
2015-09-07,Mumbai,24.5177523868021,12.434650017766861,49.34376383738198
2015-09-08,Mumbai,23.840915543529295,17.637153927044086,53.63697183302759
2015-09-09,Mumbai,19.368120127313464,15.367461048483948,55.86370025211503
2015-09-10,Mumbai,23.59805944447224,18.817635715338884,51.54994171278459
2015-09-11,Mumbai,16.21637240999354,19.37194337725592,49.39961874310843
2015-09-12,Mumbai,18.203552021381913,19.14386931187696,50.11516288137008
2015-09-13,Mumbai,16.283212392764185,22.42020201660106,50.48370189225534
2015-09-14,Mumbai,21.08779173403576,14.496555136446238,51.368927591889374
2015-09-15,Mumbai,12.902480288306876,18.68317298457345,52.82363216480935
2015-09-16,Mumbai,19.943758066429414,18.18883902750738,50.70423190496503
2015-09-17,Mumbai,24.717354203910258,15.345073392013147,48.908940658527065
2015-09-18,Mumbai,27.134431746413576,16.168079146736414,48.55008044643373
2015-09-19,Mumbai,19.162703928875004,19.504077651086945,49.65353032436406
2015-09-20,Mumbai,17.26608914523293,17.20534740146756,55.24865568853776
2015-09-21,Mumbai,33.36471497411671,15.003913363958404,49.085358056430834
2015-09-22,Mumbai,30.79190271067372,14.919468568173505,49.47212052305544
2015-09-23,Mumbai,22.778099659082745,16.174613157257156,47.93366752015755
2015-09-24,Mumbai,15.540774818775873,21.07037865043764,47.117277504789016
2015-09-25,Mumbai,17.640228095428824,19.698384725671833,52.741449003683215
2015-09-26,Mumbai,17.924432319114285,17.679772939847698,54.49702168387863
2015-09-27,Mumbai,18.5298503150189,14.70833737426678,47.445733470285006
2015-09-28,Mumbai,9.911683871505932,19.63501545141706,45.513989616233836
2015-09-29,Mumbai,21.805051860852263,17.11925539030254,52.6091105721299
2015-09-30,Mumbai,24.58841198240186,16.349758295364964,45.11165690022578
2015-10-01,Mumbai,25.630466506713834,16.982301850558105,58.92734878810916
2015-10-02,Mumbai,16.05078494901212,20.542916087228427,58.723248404097866
2015-10-03,Mumbai,23.852712734725355,23.413136498369116,51.893931821173965
2015-10-04,Mumbai,15.683017540311173,20.366794349244827,51.62273947747477
2015-10-05,Mumbai,27.1209924860953,15.167471067804163,53.111893717727874
2015-10-06,Mumbai,16.39908636036434,19.934718270295637,50.86199721629388
2015-10-07,Mumbai,20.256439720691915,20.57468176499903,59.02153078670648
2015-10-08,Mumbai,10.965479182428851,19.09166662987723,50.05729718263459
2015-10-09,Mumbai,20.76567473232409,23.816231729787212,55.17628724810369
2015-10-10,Mumbai,22.352687904126313,13.752707971989235,54.342560652216626
2015-10-11,Mumbai,18.905731744455096,20.247108064812412,50.1991367302393
2015-10-12,Mumbai,28.557849024794834,15.606678241587163,57.683756441967326
2015-10-13,Mumbai,11.143844218897591,21.29991480528554,55.6562460506127
2015-10-14,Mumbai,15.2284862897578,14.747273250693905,49.628541327240505
2015-10-15,Mumbai,18.412859232634762,19.08893012130814,59.31485510669939
2015-10-16,Mumbai,,,
2015-10-17,Mumbai,12.230435904822992,21.845064214390135,48.81399006912873
2015-10-18,Mumbai,18.37807749333192,15.198072669554138,55.10210276718219
2015-10-19,Mumbai,21.694248646388395,21.934684770579747,39.55841046815563
2015-10-20,Mumbai,19.805101631161925,18.17032400315022,47.336792102531184
2015-10-21,Mumbai,8.59699407603737,19.41703832694039,52.701982118637936
2015-10-22,Mumbai,26.069903312901907,17.068782172969463,52.809526151116316
2015-10-23,Mumbai,24.373571323128516,19.542159942128286,58.76798315656248
2015-10-24,Mumbai,13.840902503708524,17.7203820301022,51.35831404395703
2015-10-25,Mumbai,20.102094497603186,16.066363043806604,52.562576155727754
2015-10-26,Mumbai,21.459344018234358,17.886737374729943,45.865273596127246
2015-10-27,Mumbai,21.6449046345048,18.907179432291844,50.2329147537127
2015-10-28,Mumbai,19.20995528988377,18.05464111510076,50.897293437285654
2015-10-29,Mumbai,20.837804300811328,18.286193227915433,54.99433401098126
2015-10-30,Mumbai,17.931085811351767,22.866429410715977,52.60672504755778
2015-10-31,Mumbai,18.055109375349183,19.647851918638224,54.50271156348258
2015-11-01,Mumbai,15.331546078609605,14.403754635258881,50.580305633566276
2015-11-02,Mumbai,29.65505505643773,14.625062893498804,53.26705811283808
2015-11-03,Mumbai,16.218165060980397,22.496482326647964,46.570249400134905
2015-11-04,Mumbai,22.376735351451824,22.165186490280817,50.41766090621494
2015-11-05,Mumbai,21.647974011234606,17.394800790730862,51.38381182832918
2015-11-06,Mumbai,30.847846193101475,20.210854792473217,51.972380474971985
2015-11-07,Mumbai,24.932739201827715,19.959701486089337,40.9824592974778
2015-11-08,Mumbai,15.71216990410555,19.366561525083494,51.76148532984471
2015-11-09,Mumbai,30.286775170595476,21.67185759063889,44.65439634371244
2015-11-10,Mumbai,20.582941244705466,17.301244632141707,48.70657251068893
2015-11-11,Mumbai,23.958113240778594,22.521073581792837,43.372268043968354
2015-11-12,Mumbai,19.57372000071733,30.82933674215301,49.476735568508715
2015-11-13,Mumbai,,,
2015-11-14,Mumbai,19.622557473569582,20.46983770593931,45.29587597782095
2015-11-15,Mumbai,9.08674546089029,18.13546992326193,53.67896479742531
2015-11-16,Mumbai,16.26790707155147,21.544248898827234,50.87510189304106
2015-11-17,Mumbai,15.115585395139105,19.577341538590883,45.04125300630876
2015-11-18,Mumbai,21.11510475943168,21.91860444427596,46.740608911554716
2015-11-19,Mumbai,25.118305314667545,20.262946734491017,42.79255642996348
2015-11-20,Mumbai,22.322123593786458,22.177950193956995,50.68393008696681
2015-11-21,Mumbai,18.458507472211622,27.450728380157397,40.164206762037296
2015-11-22,Mumbai,27.392575583060676,23.254642937129667,49.707814426340605
2015-11-23,Mumbai,20.679954755793283,24.585830744509718,46.37371239954115
2015-11-24,Mumbai,23.373924165842343,26.021768477528024,45.501275209543266
2015-11-25,Mumbai,15.019643767737293,28.414245859217022,50.83331221550572
2015-11-26,Mumbai,23.9554904358089,18.378705312991826,50.18878231271407
2015-11-27,Mumbai,20.395349336184537,23.765820046394584,49.41598168414851
2015-11-28,Mumbai,22.85669439926191,23.926053155862395,42.233050824032134
2015-11-29,Mumbai,26.52047971309766,22.170000123760946,52.91382679630082
2015-11-30,Mumbai,26.835811339626574,23.738576420174304,47.27130883830672
2015-12-01,Mumbai,18.777382188532727,23.72377623543187,48.816085670374164
2015-12-02,Mumbai,20.820482209364204,21.628173346717094,45.49192162539343
2015-12-03,Mumbai,20.560633613129017,20.920141591548035,39.71193199750281
2015-12-04,Mumbai,26.396688270347504,21.347565088760547,43.36410039826704
2015-12-05,Mumbai,30.32939871066757,23.87281231502283,43.952468182338386
2015-12-06,Mumbai,20.037409737658194,21.8326911591722,46.36442932316612
2015-12-07,Mumbai,27.46387236856538,22.62105132963217,45.08994027341307
2015-12-08,Mumbai,23.577373800405944,20.495484345433475,46.57186484113724
2015-12-09,Mumbai,24.306878589472458,26.49743108133448,43.09657062591994
2015-12-10,Mumbai,22.34249936653911,23.639390216126195,38.3051424387658
2015-12-11,Mumbai,20.84568558590571,27.03036694919679,38.02151541540105
2015-12-12,Mumbai,26.74606073285034,21.115782633070133,43.46313553549243
2015-12-13,Mumbai,24.421585007936077,22.840763683385006,37.84741351601575
2015-12-14,Mumbai,26.54214114212292,21.265072978972437,33.15674836703865
2015-12-15,Mumbai,24.122162347105508,20.47520180016138,35.31785415170392
2015-12-16,Mumbai,22.473115219828586,22.749228171723566,40.59800820932686
2015-12-17,Mumbai,30.221314998710092,24.44270178925325,45.19189773147954
2015-12-18,Mumbai,21.669027481158814,26.38483406151349,34.30954843691852
2015-12-19,Mumbai,35.17167942039966,26.738551077452964,39.99611809903879
2015-12-20,Mumbai,26.17735594329969,22.724503712279066,44.77158255039761
2015-12-21,Mumbai,32.727485744767826,24.540652485698384,44.452059982238694
2015-12-22,Mumbai,26.198856449136333,24.386883600749147,37.842601837317005
2015-12-23,Mumbai,37.03303113573382,24.955176537191548,37.76720382278548
2015-12-24,Mumbai,26.397776195934306,22.291912481636448,36.19979350347053
2015-12-25,Mumbai,24.867520911700822,19.642302350878218,37.5437540696956
2015-12-26,Mumbai,28.450603183635405,21.32899749792294,36.29047377899239
2015-12-27,Mumbai,29.428780133800664,27.62887981540871,37.202195075042845
2015-12-28,Mumbai,27.259294160143064,25.422445147929725,38.7286429259405
2015-12-29,Mumbai,35.29334581198967,24.788622491344874,35.77624041532406
2015-12-30,Mumbai,30.362201233555346,20.830901130246595,35.578151999822175
2015-12-31,Mumbai,19.22664476747835,27.913782492713423,42.912779205868894
2016-01-01,Mumbai,21.76815389133702,26.882873893432762,33.15682678300904
2016-01-02,Mumbai,23.2126686957869,24.12831058128357,37.03074958481264
2016-01-03,Mumbai,37.33736553664237,24.24180470658807,40.98998017398915
2016-01-04,Mumbai,28.284867043091598,22.6108652772732,44.64799443270795
2016-01-05,Mumbai,,,
2016-01-06,Mumbai,35.04531249793728,24.302905411041213,33.33211678344031
2016-01-07,Mumbai,19.088303472466098,26.770040317179504,42.33259428815623
2016-01-08,Mumbai,22.72918493469093,24.060419104856436,34.94904438569675
2016-01-09,Mumbai,27.787385880204667,24.908951323118593,38.30601462282843
2016-01-10,Mumbai,,,
2016-01-11,Mumbai,30.92049798917864,23.26847074667153,34.82636370183943
2016-01-12,Mumbai,30.503872656442695,23.173026041066375,33.84397455842313
2016-01-13,Mumbai,34.39008619545647,25.90697790302834,36.29457552157244
2016-01-14,Mumbai,35.18630637602093,18.682868968490695,31.921321264792084
2016-01-15,Mumbai,31.83097859903979,23.997384142180902,35.17550482107976
2016-01-16,Mumbai,32.29897007311579,20.560436551667955,37.14859683749663
2016-01-17,Mumbai,28.22404171735982,26.945223697916806,31.847236938929086
2016-01-18,Mumbai,33.927528524974704,21.411283409711125,26.496510214080875
2016-01-19,Mumbai,33.25532119127587,19.26526149511575,31.8948814158973
2016-01-20,Mumbai,36.74389497489032,22.696466453750492,31.914126395135245
2016-01-21,Mumbai,31.221939240511556,27.044105364633992,31.283068453098103
2016-01-22,Mumbai,29.689167364163453,24.965809737363582,32.87524331450471
2016-01-23,Mumbai,32.175533844619075,26.921037260647093,26.673522125229894
2016-01-24,Mumbai,27.67775863438314,16.238427518772802,32.86539587892482
2016-01-25,Mumbai,27.210233754200615,20.419250474007136,30.043986385352156
2016-01-26,Mumbai,35.09142634838316,27.24992474426918,21.06654197183517
