Collision_Rate,Transmission_Rate,Queue_Length,Network_Load,SNR,Packet_Delivery_Ratio,Packet_Size,Latency_ms,Jitter_ms,Throughput_Mbps,Load_SNR_Interaction,Congestion_Index,Efficiency_Ratio,Contention_Pressure,Signal_Quality_Score,Risk_Score
-0.9230200748936508,-0.6401238659515581,-0.0190052262359822,-0.1408104780377619,-0.6224874989337863,-0.1333065924472936,-0.2560722047562744,-0.1896489131161177,1.230579432607363,-0.7782202023730037,-0.5225358138677059,-0.7879983366769142,1.1335039119431458,-0.235716831051734,-0.6398818323117739,-0.9231196226826957
0.5158725233639642,-0.6493335763651755,0.1853284200005884,0.2725992506952768,-0.6063623597835021,-0.9734915877615344,-0.2636467133021066,-0.1525373219435004,1.9621915191738517,0.4639093444382015,-0.4987752797381774,0.5669796267051966,-0.968669853889504,-0.123639984373289,-0.6346820262229161,0.5163830965020922
0.5158725233639642,-0.6409993580638602,0.1853284200005884,0.2725992506952768,-0.6858660766460606,-0.9734915877615344,-0.1744533902076903,-0.1929387819844698,-2.28314108708392,0.4639093444382015,-0.5709145827982633,0.5669796267051966,1.4390601780012562,-0.2116979380605234,-0.6749731325789239,0.5163830965020922
-0.9230200748936508,-0.6481312621403584,-0.0190052262359822,-0.1408104780377619,-0.6666376502844528,-0.1333065924472936,-0.110834321883905,-0.1617944071508173,-0.6036623411659581,-0.7782202023730037,-0.5576049395555868,-0.7879983366769142,-0.6100175968004716,-0.1698568428845825,-0.6640684482551729,-0.9231196226826957
-0.9230200748936508,-0.6538524051626825,-0.0190052262359822,-0.1408104780377619,-0.6894605811464012,-0.1333065924472936,-0.2062228593240857,-0.1542957406801099,0.6662278429079026,-0.7782202023730037,-0.5757335349618945,-0.7879983366769142,-0.8941345792506156,-0.0579791252090103,-0.6926875368899172,-0.9231196226826957
-0.9230200748936508,-0.6604123402572509,-0.0190052262359822,-0.1408104780377619,-0.6020381092600162,-0.1333065924472936,-0.1293194872545767,-0.1525007055503875,1.6108490862681413,-0.7782202023730037,-0.5062925577344725,-0.7879983366769142,-0.955228674553437,0.5328520994457719,-0.627869654674706,-0.9231196226826957
-0.9230200748936508,-0.6488935449197514,-0.0190052262359822,-0.1408104780377619,-0.696860526481668,-0.1333065924472936,-0.2548239771411821,-0.1616190674492481,0.4055123661273046,-0.7782202023730037,-0.581611422242161,-0.7879983366769142,-0.6172525598547385,-0.1599031153821936,-0.6989392452298769,-0.9231196226826957
0.5158725233639642,-0.6478123899605192,0.1853284200005884,0.2725992506952768,-0.6297436820129321,-0.9734915877615344,-0.1524013536611057,-0.195070276487365,-0.1646878730720991,0.4639093444382015,-0.5199907946451128,0.5669796267051966,1.676803655146378,-0.1465540113216468,-0.6298999072320125,0.5163830965020922
0.5158725233639642,-0.6595810399817993,0.1853284200005884,0.2725992506952768,-0.6663477878233596,-0.9734915877615344,-0.2573443453547722,-0.1790739943057275,1.2869353145934666,0.4639093444382015,-0.5532042692662653,0.5669796267051966,0.274386712441489,0.459445037869688,-0.6753920509857405,0.5163830965020922
-1.2402227977223312,0.9600851869237272,2.0243312361297243,1.1654030747866124,0.4440161228433951,-0.1333065924472936,-0.1654370321498423,-0.1736665134960778,-0.0930844535989622,-0.7782202023730037,0.7344145006475216,-0.6093512064901585,-0.0360768756129163,-0.3620117105931547,0.4485229491092776,-1.240376442803027
0.8631248564774626,1.1949432576474854,-0.2914500878847431,0.1685143852018732,1.7999554062207366,-0.9734915877615344,-0.1719117223803457,-0.174040778417592,-0.0776754310288502,0.4639093444382015,1.6133946255165814,0.542240974026627,-0.0339893703114282,-0.3629210429391412,1.804315255334194,0.8636946517136023
-0.9230200748936508,-0.6422270800247352,-0.0190052262359822,-0.1408104780377619,-0.6521987579561771,-0.1333065924472936,-0.1702336888980781,-0.1534624725414464,1.4419575627315266,-0.7782202023730037,-0.546135911378712,-0.7879983366769142,-0.9227965996139608,-0.2231485047785459,-0.6650386609601927,-0.9231196226826957
-0.9230200748936508,-0.6399833199790802,-0.0190052262359822,-0.1408104780377619,-0.6951378117287317,-0.1333065924472936,-0.2493484693050495,-0.1869607306740856,1.169651326755748,-0.7782202023730037,-0.5802430441427239,-0.7879983366769142,0.8908293039334598,-0.2364776384557847,-0.6982250717893131,-0.9231196226826957
0.516335280203859,1.0012853964262574,-2.607231411899211,1.318713376632919,2.272802856045498,-0.9734915877615344,-0.1719117223803457,-0.174040778417592,-0.0776754310288502,0.4639093444382015,2.965081724203764,-1.1835635737642842,-0.0339893703114282,-0.3619823314015424,2.2782809108141686,0.5168459322627841
0.869881793151887,0.8007626224482313,1.6156639436565832,-1.2679105028084807,0.7931402898051373,-0.9734915877615344,-0.1719117223803457,-0.174040778417592,-0.0776754310288502,0.4639093444382015,0.1406930046938395,1.8996622158950676,-0.0339893703114282,-0.3634635307033312,0.7951191884506436,0.8704527407487966
-1.6802038171199414,0.3117797939025098,1.6156639436565832,2.325157902989836,2.122355072272468,-0.1333065924472936,-0.1654370321498423,-0.1736665134960778,-0.0930844535989622,-0.7782202023730037,3.5632243848672704,-1.2410607051550595,-0.0360768756129163,-0.3589468838013433,2.1357368658262192,-1.6804324986987953
1.4842662046966324,-0.6402461690433624,-0.2914500878847431,-0.1863172364947188,-0.6360056168771582,1.6858596271689872,-0.0909426938681488,-0.1766037317801712,-0.9404798868113547,1.2800388134332368,-0.5341101244253452,1.0326299577175722,0.1802898028290473,-0.2370793367370832,-0.6243006177232483,1.4837875051990492
-0.093619804363171,0.4845001756704356,2.0243312361297243,-0.1165363296385548,1.801841284797156,-0.1333065924472936,-0.1654370321498423,-0.1736665134960778,-0.0930844535989622,-0.7782202023730037,1.4197741514305378,0.9114505939595332,-0.0360768756129163,-0.3620563895599599,1.8135282184537915,-0.0935779022052225
-1.233839446249401,1.2505490284784966,-1.2450071036554062,0.5885400179856137,0.3554436213002958,-0.1333065924472936,-0.1654370321498423,-0.1736665134960778,-0.0930844535989622,-0.7782202023730037,0.465409139894377,-1.324301933318558,-0.0360768756129163,-0.3627429719324438,0.3594820808789444,-1.2339920026823596
0.7423246782151964,0.5520997544538917,-1.3812295344797867,2.1807482149809574,1.4592780277262902,-0.9734915877615344,-0.1719117223803457,-0.174040778417592,-0.0776754310288502,0.4639093444382015,2.5039724191835564,-0.2935254158752096,-0.0339893703114282,-0.3602170506614131,1.4628322314431683,0.7428738716027243
-0.9230200748936508,-0.6413889854665643,-0.0190052262359822,-0.1408104780377619,-0.6349956797029895,-0.1333065924472936,-0.2607295394313196,-0.194893550675372,1.2253162199698726,-0.7782202023730037,-0.5324712489704737,-0.7879983366769142,1.6836502566988356,-0.2284392560381972,-0.6498934684942426,-0.9231196226826957
-0.9230200748936508,-0.6537520491634923,-0.0190052262359822,-0.1408104780377619,-0.6992277821837075,-0.1333065924472936,-0.1752476809065884,-0.1629817762309596,-1.4089180723945844,-0.7782202023730037,-0.5834917688595668,-0.7879983366769142,-0.5601983192190219,-0.0610374076245709,-0.6994301284571579,-0.9231196226826957
0.643873228021003,2.019926163067157,0.5258844970615395,0.1047671127837741,0.9935767841369334,-0.9734915877615344,-0.1719117223803457,-0.174040778417592,-0.0776754310288502,0.4639093444382015,0.875083041708295,0.9057843526639096,-0.0339893703114282,-0.3635054749834681,0.9960296817890028,0.6444056310204562
1.4842662046966324,-0.66083855765466,-0.2914500878847431,-0.1863172364947188,-0.6976038424799921,1.6858596271689872,-0.1823304265125107,-0.1689592149783607,-0.5851538207184068,1.2800388134332368,-0.5822719425031103,1.0326299577175722,-0.2467013842471263,0.6451686746267781,-0.6985524020908789,1.4837875051990492
0.1865158536423713,2.185633262240456,1.4794415128322027,-0.8816455763098392,1.160278782642705,-0.9734915877615344,-0.1719117223803457,-0.174040778417592,-0.0776754310288502,0.4639093444382015,0.5160008505806792,0.9830216647450306,-0.0339893703114282,-0.3639416819468715,1.1631259028236969,0.1869702566957651
-0.4917967783897038,1.4616215745818573,-1.6536743961285476,1.5258591944675663,2.004810948702481,-0.1333065924472936,-0.1654370321498423,-0.1736665134960778,-0.0930844535989622,-0.7782202023730037,2.798652466419866,-1.0632249985501483,-0.0360768756129163,-0.3624772185067344,2.017571175169369,-0.491822783265152
0.5158725233639642,-0.633166106457032,0.1853284200005884,0.2725992506952768,-0.667903814018432,-0.9734915877615344,-0.120008094722962,-0.1782697987170857,-0.6552504036407566,0.4639093444382015,-0.5546161610580644,0.5669796267051966,0.2219386666110543,-0.2508085114790407,-0.6650478783200516,0.5163830965020922
0.5158725233639642,-0.652646371540904,0.1853284200005884,0.2725992506952768,-0.6101132557113425,-0.9734915877615344,-0.1123519039591198,-0.1965005235564082,-1.2800937634715286,0.4639093444382015,-0.5021787309070467,0.5669796267051966,1.848326387015723,-0.0521465777919006,-0.5840570919315106,0.5163830965020922
0.5158725233639642,-0.6443348567654706,0.1853284200005884,0.2725992506952768,-0.6914723153366698,-0.9734915877615344,-0.133438715372439,-0.1544617852224152,-0.1789060577525498,0.4639093444382015,-0.5760015166912812,0.5669796267051966,-0.9033383405472432,-0.1854974810181903,-0.6927746401819737,0.5163830965020922
-0.9230200748936508,-0.6456938067898926,-0.0190052262359822,-0.1408104780377619,-0.7016717635185419,-0.1333065924472936,-0.0770410809249386,-0.1678862958151959,3.107764674892645,-0.7782202023730037,-0.5854330597948888,-0.7879983366769142,-0.3379173791217049,-0.1960656685814059,-0.7038165740284676,-0.9231196226826957
0.5158725233639642,-0.6359341786431859,0.1853284200005884,0.2725992506952768,-0.6236028877544286,-0.9734915877615344,-0.147575405626815,-0.1575839244121127,1.3576265741428248,0.4639093444382015,-0.5144188209623021,0.5669796267051966,-0.7911491150815813,-0.2394983709855251,-0.6419861731459338,0.5163830965020922
0.5158725233639642,-0.6549810651399866,0.1853284200005884,0.2725992506952768,-0.6162897989977363,-0.9734915877615344,-0.1913165295852122,-0.1581139237234153,1.9120181919129813,0.4639093444382015,-0.5077831421922598,0.5669796267051966,-0.7712933348623047,0.030437331157881,-0.6414340001368257,0.5163830965020922
1.4842662046966324,-0.660135248216639,-0.2914500878847431,-0.1863172364947188,-0.6988246760394988,1.6858596271689872,-0.1957564403294064,-0.1767378096296129,-0.6942783901558723,1.2800388134332368,-0.5832264759043695,1.0326299577175722,0.1886466069270708,0.4523171432336421,-0.6997917592866845,1.4837875051990492
-0.9230200748936508,-0.6479733847017951,-0.0190052262359822,-0.1408104780377619,-0.6260932706904173,-0.1333065924472936,-0.2566008873697675,-0.1567615396272746,-1.1124978649696429,-0.7782202023730037,-0.5253999323150189,-0.7879983366769142,-0.8061059066299039,-0.1717986539553821,-0.6087068511580501,-0.9231196226826957
1.229009355436005,1.7799820317647157,-2.879676273547972,0.0914939301162401,1.7533254026147147,1.6858596271689872,-0.1699873356636612,-0.174908855795499,0.0107035939477726,1.2800388134332368,1.5206691703227777,-1.2193520071862205,0.0774533067116005,-0.3633898893433289,1.7171825894634896,1.228487123196656
-1.532815685738529,0.7973415697048569,-2.607231411899211,0.0741261915235691,0.8979002184244173,-0.1333065924472936,-0.1654370321498423,-0.1736665134960778,-0.0930844535989622,-0.7782202023730037,0.7792437252299709,-1.7012588455403872,-0.0360768756129163,-0.3624938198070214,0.9048071596981389,-1.5330192310302224
-0.9230200748936508,-0.6570928585619102,-0.0190052262359822,-0.1408104780377619,-0.6371746571938018,-0.1333065924472936,-0.2365484774568378,-0.1761665716442854,-0.0459414354984197,-0.7782202023730037,-0.5342020433881288,-0.7879983366769142,0.1104421588621972,0.0898252669324629,-0.6389723883280056,-0.9231196226826957
-0.9230200748936508,-0.6389224890412222,-0.0190052262359822,-0.1408104780377619,-0.640154248175108,-0.1333065924472936,-0.2481398989559369,-0.1875951509947751,-0.1267433392928481,-0.7782202023730037,-0.5365687770781669,-0.7879983366769142,0.9460111495002445,-0.2419430459749933,-0.6409739059685633,-0.9231196226826957
0.885149834585356,1.6735027793863702,2.0243312361297243,2.479111831570438,1.4125293488914064,-0.9734915877615344,-0.1719117223803457,-0.174040778417592,-0.0776754310288502,0.4639093444382015,2.6097924089603888,2.209645904594096,-0.0339893703114282,-0.3622531630507411,1.415972999750135,0.8857233860681435
-0.9230200748936508,-0.6566649330605566,-0.0190052262359822,-0.1408104780377619,-0.6613613459123344,-0.1333065924472936,-0.1530196685057067,-0.1905001394306675,-0.5110194387354289,-0.7782202023730037,-0.5534138920612378,-0.7879983366769142,1.215444328798596,0.0626323490656362,-0.6590840771445359,-0.9231196226826957
1.4553102957584696,2.3382766184541026,2.841665821076007,0.0852302474344434,1.0629583303586152,1.6858596271689872,-0.1699873356636612,-0.174908855795499,0.0107035939477726,1.2800388134332368,0.9254170418667168,3.656272906974906,0.0774533067116005,-0.3636433349602248,1.0365343800079905,1.454826657979661
0.5158725233639642,-0.6580516509109658,0.1853284200005884,0.2725992506952768,-0.6211397537019234,-0.9734915877615344,-0.0786039588867752,-0.1906856736923398,0.3628342864482182,0.4639093444382015,-0.5121838465371633,0.5669796267051966,1.2084707974090394,0.2408597490404953,-0.6288208794125127,0.5163830965020922
-0.9230200748936508,-0.6541265786795077,-0.0190052262359822,-0.1408104780377619,-0.6032402952837277,-0.1333065924472936,-0.1989351251522187,-0.157013989886452,-0.3059654836453991,-0.7782202023730037,-0.5072474720773678,-0.7879983366769142,-0.796811410764617,-0.0493009860626252,-0.6000512934006219,-0.9231196226826957
0.5158725233639642,-0.6373941254320995,0.1853284200005884,0.2725992506952768,-0.692748619947029,-0.9734915877615344,-0.2260014766338927,-0.1840176912608304,-0.910167582258315,0.4639093444382015,-0.5771595974542579,0.5669796267051966,0.6277687509506485,-0.2325786627580188,-0.6923243857565953,0.5163830965020922
-0.9230200748936508,-0.6426815473425257,-0.0190052262359822,-0.1408104780377619,-0.6773087867139947,-0.1333065924472936,-0.1086394169311667,-0.16943131319971,-0.8541953767626012,-0.7782202023730037,-0.5660811828578531,-0.7879983366769142,-0.2618276110079077,-0.2201040835881648,-0.6743452464380474,-0.9231196226826957
1.4842662046966324,-0.6379856157010924,-0.2914500878847431,-0.1863172364947188,-0.6847897428246007,1.6858596271689872,-0.254559400351331,-0.1950537715755184,-2.021670062358603,1.2800388134332368,-0.5722529796126448,1.0326299577175722,1.761719604267762,-0.2482506888976304,-0.67559318855284,1.4837875051990492
-0.9230200748936508,-0.6515770132131479,-0.0190052262359822,-0.1408104780377619,-0.6351364782311779,-0.1333065924472936,-0.177202193950285,-0.1845388640987574,-0.2044263302099176,-0.7782202023730037,-0.532583087347708,-0.7879983366769142,0.6910269679015758,-0.1149996241135552,-0.6348625243295587,-0.9231196226826957
1.35891479363862,1.7533752227465706,0.5258844970615395,-1.1949131717438088,1.7057974664149174,1.6858596271689872,-0.1699873356636612,-0.174908855795499,0.0107035939477726,1.2800388134332368,0.6324140863144322,1.605792731602138,0.0774533067116005,-0.3639351639057224,1.6703237429547924,1.3584147161030982
-0.9230200748936508,-0.6541336298334396,-0.0190052262359822,-0.1408104780377619,-0.6690137178657327,-0.1333065924472936,-0.2065524825528724,-0.1687000375263734,-0.0171641137716993,-0.7782202023730037,-0.5594922855804957,-0.7879983366769142,-0.2982317041354219,-0.0490713221342249,-0.6708798486781599,-0.9231196226826957
-0.9230200748936508,-0.648248311453938,-0.0190052262359822,-0.1408104780377619,-0.6492903218097417,-0.1333065924472936,-0.2159087685793818,-0.1754030929499122,-0.9952661482281424,-0.7782202023730037,-0.5438256970384621,-0.7879983366769142,0.0645626230866152,-0.1683917761441753,-0.639398846388699,-0.9231196226826957
-0.9230200748936508,-0.6436370519425462,-0.0190052262359822,-0.1408104780377619,-0.6571300017319177,-0.1333065924472936,-0.2528288744663889,-0.185320441611722,-0.2362815593771401,-0.7782202023730037,-0.5500528720793783,-0.7879983366769142,0.7537001203714689,-0.2132560789438464,-0.6571548749851904,-0.9231196226826957
1.4842662046966324,-0.6536645478998714,-0.2914500878847431,-0.1863172364947188,-0.6741716921852778,1.6858596271689872,-0.1334667173181766,-0.153685172956451,-1.149366648080461,1.2800388134332368,-0.5639510420450141,1.0326299577175722,-0.8830348993707763,-0.0683718144927191,-0.6682775491531655,1.4837875051990492
0.5158725233639642,-0.6394010002883995,0.1853284200005884,-1.5225594436875225,-0.6251230034094777,3.1561793550928856,2.575246818871676,2.1758037245118085,-0.0776754310288502,0.2560689270530824,-0.554145645441223,0.5669796267051966,-3.886567991747616,-0.2990980847410365,-0.6264980618079211,0.5145904019494544
-1.052404099056918,2.002138691527082,0.9345517895346808,-2.623991730932744,0.3302442975527996,-0.1333065924472936,-0.1654370321498423,-0.1736665134960778,-0.0930844535989622,-0.7782202023730037,-0.4675785374154084,-0.647213802532769,-0.0360768756129163,-0.3645745554167942,0.3341495044449088,-1.0525257126253096
-0.069586127196144,0.7850692163590797,-1.789896826952928,0.9654960319010102,1.2013123347351795,-0.1333065924472936,-0.1654370321498423,-0.1736665134960778,-0.0930844535989622,-0.7782202023730037,1.5023413080694867,-0.9301340235017058,-0.0360768756129163,-0.3618272601882229,1.2098237031765575,-0.0695401262182625
-0.9230200748936508,-0.6408134358933879,-0.0190052262359822,-0.1408104780377619,-0.6171494326328382,-0.1333065924472936,-0.1485999161822787,-0.1537060753216663,-1.4946109876674745,-0.7782202023730037,-0.5182957079493518,-0.7879983366769142,-0.9144721669284418,-0.2318493358899411,-0.5870126335695875,-0.9231196226826957
1.306718977722806,0.5460366175164949,2.0243312361297243,1.911775825564836,0.929668779111269,1.6858596271689872,-0.1699873356636612,-0.174908855795499,0.0107035939477726,1.2800388134332368,1.6269492503942824,2.768795946597032,0.0774533067116005,-0.3604283755001074,0.9051212549596706,1.3062099984595454
-0.9230200748936508,-0.6442419047854403,-0.0190052262359822,-0.1408104780377619,-0.6040010993888364,-0.1333065924472936,-0.2400489497169814,-0.1797371035076968,-0.8397342114503671,-0.7782202023730037,-0.5078517901594055,-0.7879983366769142,0.3395053782338574,-0.2085756402739377,-0.5886196857128384,-0.9231196226826957
-0.9230200748936508,-0.660256434719847,-0.0190052262359822,-0.1408104780377619,-0.6948923121944619,-0.1333065924472936,-0.232157266367128,-0.1786989134255022,-0.9176286916750596,-0.7782202023730037,-0.5800480401900704,-0.7879983366769142,0.2703134692784865,0.4935635894776257,-0.6948570155192719,-0.9231196226826957
0.5158725233639642,-0.657159347735451,0.1853284200005884,0.2725992506952768,-0.6187491662948589,-0.9734915877615344,-0.1593176603540132,-0.1754463403894514,-0.631252019854111,0.4639093444382015,-0.510014698775833,0.5669796267051966,0.0475611336356665,0.1597087302752423,-0.610230684326218,0.5163830965020922
1.4842662046966324,-0.6527124457500331,-0.2914500878847431,-0.1863172364947188,-0.6756423507543842,1.6858596271689872,-0.1164305540946833,-0.1557325732832973,-0.8632085869344357,1.2800388134332368,-0.5651009061809794,1.0326299577175722,-0.8105384808389158,-0.0937795034803762,-0.6723233696308968,1.4837875051990492
1.4842662046966324,-0.6393917602281776,-0.2914500878847431,-0.1863172364947188,-0.671883172503036,1.6858596271689872,-0.2547810980982659,-0.1972745535419444,-0.0451570167912851,1.2800388134332368,-0.5621617166622638,1.0326299577175722,2.0365189730523805,-0.2415447772301967,-0.6735604825851468,1.4837875051990492
0.050411227905502,0.3774967188900522,-1.2450071036554062,1.979241529303626,0.7911711208638633,-0.9734915877615344,-0.1719117223803457,-0.174040778417592,-0.0776754310288502,0.4639093444382015,1.4667684264254015,-0.5942856222319374,-0.0339893703114282,-0.3596621846519603,0.7931453627520011,0.0508424190155433
-0.9230200748936508,-0.6347286675590448,-0.0190052262359822,-0.1408104780377619,-0.606573997367869,-0.1333065924472936,-0.0831662853348761,-0.1732777589949672,-0.149637811871083,-0.7782202023730037,-0.5098954815137597,-0.7879983366769142,-0.0579279479313096,-0.25964669603059,-0.606571343438014,-0.9231196226826957
0.1624416053221509,1.3023933122675513,2.432998528602866,-1.5372279425837825,1.6145170501332036,-0.9734915877615344,-0.1719117223803457,-0.174040778417592,-0.0776754310288502,0.4639093444382015,0.3692501295648958,1.4737890049950522,-0.0339893703114282,-0.3639335939901035,1.6184383683451042,0.1628919026364103
0.5158725233639642,-0.6578581555373028,0.1853284200005884,0.2725992506952768,-0.68019735089666,-0.9734915877615344,-0.246148453036831,-0.1704230232638056,0.5369942286087654,0.4639093444382015,-0.5657709500105351,0.5669796267051966,-0.2295348089544718,0.2211989408308389,-0.6841028541519281,0.5163830965020922
1.3613447821159457,2.0757637004185354,-0.9725622420066454,0.1446294619960317,1.0699477655311809,1.6858596271689872,-0.1699873356636612,-0.174908855795499,0.0107035939477726,1.2800388134332368,0.960204357762318,0.37509414630526,0.0774533067116005,-0.3635153407679076,1.0434254191761316,1.3608451190024509
0.5158725233639642,-0.6548797624999128,0.1853284200005884,0.2725992506952768,-0.6956333439769615,-0.9734915877615344,-0.23806759996846,-0.1750984612729576,1.054386455662564,0.4639093444382015,-0.5797771100593576,0.5669796267051966,0.0270668104881643,0.025958670595189,-0.6985165796146847,0.5163830965020922
-1.3166351484749657,1.1459209965046335,2.569220959427246,2.183053121452565,2.0545317257333617,-0.1333065924472936,-0.1654370321498423,-0.1736665134960778,-0.0930844535989622,-0.7782202023730037,3.3564425548801173,-0.6005902118197433,-0.0360768756129163,-0.361700107292318,2.0675548730302924,-1.3168018252887674
-0.9230200748936508,-0.6375221793309033,-0.0190052262359822,-0.1408104780377619,-0.6279245884284824,-0.1333065924472936,-0.1585989899547495,-0.1787162221668714,0.5489283049221898,-0.7782202023730037,-0.5268545753902046,-0.7879983366769142,0.2714489638282268,-0.2484822299058248,-0.6372885136018953,-0.9231196226826957
