resistance_ohm_per_mi,capacitance_uf_per_mi,voltage_vdc,length_nmi,retardation_ms,fault_class
6.838940632415483,0.2951526149750056,548.3786588225778,750.5194836633491,235.81845999558024,Inductive Crosstalk
5.627690845743248,0.2550279451512628,16.421923119648092,1680.1855872708975,393.9533149160592,Insulation Degradation
2.998576245947412,0.3945861344477207,17.199107974920533,2017.4213425368189,472.87995441117465,Ground Faults & Leakage
6.777244723389864,0.41207287995188746,42.047480263880615,1577.3444085979827,577.9168939669422,Ground Faults & Leakage
4.920112719698829,0.4093696353544246,42.58958198786925,877.8947915102428,98.60625190060567,Insulation Degradation
5.842905926296561,0.27551363027285686,21.567727241363837,590.8033975242327,76.14648611461203,Insulation Degradation
9.203345395450784,0.43066022547775185,528.5700574601677,1545.71519033553,804.4719449056404,Ground Faults & Leakage
7.454734347154187,0.384455765894816,29.001669939291276,580.5775824829788,169.02563324486533,Inductive Crosstalk
3.684150575431727,0.42950572447537294,672.709504502909,1541.627488300987,438.56399371514283,Insulation Degradation
11.633438134024571,0.33943210090613274,36.18359562802365,883.4859050738617,312.45139120085594,Insulation Degradation
8.541152274242513,0.3373909722167395,19.144939915385812,2037.9153060950105,907.4272204687045,Insulation Degradation
9.77575004379405,0.40690730373697903,48.25393903583145,1307.6575364285152,575.2341553387386,Ground Faults & Leakage
3.2525249250795225,0.2686595710953487,30.70041913702245,880.6953366264827,181.22426854012957,Ground Faults & Leakage
2.9470546048701793,0.35417480732697715,20.209450935364785,1950.3470381496056,282.83052759172915,Insulation Degradation
2.6847564784967712,0.41727684712624513,41.51068040608619,931.8601773607642,170.06427605063712,Ground Faults & Leakage
4.293543263847722,0.4160385126139143,692.8034814235405,1021.2184300922884,154.46009712623902,Insulation Degradation
6.436879778325704,0.4412265712684738,628.0952084351688,1918.2724283942746,,Insulation Degradation
11.390348267326816,0.38965451870610934,23.612960188628165,1024.9464506610132,457.322290317296,Ground Faults & Leakage
6.842066763024874,0.29155412588794566,25.25699412863382,1197.2784076920834,317.5294544938069,Insulation Degradation
5.25742350103903,0.25405606297891614,603.5921055425158,1091.031640290073,264.66160747303405,Ground Faults & Leakage
7.838384908436802,0.3458831597254204,31.8149361836564,697.8805403116389,190.58849867005466,Insulation Degradation
3.563378492280498,0.35274077312451113,39.67222124725066,566.1228808196045,137.0275616235981,Ground Faults & Leakage
8.29030596454734,0.2980525168997863,34.335235712763534,1731.7191459036683,648.1545654272752,Inductive Crosstalk
7.900103566139782,0.27493948942472063,31.358040869692008,1596.7331106907252,436.14027839672883,Ground Faults & Leakage
10.023933817354242,0.3672416332381018,633.2770827156413,980.0223148384972,332.7064180448577,Insulation Degradation
11.873532310361728,0.40285113480482826,37.40844235712838,1002.5185124742934,308.5831189921591,Insulation Degradation
4.88329798130305,0.4486308207180321,16.943277124964013,2106.5098311147585,807.596648064572,Insulation Degradation
7.341736282635726,0.4016605234421037,691.5579601976408,2179.0409162969368,962.3436975121153,Insulation Degradation
11.134221360030534,0.40872648285111624,26.233009706764612,1304.839335497279,687.774344169443,Ground Faults & Leakage
9.959303902016993,0.3732921756457595,37.030358001519915,1864.1679673185392,1103.9050418939205,Ground Faults & Leakage
7.1303598794576715,0.4471845317940035,46.12606299874712,1752.3659889779212,,Ground Faults & Leakage
11.48103067134039,0.37799127702291413,43.12917665821803,1005.4401061704798,433.631977719941,Ground Faults & Leakage
3.043748588409689,0.42205065727994084,28.102053638652986,599.5566078848132,175.87610329171756,Ground Faults & Leakage
11.344486887269548,0.43915692924819116,39.32374439700133,742.345637129398,259.90174379031953,Insulation Degradation
2.979820227636662,,42.92421074886405,1925.0999989012978,368.4277292087005,Insulation Degradation
7.699395069089501,0.3262830687566713,37.0793937492988,1743.0634939936779,632.6155734893249,Ground Faults & Leakage
10.959189006010314,0.2657324116628517,16.40302426195493,1629.3692355858723,605.9493652745199,Insulation Degradation
4.995848963832376,0.2843747405078494,47.32210748141738,722.1030138843021,139.75351187667744,Insulation Degradation
,0.2618446610793215,42.63564863213633,1587.882168665892,430.0981757429324,Inductive Crosstalk
5.581124351801183,0.271079386965828,24.489252724056804,1812.6589635382963,419.52064983624496,Ground Faults & Leakage
11.545367212225338,0.28693024917873955,16.448546624249023,1963.022974762494,974.3474074783637,Ground Faults & Leakage
10.324633150154362,0.31821886331748034,46.014474146848386,522.493174629151,50.0,Ground Faults & Leakage
9.235514357600607,0.35870792931501516,27.08529764882277,1663.6076731934122,,Insulation Degradation
8.082456372843533,0.3923364118710172,32.77263236713596,532.4660145254475,125.57747034834746,Inductive Crosstalk
10.295621998579406,0.2921854672213024,13.393514223474632,1701.6838374238455,697.0061824283711,Insulation Degradation
6.226536894473697,0.3845044808476279,23.575323228588086,1580.5563200444083,553.4228969440517,Ground Faults & Leakage
6.751742623507588,0.39085181490048393,18.765366741050556,752.1913669622533,288.86614822953516,Inductive Crosstalk
9.435016350268185,0.3617244673732379,528.1605897785353,1802.4069772867215,870.2014746700231,Insulation Degradation
5.8986702512902855,0.43072357395974215,36.736991751736255,616.1909509224749,171.49312601181498,Insulation Degradation
3.1070589494595513,0.2721989627843621,39.28867689660679,1904.8779153658768,317.85023501980874,Ground Faults & Leakage
3.206178784417679,0.2854242915204839,20.4966418637392,945.2797162419893,198.23909767249398,Insulation Degradation
3.5959466124041866,0.33573296487789694,43.80756275923172,1671.0481659111304,281.54156484089947,Inductive Crosstalk
10.761972571764796,0.2753425470468478,21.165655388782575,2070.2718797371795,,Insulation Degradation
6.986151044683941,0.3632592287448175,45.82368733698472,1077.7059419448633,,Insulation Degradation
9.272382508774996,0.32968009332188486,42.2684170570947,1354.9199324987126,376.64150892267116,Insulation Degradation
6.232638688246486,0.3069191589071837,698.6510030845928,1287.3006577157657,310.2020493758621,Insulation Degradation
4.957754000448528,0.28399796260352744,28.92159969010129,767.9392934068758,89.7920151888813,Insulation Degradation
5.798325591841014,0.31706764766964207,645.4113523230781,1503.530417834295,,Insulation Degradation
10.044732280513244,0.3715918701664684,36.74360822550362,1763.1032614856115,805.8924368543742,Inductive Crosstalk
8.439553187798662,0.3651570421778823,13.029647715132374,2058.6872091704927,1028.6778691038396,Ground Faults & Leakage
11.40757790960007,0.28272480004204675,31.233390787929274,1946.364422804172,957.4425436230888,Ground Faults & Leakage
8.957195396479923,0.2749839621481267,35.696256144104865,1367.0329455376539,389.4237170038805,Inductive Crosstalk
7.9167255016695925,0.25533535252177453,34.24346584707658,1722.3291626702892,567.8749897362362,Inductive Crosstalk
8.296862085365428,0.25248511875878643,35.217277576337686,1861.3318027356177,569.4229099537478,Inductive Crosstalk
11.452528674949939,0.425962087143937,31.71584617079074,1338.930813355193,733.0020626231773,Inductive Crosstalk
9.987908833733709,0.259017771201078,532.5399487617132,696.2268531972552,141.6324550485812,Insulation Degradation
2.728391754981159,0.39624422197464926,16.554883958679945,1244.4822985405303,286.7315170638577,Inductive Crosstalk
7.574327113289124,0.4243970192489914,38.94429973913482,1932.2126649426602,947.6348142645161,Insulation Degradation
9.039214909692365,0.2696115697124915,22.7104814413892,1514.2903891693495,522.097806157137,Ground Faults & Leakage
9.612635545171972,0.3372602847666035,42.217075401210735,1731.5792409158764,819.1771537478587,Insulation Degradation
4.524850133482398,0.4424605966348554,545.5499472206419,814.9556376593988,236.0051168797856,Ground Faults & Leakage
10.738184867287845,,41.50369250819588,2139.3742059587094,1578.5913305071117,Inductive Crosstalk
11.580509898164056,0.347940806371571,503.8232188859528,1186.936900138626,428.84591476758897,Ground Faults & Leakage
4.748795405526263,0.4025142225583106,46.704904007897,1611.1803886201392,464.9177645966817,Inductive Crosstalk
10.884846846413835,0.41667552488633275,38.427753854214764,532.082832804029,189.26299802821492,Inductive Crosstalk
3.421298243902906,0.31960539263774385,31.673042448619036,716.4427458339953,50.0,Ground Faults & Leakage
3.0292149430948294,0.4284305833739922,32.488128513659674,1829.4582588043622,314.22577283277104,Ground Faults & Leakage
3.727626100976119,0.34409466393543137,33.36727900336057,2145.548057384433,546.5865868759148,Ground Faults & Leakage
3.048540254936842,0.35556147271176597,42.58645751997467,1044.0941035943129,238.98201098592781,Ground Faults & Leakage
10.527616252979872,,38.70008337724962,563.2072494001502,187.15380443921657,Insulation Degradation
3.0609763723535837,0.41866059323043225,43.05731525857476,1113.473223366234,238.02513818077054,Ground Faults & Leakage
5.080809817954727,0.322354001154596,31.876486141226536,529.6958214743045,120.92744748353908,Ground Faults & Leakage
,0.25206911929454,15.96054250671721,827.0342568461975,127.57146672529849,Insulation Degradation
5.306509344980768,0.37523481475877896,19.45171308405893,1779.2024255913552,533.1118782447752,Insulation Degradation
3.3603149422087446,0.39078268522562154,36.946187078597106,2093.0502767810435,504.2898663590039,Ground Faults & Leakage
8.846030882058633,0.38016053802867594,602.2550924401503,648.6634434271073,204.3458063605218,Inductive Crosstalk
3.766604755254464,0.4435724702326426,47.99676690524898,1448.4313239778658,316.7839554564227,Insulation Degradation
10.592536295469435,0.4225942054664289,651.755250751465,931.5974384108542,426.8081692516764,Insulation Degradation
10.26331498190309,0.3397663386361297,38.306509451678394,736.4005138496802,169.51959427693848,Inductive Crosstalk
2.6297860119707894,,586.7634839153059,872.2663908156478,205.3125500729912,Insulation Degradation
11.009400377393588,0.3452117539003994,37.5588804925548,1482.1972147461026,678.2493225409909,Ground Faults & Leakage
2.774971009061987,0.3878488039924046,18.602940539158265,610.7286524547337,,Ground Faults & Leakage
4.776634957096788,0.37154196164540093,38.476012283837726,1238.1716134863098,248.4642606612662,Insulation Degradation
2.807696808871953,0.357627413542177,36.5412506788864,729.8873466237786,141.420906661905,Ground Faults & Leakage
5.690513126873502,0.34376379160304826,35.59478967516413,963.5509890706185,195.25706937409637,Insulation Degradation
7.38173199427608,0.3087523746054773,31.443742800395313,824.2823605635487,170.86184714727403,Ground Faults & Leakage
10.068126255643811,0.30546935234492584,47.89981684707359,2001.0583497125251,1007.9424691766872,Ground Faults & Leakage
5.710824729463443,0.3500462957851604,17.928708336812587,1703.6192624811922,,Inductive Crosstalk
9.20215523439461,0.2821206292859298,33.19576986006095,1976.3863842106998,767.1274163001387,Insulation Degradation
4.281292342630313,0.3181370847149603,25.288722730342283,1151.8868187310773,254.71631771774582,Ground Faults & Leakage
9.6306853390692,0.3147958549420199,25.327048987164986,1032.8027202512392,379.54074115667953,Ground Faults & Leakage
4.741967756137757,0.3674265603168402,27.256784002728953,1146.998231326204,,Ground Faults & Leakage
3.863675181465795,0.2633364600726049,627.1909414327457,531.5319327314927,60.65654480717661,Insulation Degradation
4.261384078553515,0.41593373605301903,49.77729572640437,1731.9972677525489,529.7720312813992,Insulation Degradation
4.229599724377627,0.3624756760768804,599.3390845635893,1094.613176721633,234.25771232605945,Insulation Degradation
7.372197354081416,0.3841653361551871,25.18422167205665,1032.6504660805458,387.07200963117384,Insulation Degradation
10.525577021287388,0.3906187807518866,30.463126849080375,1516.839811129906,,Insulation Degradation
3.2562482314288035,0.3082968273685073,693.3690999598571,1241.6248499066878,,Ground Faults & Leakage
9.216085025687516,0.3440743134769733,46.43767405979939,2167.4337259806275,1233.0341640488782,Insulation Degradation
8.716291366702148,0.44124919117393346,34.17893225033314,1105.6301729279621,382.05349825763847,Ground Faults & Leakage
10.788939542378943,0.40334104759936296,695.4615815983008,1543.6229317534528,823.6196318245086,Insulation Degradation
4.8194018248156185,0.44391137504463707,667.0960451484389,1029.806871036408,274.9681784020267,Insulation Degradation
6.776043657507781,0.39925086902925766,22.464484621705903,2184.011466358116,1053.0473159027583,Inductive Crosstalk
11.295360057213415,0.2851200279417035,46.40451510393202,1256.6887590242177,,Insulation Degradation
,0.26290717676893527,36.75397475737084,1578.018978473565,512.4691025605764,Inductive Crosstalk
6.193299922185171,0.3655322873439327,35.20964270087919,715.4268406195511,151.75078451643162,Insulation Degradation
3.7484176371250504,0.3215626559405219,13.498218832003225,1746.1411652682189,265.0873992173157,Ground Faults & Leakage
4.993607575055615,0.30509158202763403,42.20282953458264,957.6570983885574,160.57950163132992,Ground Faults & Leakage
,,33.523376331282094,1262.6425298104423,382.8452736700016,Insulation Degradation
9.32259550182488,0.32339865341638946,586.5632004418939,2001.3262059566785,926.9193877877879,Insulation Degradation
3.682007925092988,,46.01785983211357,2149.9392753046723,409.71919824302654,Ground Faults & Leakage
8.196173970418513,0.4199975186338021,38.714720438016755,1221.7725731286068,494.2954814774457,Ground Faults & Leakage
7.7283371489681345,0.4192574672972921,48.60898850011492,1919.1645355226499,964.623315374879,Ground Faults & Leakage
7.382576743561726,0.32127332755101135,527.8393402691391,590.6932907347633,219.15473049649887,Insulation Degradation
9.056169617979076,,40.42678081832222,1940.8758506434463,1068.8645764321423,Inductive Crosstalk
10.455771153292886,0.4201556980665321,500.2947644172623,1570.1675476595044,875.5583318911875,Insulation Degradation
5.5684019901802495,0.33478610700593325,36.2271839114981,1330.8004862657233,266.9216253935147,Inductive Crosstalk
10.945615806054114,0.2632946260418343,41.71706733147467,2012.9382987333213,899.3563013121219,Insulation Degradation
4.026019319876232,0.250316928893268,562.6695835170286,1937.0732782609036,336.9793808478378,Ground Faults & Leakage
4.143726762636062,0.354658492577799,35.38132495265248,1004.8066631210725,288.60753956542106,Insulation Degradation
5.034334604427277,0.31881509867407115,39.107284263612996,1845.5302499860877,497.6531892365774,Ground Faults & Leakage
3.635543260697239,0.44942637883167325,544.858696657009,669.1345872260334,128.85646643486854,Ground Faults & Leakage
4.688032634487337,0.40448219992545686,532.0049872926388,1898.6986902945293,632.9509965962607,Insulation Degradation
3.5109117475770235,0.4022550912700825,30.877140636648438,1648.2745506395258,394.6335349436224,Inductive Crosstalk
10.306647961361207,0.44104855365746876,30.020140232983625,649.3727625843027,218.6046130224119,Insulation Degradation
3.8202054229229336,0.42754487957866416,608.3409624820008,1661.2362949060303,443.4886539910498,Insulation Degradation
,0.31363749589127776,618.1275667989275,1486.8827703498291,550.6374704615314,Inductive Crosstalk
2.9551817451766706,0.28319744432077526,571.5628168227098,1510.7351719465762,370.1969460952141,Ground Faults & Leakage
11.510943111382193,0.39917845301309646,45.20054655172111,994.4686897204875,473.4029744333706,Insulation Degradation
9.256020831513778,0.3256547787365746,635.5084534917906,953.0452400218369,260.75931471233093,Inductive Crosstalk
2.564567211568062,0.3446345303261913,37.38095995453783,1796.309690491834,327.3426929723834,Ground Faults & Leakage
9.756636751902033,0.3760795462549654,22.665962189607022,936.5829177293065,343.48437644859604,Inductive Crosstalk
,0.43157453538704815,26.633713686873158,1258.6458280768277,463.19770241106414,Insulation Degradation
9.903969118183639,0.33381755073419317,31.61941323544542,1681.141297617934,787.0470226009284,Ground Faults & Leakage
,,33.46396306397942,635.3476272566443,130.50818563634016,Inductive Crosstalk
,0.3036679582549315,44.61968457003445,1510.732250439817,,Insulation Degradation
9.970150726252886,0.38959435818472277,22.250485237645606,1501.9398335017995,801.9674730942929,Ground Faults & Leakage
6.348526518584639,0.2503158842155824,28.72756192230864,1663.1888085096434,411.8181663108322,Ground Faults & Leakage
2.525727423294295,0.424301442698127,34.45393184115319,1128.8777620196197,146.32957004559455,Ground Faults & Leakage
10.57449171147929,0.2560759159908925,657.2411304522116,1263.2656159085275,389.1899231899121,Ground Faults & Leakage
6.118458444934294,,17.562211702165467,1060.947833705979,,Insulation Degradation
7.212405897157539,0.2592516378522568,579.6010585909006,1873.886020220919,604.2451952170521,Ground Faults & Leakage
2.5737831004627028,0.3032491398788007,16.84456916861533,722.0382920614252,83.60151650722374,Ground Faults & Leakage
7.1748740983259305,0.3494404807113106,17.657745912632898,2137.021721078061,,Inductive Crosstalk
11.87163031493143,0.3339877370696476,12.829289077468601,1579.2214651646696,767.7673143760343,Ground Faults & Leakage
5.143542777778311,,30.764232661846847,2007.741431466699,627.0922745288586,Inductive Crosstalk
,0.31676298234184747,16.98730535193073,1224.5934790500992,329.571151433337,Inductive Crosstalk
9.028304966452428,0.3955412740121934,508.77998852860105,1064.8744196663943,,Inductive Crosstalk
10.240539841474757,0.38385141851592963,578.491637245896,2031.2338772107719,1295.9305207029263,Ground Faults & Leakage
6.465220428057953,,15.171635229596564,668.0841490897147,117.78849576286507,Insulation Degradation
5.441854268812279,0.39946316511457725,35.796372221993785,699.0822935589722,235.35612017848035,Inductive Crosstalk
11.409345099858138,0.26060917623940566,34.94422721207673,1008.8895200239515,298.68686907773326,Ground Faults & Leakage
8.932877183380857,0.35858527781995686,559.3119824411862,2131.6174690027415,1228.741980282073,Insulation Degradation
3.6307023926848405,0.30201254960843815,15.36271507797294,1576.216636770682,263.86069864225647,Ground Faults & Leakage
3.154814842279162,0.3675380255119638,44.07847706082949,1442.129284246177,293.138553786457,Insulation Degradation
7.093723582508506,0.30226567918818037,49.50170359081966,1699.105771804215,540.394937437935,Inductive Crosstalk
4.590855627449088,0.4469915939251662,524.0414458241153,1209.7067453328825,313.74534261703184,Insulation Degradation
,0.31194563674550635,26.13668726012576,1788.7249524153588,355.01323267682494,Insulation Degradation
10.838075698864557,0.2983921271348992,42.84725194742523,1168.4921865538918,353.89282443991414,Inductive Crosstalk
3.3508772310049513,0.3056930581830692,514.2316570346866,1904.8174142559897,427.73947987152314,Insulation Degradation
9.295959094674451,0.4292945714518591,672.338180757469,954.4016395300578,281.8704256692241,Insulation Degradation
5.075851407115587,0.377243765733869,32.60501380869023,971.8293208066411,258.1303662308952,Insulation Degradation
9.723118103339308,0.3961368194841553,44.75655032635966,1388.05161922545,751.5248564224947,Insulation Degradation
9.362908152403673,0.43360210201887006,37.764613797244415,1232.2939692149498,557.8708809361858,Ground Faults & Leakage
2.5702230637207837,,678.5116454972949,1601.796935283982,395.675243573783,Insulation Degradation
,0.3977891693157455,18.645494612686456,1119.2942829450842,382.4642244963975,Inductive Crosstalk
3.8235350825914405,0.28956488576826456,17.295530814767318,891.9361034196236,159.2359019471313,Insulation Degradation
10.729156790497429,0.4186746641350011,507.20376365828525,1298.6745569009317,651.5300268448837,Insulation Degradation
10.780065887192862,0.29075520683821277,34.45166390162241,1453.6260491451485,554.6472000977088,Ground Faults & Leakage
6.474285171190702,0.39857976281968643,37.38723518968455,742.4200915104738,175.05489279866015,Inductive Crosstalk
6.721758375285265,0.38712061330897485,635.9240665470215,1446.421663746381,451.5530998367284,Inductive Crosstalk
5.381187924343008,0.40177777002808934,502.2835966908147,1042.7363989214246,274.111976219245,Inductive Crosstalk
,0.35653713614276317,33.58191876099992,1167.1682042764635,,Insulation Degradation
5.907282948751362,0.3777452364498439,14.707755655079826,974.8408194075781,307.4409443184692,Inductive Crosstalk
,0.4406640160868511,15.711540332242587,2083.397557248202,793.6470954914449,Ground Faults & Leakage
6.6061950652928285,0.27021771883484297,36.11750838364978,1661.6716781763635,471.0807507042191,Ground Faults & Leakage
3.369131424680858,0.311769454956324,15.243203669763183,946.1825293811617,146.15397659350947,Ground Faults & Leakage
9.592730444119937,0.3722714026196765,40.533100576076905,1596.5532687383152,814.8467457632041,Insulation Degradation
2.6196658120819762,0.44281082602629784,45.056061758360876,1942.5730962894784,318.6618754976822,Insulation Degradation
8.622608084445641,0.2691148895325202,668.7299328103647,1182.7713541657067,414.57446677323895,Inductive Crosstalk
4.237213004171288,0.2545098443060173,18.191508229094328,1910.9277655655098,341.0691667191013,Ground Faults & Leakage
4.707838439036925,0.2611499196940656,36.44495230080942,762.505405377987,114.82472003508265,Ground Faults & Leakage
8.538503987080379,0.26048113729223976,23.06670732752559,1898.7283202724857,603.8123792041408,Inductive Crosstalk
11.932962924937618,0.43156317155548085,24.18964246892596,1418.5002125430228,843.0708458855514,Ground Faults & Leakage
9.888316146189231,0.394251581586765,560.8397439272562,879.0566296169695,267.0128512281545,Ground Faults & Leakage
4.645476506122224,0.3854212732392557,35.100393526150896,1192.1403537450494,325.2160269468025,Ground Faults & Leakage
4.172235172890771,,30.418458910941784,2179.5880871592485,626.6200955821622,Ground Faults & Leakage
10.729212267542868,,604.0339784621502,1832.0452282921244,1111.2367229479187,Ground Faults & Leakage
,0.28112959855231817,24.356966237016387,1477.6468143546958,338.06327837300034,Ground Faults & Leakage
3.802001626867477,0.32838823795768746,36.77452786109882,695.7786502376935,93.90336993428765,Ground Faults & Leakage
10.691008521558413,0.3480008501528687,641.5442700535054,1210.2796909325502,430.94019500435934,Insulation Degradation
10.252877352685484,0.27208189953534523,29.556220538477042,947.1875738202934,250.02148521937647,Insulation Degradation
11.847110457023055,0.3339027418675034,18.730205817467862,620.7018351591635,150.81716655044357,Ground Faults & Leakage
11.142565023770498,0.3133003558525241,27.557642783267134,1421.7474608228354,653.4449331382536,Ground Faults & Leakage
10.592008217275145,0.25711642915869254,676.6929525972121,2011.6156897294895,858.2654271245696,Insulation Degradation
2.9994567792045297,0.27734708054584706,658.8421325098811,1648.5197758960126,275.1928459443361,Ground Faults & Leakage
3.4919460102321214,0.40280736463349437,530.3190149600199,924.456659566869,198.64486379185664,Ground Faults & Leakage
7.905340345889167,0.2536075819009289,30.208911349929778,1475.0938318214414,306.5263283474793,Insulation Degradation
7.549052839677298,0.43685065981927224,31.696526789821995,2103.4982816898473,1178.475490171755,Ground Faults & Leakage
6.850650537650587,0.26728492648944746,21.01461808596779,1728.9555899689901,394.61888207637605,Ground Faults & Leakage
6.26949859143855,0.40984761884069165,32.58210015711295,1672.1056289914986,562.6255286208807,Ground Faults & Leakage
6.5964996062111245,0.4297233081886942,14.261938613215325,2145.8688825867775,1064.3042409004324,Insulation Degradation
7.908330374280554,0.4382271169700894,49.533450809969196,1858.0846290128422,958.0946484262236,Insulation Degradation
2.5197269172007717,0.42349540469919456,16.181973132051716,732.2600232678786,106.63595772434076,Insulation Degradation
4.976733354262096,0.30751000788508864,44.51801583841988,1090.9796478595422,125.32961939056646,Insulation Degradation
7.423657346542756,0.3166174262676954,32.47066832220314,2140.739191254066,913.3270678342712,Insulation Degradation
9.361052937399638,0.3353091397220152,16.050733619083328,1332.4991701365964,508.9067396539791,Inductive Crosstalk
,0.27785933788142014,23.306841150115183,689.7836570460152,79.16791097991498,Ground Faults & Leakage
7.695371150980613,0.25445449101344475,26.912914082060144,1279.6282954429812,267.06755912189806,Insulation Degradation
9.287366996914926,0.42382432285620697,37.39208634509062,1684.8884979203613,945.7140224231425,Inductive Crosstalk
6.723962750182094,0.36082574324209127,42.514984117641205,2195.83197685811,947.477466023125,Inductive Crosstalk
2.757270769865485,0.3717445884356433,19.08465396148167,1050.6390381574433,96.29786450845977,Inductive Crosstalk
6.7680475054235485,0.43539769496355907,17.58879227530344,1373.9476872947653,449.9231848446163,Insulation Degradation
5.3162264335694545,0.38302403562272314,40.65055233667779,1995.4571979046495,769.3325963856305,Insulation Degradation
11.33167127316262,0.3881707008679627,13.235994820667573,1103.954270697467,,Insulation Degradation
3.68382716394411,0.40739372968734844,21.509230130254622,685.7446462044572,133.39486787616144,Ground Faults & Leakage
8.698521577318704,0.27326968997148077,23.21154689085794,2113.1909875025567,854.8198024422416,Insulation Degradation
