signal_id,timestamp,signal_strength,frequency,bandwidth,modulation_type,encryption_protocol,wavelet_energy,entropy,PCA_1,PCA_2,PCA_3,latency,label
56,56.0,0.9218831064959021,0.6693145255235831,0.016180688131580245,2,1,43.61179673486349,0.6621794090311626,-2.9369108680526272,1.4261822655094363,-1.7065490496051836,0.03225534483845735,0
57,57.0,0.08557379725379488,0.46249386678220916,0.8189069052384028,2,0,25.014660513502655,0.5936120572774933,2.1029197175719627,0.854158897564436,0.7992498139729719,0.15366583691651445,0
58,58.0,0.1934417591641222,0.41194089978172155,0.04013544913699282,1,1,39.58013238601988,0.6518369319303167,1.2159379856082015,-0.27591029023216734,-0.42950446259703706,0.44868068543373163,0
59,59.0,0.04215659828606566,0.6512574586738991,0.890488562296375,1,0,31.100301476915902,0.5857253578749658,-0.40711225094616865,1.2734548867838484,0.8872596176952569,0.5176307861370594,0
60,60.0,0.3232436106126999,0.5456679305164294,0.9926074167169521,0,0,31.646618550889094,0.6820609336010997,0.7199255374197535,-0.819379885907717,-0.02791348397102482,0.651341202028148,0
61,61.0,0.386813100278973,0.062289746404846635,0.29423694755658203,2,0,36.48598713372928,0.8138748298170555,1.9864412200753911,-1.5357217417197715,0.933516897967259,0.13872553731861023,0
62,62.0,0.2690726813929798,0.5127237554809032,0.21043101857173493,0,0,29.65147468184909,0.49455942745074977,0.8159262399128296,1.4324376741454419,-0.3516708025895891,0.7194702465599095,0
63,63.0,0.8284192017847865,0.8067581954392415,0.7658537459725885,1,2,31.630075851958473,0.6102447828903339,0.09563507165986997,-1.7643300773815125,0.38727386530648017,0.18285610627680812,0
64,64.0,0.3547769919925816,0.45943679567767304,0.2531678821533876,2,0,26.058301861934904,0.30256931822296773,0.20140806722500895,-0.526038830039356,1.1583045637351403,0.39685716672128457,1
65,65.0,0.2786918320119902,0.05196853295327464,0.866120988961109,0,2,37.831748442382484,0.7781688759606602,0.838110561187644,0.13739094390208298,0.24183031768488752,0.5285410796513037,0
66,66.0,0.5413729444417902,0.7866236378804214,0.10288187603081314,0,1,28.880482948701673,0.44489638408902676,-1.2630731743598544,-0.262447740811777,0.6280368141629739,0.2020250956722416,0
67,67.0,0.13818970692059795,0.20144358897210835,0.12601021720096808,0,1,39.159723697620535,0.5268131317526518,-1.4064462783181477,0.13354852082847332,0.7841008861034909,0.7434055960843302,0
68,68.0,0.8017854394964945,0.2587266443076881,0.9797875016731861,0,2,38.34288322821954,0.6581616217429619,-2.8258573532500155,0.45663693794361127,0.7964104965864358,0.659221977613703,0
69,69.0,0.0715829627016702,0.16476951274981844,0.6742669630547145,0,1,33.78574468738371,0.4995403696735661,-0.980342247437316,-1.2747201558190577,1.167246312971833,0.8971707092836185,1
70,70.0,0.9871241903798923,0.3303533879266709,0.8474331146448177,2,1,29.988593733916392,0.5690493710599075,0.5950172634487836,0.5142764593200707,0.18355192273265966,0.025189901850583507,1
71,71.0,0.7717280092899429,0.757083535001668,0.32451946751428773,0,0,29.86204382504014,0.6144005413787393,-1.9020785999959287,-0.9483238105570084,-1.0798767674012555,0.7560890342104407,1
72,72.0,0.19618417836525315,0.5196100921396718,0.6769136151360178,2,0,33.74480960772503,0.5457239637743803,0.37040901518289426,1.5518583602582714,-1.293950458110345,0.29105757758617057,1
73,73.0,0.0023119466975491942,0.20496267841241222,0.5946156959076929,0,0,47.62833079203671,0.34753698144583994,0.5686823340195061,0.6653493459291683,0.2229528554447789,0.2061603476555797,0
74,74.0,0.8150964837097866,0.8782170938037182,0.6035300542152203,1,2,26.781269045233046,0.4963859800149319,-2.0393122141086004,0.1917997122681361,0.4877742821172296,0.8740845940301548,1
75,75.0,0.7061108851715089,0.8799696661510097,0.6829664436088375,1,2,37.765185236318885,0.5035878330745788,1.0121578852829196,-1.5328091137628495,0.4986216435937409,0.5494367782417232,1
76,76.0,0.7283385192053734,0.8709621474489673,0.5757201848753172,0,1,44.029070716459685,0.6804255816568435,1.5734492099044475,2.381478437146091,0.5922539189481836,0.2885740790071383,0
77,77.0,0.7707501636422242,0.23889301769321136,0.4293237702385978,1,0,35.55885346132487,0.40274282708861553,2.281368053293941,-0.4451975848565372,0.7185373321009562,0.1373623780774334,0
78,78.0,0.07107519326320944,0.4514326289182402,0.27607982532077757,2,2,33.449138513811995,0.627023430300579,0.41022890529866485,-1.3466684593769571,-0.900662558809085,0.3722416832638026,1
79,79.0,0.3564954093183179,0.9854253369917234,0.7690739040824923,0,2,37.48963782371109,0.33386360827966427,-1.1645276078520184,-0.7455121483453009,1.9132576031960553,0.22363289082249807,0
80,80.0,0.11304652549349381,0.7723514362043935,0.22639575498910883,2,0,44.380700460437566,0.6132843131935288,0.4390327780427946,-1.8574137629307497,1.2366621006619571,0.3834150083889517,0
81,81.0,0.8629058421076704,0.027168118935308017,0.6927949777407348,0,2,47.21513292964458,0.3480995548476401,2.417882383088369,0.7319181202964876,-0.09976717912330807,0.06135387576523468,0
82,82.0,0.6222581340226278,0.06522256308134067,0.23346095492709731,1,0,48.4280048282306,0.466672306203879,-0.6265545509431829,2.2470094177749425,-1.3644972012632057,0.7960944466794846,1
83,83.0,0.3288308633850445,0.46413042547948713,0.6257252060358215,2,1,29.426172570615286,0.78242815520455,1.038590696929724,0.9555258506516767,1.2731692175436475,0.4617021084008853,1
84,84.0,0.06055205461788438,0.9096214769521414,0.747556199256607,1,1,38.33999817411957,0.1305122025073071,2.6040543202106243,0.7783926624835316,-0.13905942300207916,0.553247900931896,1
85,85.0,0.30884519862349147,0.538934802683388,0.21883206742047115,1,1,23.288004145869046,0.37130029207983356,0.5126359844835239,0.594315582292945,1.1688762854104802,0.8778352772524131,1
86,86.0,0.3230960854510301,0.4980269433988356,0.05995337539407827,0,0,24.84262056648553,0.5290436048089091,-2.0126007790307505,-0.9084571486517545,0.3297106128882704,0.8959055965956735,0
87,87.0,0.7289396337582339,0.1055099594959632,0.13103218085212162,2,2,55.31173849320158,0.6992411426448394,1.404087895388448,1.07121637858696,2.4520635504033153,0.48203532337783395,0
88,88.0,0.6365675700234055,0.6570667332599944,0.6063788397293037,1,1,30.095120090643736,0.4107045256726003,-0.1073494037037191,-0.7461868448573653,-0.049854459729058796,0.0656614197337809,1
89,89.0,0.8870998521256295,0.822464868560395,0.8499940389415442,0,1,36.34673587554373,0.37509178886204303,0.16008261725563694,-0.513895733974075,-0.5578496730789158,0.9180470182894258,0
90,90.0,0.47064419406671343,0.3805811305175191,0.04499671898437185,0,1,26.636386410432987,0.42183078481643815,-0.5079324491624352,-0.3071832030864798,-1.7358504013736589,0.010017781664586153,0
91,91.0,0.1167847980674448,0.7759524454312683,0.7346203894065303,0,2,27.00569828873444,0.6589969169686483,0.3265294270181856,0.20042800902517974,0.9556357089553656,0.7657567247391813,1
92,92.0,0.712520766916865,0.964903019024981,0.34152030379418596,1,2,29.02622193852138,0.24557900419405965,0.006918156813656744,-1.3474849067424044,1.189237313400818,0.776934886314475,1
93,93.0,0.7602280319006751,0.20384735710991142,0.4788234513479477,0,0,38.08853733543843,0.6113360706792941,-1.1911950046989326,0.00649898707249935,1.0235453159927466,0.7314522450247182,0
94,94.0,0.5600193322175542,0.5235556548456926,0.9294612535142353,2,1,36.783072084248964,0.5065306315110153,0.10982545664713303,0.22517112661352814,1.4913484354907796,0.6725747566640126,0
95,95.0,0.7704459319202189,0.2872567182036041,0.3321667982829759,2,2,33.884302424232004,0.5909225888252766,2.576015006768349,0.5262448147335262,-0.2625128013771953,0.9089116540778237,0
96,96.0,0.49230067573922254,0.7932028440391807,0.46562303356111545,1,0,33.88386054342786,0.5587542274745098,0.6509513255996306,-0.7158434882013929,0.10588462202288598,0.3687692158928335,0
97,97.0,0.5213395620009235,0.5778440327371852,0.013660991104642167,2,1,27.517503202745164,0.49423217273024944,1.3570923239830677,-0.3457167754246881,0.9559951604015058,0.3407577149334422,0
98,98.0,0.4258133528546122,0.6348589652804641,0.0816235393152902,0,2,28.142823911872284,0.37000243857622456,-1.3312717844513173,0.317080110779604,1.5170987809201633,0.09181582647798786,0
99,99.0,0.02227885227438775,0.798264882439945,0.2587369216447093,1,2,31.684235026835786,0.4929335490518945,0.16649885461469147,0.05942375313043117,-1.571068985579998,0.6471703663490297,1
100,100.0,0.10504086843608307,0.39613865772414947,0.027840465139690962,0,0,28.570136479812113,0.6761865683477714,-0.8289502837044208,-1.7154517826263103,0.0007057130073017369,0.7292181985150732,0
101,101.0,0.028310023877949453,0.9154940052232201,0.63177447816552,1,1,24.033682364223097,0.6466919809873083,0.5897625507939567,-0.5644208523634701,0.28119885698869346,0.8707581116769547,1
102,102.0,0.635416480438918,0.533259295685381,0.42665794386030675,1,1,24.262357436318062,0.43256387192984574,0.5769207703399539,0.3399457226872764,-1.6371478514421336,0.5869661384699031,1
103,103.0,0.312230709269947,0.15801491602861584,0.5484876849809648,0,2,24.744857914286655,0.2564568614636663,0.3850647555394566,-0.01875920937039373,-1.222916204552285,0.3440943936218117,0
104,104.0,0.5071276737853421,0.6962035121214294,0.17473536020047217,2,1,41.56790765125824,0.5097043223105038,0.6416107839632501,-1.4478025685973668,-1.4986842832966452,0.44195574752879374,0
105,105.0,0.9075250838437946,0.7936099602464683,0.29610278436606674,2,0,40.969728558690655,0.4302623100658028,1.465403229523791,0.2322818215019366,0.16003351449118858,0.5878309236351671,0
106,106.0,0.246938395701769,0.31689389043274696,0.664245721000219,1,2,36.03655664401112,0.33923985080592,0.00344474608945033,1.580112072782025,1.0308152814349985,0.7384794502857004,0
107,107.0,0.4085949830731408,0.8575568943349934,0.9659292407876432,0,2,27.72284320724761,0.3887082611598984,-0.6758038701464617,0.06887044715393793,-0.045530291035257756,0.8069693464789113,1
108,108.0,0.7549757356895618,0.9065431284970007,0.050420361697308125,0,0,30.985146498852203,0.7507421250718689,1.0940193048014468,1.7128900559577598,0.03096523579106134,0.6658464623292368,1
109,109.0,0.22637233870450957,0.2770186000924757,0.8909598274462454,1,2,39.72077789403964,0.8182602893120229,-0.7713365551373463,-0.6450645959786535,0.03910446875977373,0.576034404064771,0
110,110.0,0.07402076258937673,0.9839564868086961,0.5772432493784986,2,1,22.116583310373017,0.7645336806264252,1.2680963675662245,-1.3207281905890136,0.8952777259844816,0.5060035422810847,0
111,111.0,0.2875397481680091,0.14076379041261355,0.5642727894836927,0,1,32.79386655848018,0.4941601041679707,-1.3599149778908746,-1.011015929209224,-0.2459049319734307,0.23151224588331795,0
112,112.0,0.15855807049616888,0.20209577128472267,0.5005884259247795,2,2,23.90965913071979,0.6156638153708863,-1.3364115436530057,0.3322672541274115,-0.06129887923789968,0.008318233944507841,0
113,113.0,0.9297340066002523,0.18429686263486922,0.06941059530313876,2,0,22.836359822804354,0.8144264257202147,-0.2099560315388732,-1.8225138939490246,-0.13036642918472324,0.13513310863716047,1
114,114.0,0.8077296465404992,0.8943840643568213,0.08990730747466738,1,0,32.45115162765908,0.5873312435833729,-1.19965144021486,0.7486412089867888,-0.9042575312715619,0.6244930299299254,1
115,115.0,0.6323992636456669,0.6545780511694559,0.6012904158602734,1,1,31.87589304449914,0.4695691918883711,-0.18537285982955057,-1.4407117610726246,0.7407783214106317,0.023601939758101265,1
116,116.0,0.8712923641978263,0.15216171946521584,0.34115998411156,2,0,28.843196109584362,0.4404545434530766,1.4307604939893799,1.8394332567368707,1.297132008847331,0.6663426728589302,1
117,117.0,0.8032657174883758,0.4405117457726797,0.9178618778180092,0,2,43.74632158999644,0.7368743279740806,-0.7886696989731841,0.5695179218379764,0.16292324332367392,0.08772208861570524,0
118,118.0,0.18399588951115908,0.6155658150312349,0.4068366376372219,0,2,36.8650472560777,0.6833417974487815,0.24873439744827558,0.6384083994784023,-0.32928507735795526,0.12382867068610534,1
119,119.0,0.8924648888348415,0.08349034913384645,0.1433482766584611,1,1,18.207716947521405,0.6711985400094691,0.3007749064820705,-0.9616946420480922,0.38643967670051815,0.9401503926979202,1
120,120.0,0.5380073215322205,0.8828054668661054,0.715174732684808,2,1,36.75768764890713,0.42370518940499896,0.1445054413841194,0.9168368741247727,0.1373574287981925,0.2893917592252563,1
121,121.0,0.8070470325883529,0.8039568420253664,0.29352242064357426,0,1,31.275083000534742,0.7510368102634986,-0.9582069040501656,1.6009771564926902,0.5486212391031463,0.4977357387138297,0
122,122.0,0.8960095988459024,0.5054245669555777,0.5257973506884898,0,0,24.263300168526634,0.6645556522943122,0.3555397174024306,-0.9910995283056956,0.13959505800159328,0.16036943949989654,1
123,123.0,0.3158910164011892,0.9675541838305697,0.6982771872875921,1,2,35.67204214912371,0.2994735751940385,1.2207775200151998,0.2969222545316038,1.406305507769582,0.6330675575127438,1
124,124.0,0.10720895555523358,0.41793906022631,0.9008463447610775,2,2,49.46208826118431,0.41746161986224195,-1.6664551616919558,1.4391127357823503,0.5045855622025506,0.2832963719622875,0
125,125.0,0.2255063041225558,0.9845456005472579,0.792699843494226,0,2,27.217531982803088,0.5139186587358237,-1.3543169678303744,1.070219863842589,0.9570612516136189,0.8618241443031966,0
126,126.0,0.42537860123500826,0.6682116863846717,0.6767908499564537,1,1,34.86274982646163,0.3011421641596403,2.1264729108971485,-0.18661722852581705,-1.1250624503216744,0.18069909642943285,1
127,127.0,0.8176587907647141,0.6349478613368222,0.6800651924016329,0,2,49.82091222858074,0.7047959090525455,-1.2092801972580751,-1.654601276888551,0.8602645811964492,0.8051455060950801,0
128,128.0,0.8605246639592482,0.16601862162317826,0.9465379670103726,0,0,38.122800324364675,0.5225677760796251,0.4605163593694496,-0.07882761586709404,0.690846808120985,0.9386894178434766,1
129,129.0,0.0037469835813592756,0.882316634867166,0.29599477893710846,0,0,20.17178795945311,0.5277971476710968,-0.5762046197757225,-0.7407532856731647,1.4554885171412426,0.46705856678679425,0
130,130.0,0.5093119313892255,0.42767218704472976,0.0010821116394462982,1,2,26.036580418458232,0.5599602341896508,1.1250308021522533,1.0632622790447803,-0.5209287223525827,0.639114330357124,0
131,131.0,0.4156477520410553,0.16229544204136193,0.27210898850810517,2,1,36.26925771771477,0.6170545759433992,-0.8570639720573452,0.553994443548474,0.3995870591667823,0.4268744775955836,0
132,132.0,0.21965848121910647,0.012601605486135647,0.21800899810919414,1,2,35.82562260807467,0.6132789481817195,1.1388345082272413,-1.272162972049967,2.3784947250790047,0.40282022700027975,0
133,133.0,0.11705687188178637,0.5599982497312737,0.6622544763820682,2,0,46.443145818791365,0.5788848022185187,2.8480645701752203,0.8010752135481003,1.3396583198055816,0.0712191099145921,0
134,134.0,0.33557160651616535,0.5276274941097525,0.6341123426087193,0,0,46.42705973400122,0.2778727058924103,0.5533212256020823,1.228522696686643,-1.1382892919032295,0.0035571663112675955,0
135,135.0,0.9429924706209829,0.7196686678952595,0.5938347199134041,2,0,25.38294363087153,0.6452348842693978,0.861649302562832,1.034946184953501,0.6617030289371955,0.34078637552128144,1
136,136.0,0.3211087385577447,0.8906507126808079,0.016223763310710043,0,2,27.614763303625388,0.4599858264706338,0.8831551593230129,0.1279215573683449,1.4200378464568701,0.13852600267898071,1
137,137.0,0.5173835058303669,0.07943100612381104,0.7292435262990832,0,0,46.39198588861939,0.512947218264191,-0.4633796256049917,-2.1480336639075883,1.4036530126823825,0.9626511573585903,0
138,138.0,0.7022590164045572,0.7318170504000161,0.32371995864773884,1,1,40.61217786355609,0.5953899795785507,-0.2417916707800347,1.0736182198510467,-0.4880423283573983,0.30962354948424076,1
139,139.0,0.36167742326117613,0.18748541487874393,0.6654780736695233,0,2,27.10362519797107,0.39488449307765594,0.1397266256615356,-1.271359789474666,-1.635955276660187,0.3083029294117272,1
140,140.0,0.9719662748479814,0.8585551436302092,0.5569266527838399,1,2,33.14694351840109,0.38283844343803375,0.3087971551390962,-1.1077827001870926,0.5058758091065614,0.757735773846118,1
141,141.0,0.9625986950098461,0.819423841403792,0.34293354486723293,2,0,52.12425316573727,0.742966760136383,0.24992338513485732,-0.6689328763589486,2.2610407985075573,0.40244439604365834,0
142,142.0,0.2494372097023554,0.5410277097526739,0.13463715785464261,2,0,49.05862490593604,0.8520331427530112,-0.11289881772493283,0.8555615039244674,1.6211149977145785,0.6484964386478965,0
143,143.0,0.49576571494993016,0.7105537065813059,0.09445244599474534,0,1,35.967727766191565,0.44387916431910085,-1.1453133158720228,-1.4864623444284117,-2.4925938583550993,0.25353906261824455,1
144,144.0,0.29870569246751866,0.31448123136700823,0.8320537589318937,1,2,43.14230546615861,0.4617592177696003,-0.07307680871536414,0.08025669793917098,0.4799628455123163,0.8215561323291861,0
145,145.0,0.2826115379868628,0.47137023397713573,0.9189921223610398,0,0,38.397531395995316,0.5562650806822134,1.4652589688590014,0.7098838813044809,-0.2293417425658283,0.6612981223179849,1
146,146.0,0.03378695804847842,0.8219983939231073,0.6501997357653702,1,1,32.16697943904551,0.3662695647086778,-0.1350003730146516,2.5281753654463786,-0.5292035428227422,0.5370789776227105,1
147,147.0,0.6084760959057706,0.45946212675250186,0.10347380149077828,1,0,37.84281924884979,0.27301741284020653,-1.9535150330007376,2.65053687293794,-0.17632707801668385,0.8573521389873303,1
148,148.0,0.5012153090828659,0.35794911495051274,0.4022702100847838,1,2,44.113211568045784,0.6940098494647663,-0.33540086193826535,2.5151605300871998,-0.8581659828595419,0.8187804513421715,0
149,149.0,0.048430021309414206,0.4944252476916926,0.7294047816747132,2,0,36.28565966579832,0.6955160143906005,0.30721291276154183,-1.2817422876213276,-0.25488504434981674,0.680457608365225,0
