sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
18.306;-6.931;-0.631;6.943;-5.039;4.75;-11.553;1.634;4.94;2.7322;-2.7731;-0.6829;0.0;-6.3;28.92;42.06;46.71;34.8;-53.71;2.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;118;2020-02-16 18:38:21:022
18.306;-6.931;-0.631;6.943;-5.039;4.75;-11.553;1.634;4.94;2.7322;-2.7731;-0.6829;0.0;-6.3;28.92;42.06;46.71;34.8;-53.71;2.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;131;2020-02-16 18:38:21:035
18.306;-6.931;-0.631;6.943;-5.039;4.75;-11.553;1.634;4.94;2.7322;-2.7731;-0.6829;0.0;-6.3;28.92;42.06;46.71;34.8;-53.71;2.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;135;2020-02-16 18:38:21:039
11.412;-5.61;-0.382;8.264;-4.246;3.135;-3.53;1.392;3.802;1.1949;-4.5822;-0.4052;0.0;-6.3;28.92;42.06;46.71;34.8;-53.71;2.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;145;2020-02-16 18:38:21:049
11.412;-5.61;-0.382;8.264;-4.246;3.135;-3.53;1.392;3.802;1.1949;-4.5822;-0.4052;0.0;-2.15;33.36;39.78;46.71;34.8;-53.71;2.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;157;2020-02-16 18:38:21:061
11.412;-5.61;-0.382;8.264;-4.246;3.135;-3.53;1.392;3.802;1.1949;-4.5822;-0.4052;0.0;-2.15;33.36;39.78;46.71;34.8;-53.71;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;165;2020-02-16 18:38:21:069
11.412;-5.61;-0.382;8.264;-4.246;3.135;-3.53;1.392;3.802;1.1949;-4.5822;-0.4052;0.0;-2.15;33.36;39.78;46.71;34.8;-53.71;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;175;2020-02-16 18:38:21:079
11.412;-5.61;-0.382;8.264;-4.246;3.135;-3.53;1.392;3.802;1.1949;-4.5822;-0.4052;0.0;-2.15;33.36;39.78;46.71;34.8;-53.71;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;185;2020-02-16 18:38:21:089
11.412;-5.61;-0.382;8.264;-4.246;3.135;-3.53;1.392;3.802;1.1949;-4.5822;-0.4052;0.0;-2.15;33.36;39.78;46.71;34.8;-53.71;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;194;2020-02-16 18:38:21:098
9.287;-6.07;2.221;8.519;-4.154;2.514;-1.041;1.838;0.812;1.0906;-4.0966;-0.079;0.0;-2.33;33.48;39.66;48.97;25.06;-73.56;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;205;2020-02-16 18:38:21:109
9.287;-6.07;2.221;8.519;-4.154;2.514;-1.041;1.838;0.812;1.0906;-4.0966;-0.079;0.0;-2.33;33.48;39.66;48.97;25.06;-73.56;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;215;2020-02-16 18:38:21:119
9.287;-6.07;2.221;8.519;-4.154;2.514;-1.041;1.838;0.812;1.0906;-4.0966;-0.079;0.0;-2.33;33.48;39.66;48.97;25.06;-73.56;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;225;2020-02-16 18:38:21:129
9.287;-6.07;2.221;8.519;-4.154;2.514;-1.041;1.838;0.812;1.0906;-4.0966;-0.079;0.0;-2.33;33.48;39.66;48.97;25.06;-73.56;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;234;2020-02-16 18:38:21:138
9.287;-6.07;2.221;8.519;-4.154;2.514;-1.041;1.838;0.812;1.0906;-4.0966;-0.079;0.0;-2.33;33.48;39.66;48.97;25.06;-73.56;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;245;2020-02-16 18:38:21:149
9.287;-6.07;2.221;8.519;-4.154;2.514;-1.041;1.838;0.812;1.0906;-4.0966;-0.079;0.0;-2.33;33.48;39.66;48.97;25.06;-73.56;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;255;2020-02-16 18:38:21:159
9.287;-6.07;2.221;8.519;-4.154;2.514;-1.041;1.838;0.812;1.0906;-4.0966;-0.079;0.0;-2.33;33.48;39.66;48.97;25.06;-73.56;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;264;2020-02-16 18:38:21:168
9.287;-6.07;2.221;8.519;-4.154;2.514;-1.041;1.838;0.812;1.0906;-4.0966;-0.079;0.0;-2.33;33.48;39.66;48.97;25.06;-73.56;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;276;2020-02-16 18:38:21:180
0.402;-6.491;-26.502;8.693;-4.27;1.533;5.138;2.58;17.509;0.4841;-3.4233;0.9184;0.0;-2.64;34.07;40.02;48.76;25.06;-73.56;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;285;2020-02-16 18:38:21:189
0.402;-6.491;-26.502;8.693;-4.27;1.533;5.138;2.58;17.509;0.4841;-3.4233;0.9184;0.0;-2.64;34.07;40.02;48.76;25.06;-73.56;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;295;2020-02-16 18:38:21:199
0.402;-6.491;-26.502;8.693;-4.27;1.533;5.138;2.58;17.509;0.4841;-3.4233;0.9184;0.0;-2.64;34.07;40.02;48.76;25.06;-73.56;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;305;2020-02-16 18:38:21:209
0.402;-6.491;-26.502;8.693;-4.27;1.533;5.138;2.58;17.509;0.4841;-3.4233;0.9184;0.0;-2.64;34.07;40.02;48.76;25.06;-73.56;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;314;2020-02-16 18:38:21:218
0.402;-6.491;-26.502;8.693;-4.27;1.533;5.138;2.58;17.509;0.4841;-3.4233;0.9184;0.0;-2.64;34.07;40.02;48.76;25.06;-73.56;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;324;2020-02-16 18:38:21:228
0.402;-6.491;-26.502;8.693;-4.27;1.533;5.138;2.58;17.509;0.4841;-3.4233;0.9184;0.0;-2.64;34.07;40.02;48.76;25.06;-73.56;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;335;2020-02-16 18:38:21:239
0.402;-6.491;-26.502;8.693;-4.27;1.533;5.138;2.58;17.509;0.4841;-3.4233;0.9184;0.0;-2.64;34.07;40.02;48.76;25.06;-73.56;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;345;2020-02-16 18:38:21:249
8.827;-6.127;0.172;8.29;-5.204;-0.59;0.349;1.264;0.049;-0.1725;-1.9458;1.455;0.0;-2.64;32.75;39.36;57.22;32.05;-94.07;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;355;2020-02-16 18:38:21:259
8.827;-6.127;0.172;8.29;-5.204;-0.59;0.349;1.264;0.049;-0.1725;-1.9458;1.455;0.0;-2.64;32.75;39.36;57.22;32.05;-94.07;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;364;2020-02-16 18:38:21:268
8.827;-6.127;0.172;8.29;-5.204;-0.59;0.349;1.264;0.049;-0.1725;-1.9458;1.455;0.0;-2.64;32.75;39.36;57.22;32.05;-94.07;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;375;2020-02-16 18:38:21:279
8.827;-6.127;0.172;8.29;-5.204;-0.59;0.349;1.264;0.049;-0.1725;-1.9458;1.455;0.0;-2.64;32.75;39.36;57.22;32.05;-94.07;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;385;2020-02-16 18:38:21:289
2.297;-0.248;-0.555;8.148;-5.455;-0.125;5.056;-5.046;-0.316;1.1601;1.1535;-0.7294;0.0;0.36;34.86;36.12;57.22;32.05;-94.07;0.0;29.87;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;394;2020-02-16 18:38:21:298
2.297;-0.248;-0.555;8.148;-5.455;-0.125;5.056;-5.046;-0.316;1.1601;1.1535;-0.7294;0.0;0.36;34.86;36.12;57.22;32.05;-94.07;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;405;2020-02-16 18:38:21:309
2.297;-0.248;-0.555;8.148;-5.455;-0.125;5.056;-5.046;-0.316;1.1601;1.1535;-0.7294;0.0;0.36;34.86;36.12;57.22;32.05;-94.07;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;415;2020-02-16 18:38:21:319
-1.455;-2.278;1.417;8.361;-5.094;0.545;11.004;-2.206;-0.381;1.1601;1.1535;-0.7294;0.0;0.36;34.86;36.12;57.22;32.05;-94.07;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;425;2020-02-16 18:38:21:329
-1.455;-2.278;1.417;8.361;-5.094;0.545;11.004;-2.206;-0.381;1.4518;0.9905;-0.6999;0.0;2.64;37.55;31.8;42.11;31.3;-86.27;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;435;2020-02-16 18:38:21:339
-1.455;-2.278;1.417;8.361;-5.094;0.545;11.004;-2.206;-0.381;1.4518;0.9905;-0.6999;0.0;2.64;37.55;31.8;42.11;31.3;-86.27;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;445;2020-02-16 18:38:21:349
5.036;-0.823;-0.038;8.455;-4.865;0.998;3.524;-4.43;1.393;1.4518;0.9905;-0.6999;0.0;2.64;37.55;31.8;42.11;31.3;-86.27;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;455;2020-02-16 18:38:21:359
5.036;-0.823;-0.038;8.455;-4.865;0.998;3.524;-4.43;1.393;1.4518;0.9905;-0.6999;0.0;2.64;37.55;31.8;42.11;31.3;-86.27;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;465;2020-02-16 18:38:21:369
5.036;-0.823;-0.038;8.455;-4.865;0.998;3.524;-4.43;1.393;1.2997;-0.5119;-1.1379;0.0;4.44;38.87;28.8;42.11;31.3;-86.27;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;475;2020-02-16 18:38:21:379
5.725;0.919;-2.585;8.604;-4.617;0.898;2.938;-0.558;4.644;1.2997;-0.5119;-1.1379;0.0;4.44;38.87;28.8;42.11;31.3;-86.27;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;484;2020-02-16 18:38:21:388
5.725;0.919;-2.585;8.604;-4.617;0.898;2.938;-0.558;4.644;1.2997;-0.5119;-1.1379;0.0;4.44;38.87;28.8;42.11;31.3;-86.27;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;495;2020-02-16 18:38:21:399
5.725;0.919;-2.585;8.604;-4.617;0.898;2.938;-0.558;4.644;0.7636;-3.265;-0.6078;0.0;4.85;39.96;26.16;33.08;28.09;-84.04;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;504;2020-02-16 18:38:21:408
6.012;-4.27;0.727;8.721;-4.481;-0.133;2.061;-1.362;0.956;0.7636;-3.265;-0.6078;0.0;4.85;39.96;26.16;33.08;28.09;-84.04;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;515;2020-02-16 18:38:21:419
6.012;-4.27;0.727;8.721;-4.481;-0.133;2.061;-1.362;0.956;0.7636;-3.265;-0.6078;0.0;4.85;39.96;26.16;33.08;28.09;-84.04;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;524;2020-02-16 18:38:21:428
6.012;-4.27;0.727;8.721;-4.481;-0.133;2.061;-1.362;0.956;0.7636;-3.265;-0.6078;0.0;5.04;40.37;24.42;33.08;28.09;-84.04;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;535;2020-02-16 18:38:21:439
6.012;-4.27;0.727;8.721;-4.481;-0.133;2.061;-1.362;0.956;1.1388;-0.966;0.4465;0.0;5.04;40.37;24.42;33.08;28.09;-84.04;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;544;2020-02-16 18:38:21:448
5.878;-11.029;2.336;8.548;-4.798;-0.271;3.386;5.743;-2.519;1.1388;-0.966;0.4465;0.0;5.04;40.37;24.42;33.08;28.09;-84.04;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;555;2020-02-16 18:38:21:459
5.878;-11.029;2.336;8.548;-4.798;-0.271;3.386;5.743;-2.519;1.1388;-0.966;0.4465;0.0;5.04;40.37;24.42;33.08;28.09;-84.04;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;564;2020-02-16 18:38:21:468
5.878;-11.029;2.336;8.548;-4.798;-0.271;3.386;5.743;-2.519;0.8284;-0.1274;2.3022;0.0;3.54;40.55;23.7;32.85;29.29;-91.82;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;575;2020-02-16 18:38:21:479
5.878;-11.029;2.336;8.548;-4.798;-0.271;3.386;5.743;-2.519;0.8284;-0.1274;2.3022;0.0;3.54;40.55;23.7;32.85;29.29;-91.82;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;585;2020-02-16 18:38:21:489
12.81;-11.546;-0.804;8.201;-5.373;-0.179;-4.138;6.299;0.556;0.8284;-0.1274;2.3022;0.0;3.54;40.55;23.7;32.85;29.29;-91.82;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;594;2020-02-16 18:38:21:498
12.81;-11.546;-0.804;8.201;-5.373;-0.179;-4.138;6.299;0.556;0.8284;-0.1274;2.3022;0.0;2.76;40.91;22.38;32.85;29.29;-91.82;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;605;2020-02-16 18:38:21:509
13.557;-10.417;-1.378;7.865;-5.856;-0.053;-6.027;6.837;0.967;0.7179;-0.0696;2.021;0.0;2.76;40.91;22.38;32.85;29.29;-91.82;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;615;2020-02-16 18:38:21:519
13.557;-10.417;-1.378;7.865;-5.856;-0.053;-6.027;6.837;0.967;0.7179;-0.0696;2.021;0.0;2.76;40.91;22.38;32.85;29.29;-91.82;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;625;2020-02-16 18:38:21:529
13.557;-10.417;-1.378;7.865;-5.856;-0.053;-6.027;6.837;0.967;0.7179;-0.0696;2.021;0.0;2.76;40.91;22.38;32.85;29.29;-91.82;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;634;2020-02-16 18:38:21:538
13.557;-10.417;-1.378;7.865;-5.856;-0.053;-6.027;6.837;0.967;0.7179;-0.0696;2.021;0.0;2.64;41.94;20.76;30.7;36.67;-90.39;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;645;2020-02-16 18:38:21:549
9.21;-4.557;-2.374;7.617;-6.176;0.035;-2.489;-2.294;1.465;0.8004;-0.4644;0.9754;0.0;2.64;41.94;20.76;30.7;36.67;-90.39;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;655;2020-02-16 18:38:21:559
9.21;-4.557;-2.374;7.617;-6.176;0.035;-2.489;-2.294;1.465;0.8004;-0.4644;0.9754;0.0;2.64;41.94;20.76;30.7;36.67;-90.39;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;665;2020-02-16 18:38:21:569
9.21;-4.557;-2.374;7.617;-6.176;0.035;-2.489;-2.294;1.465;0.8004;-0.4644;0.9754;0.0;3.0;42.42;20.4;30.7;36.67;-90.39;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;675;2020-02-16 18:38:21:579
5.648;-3.676;-3.695;7.636;-6.148;-0.23;2.719;-2.933;4.346;0.7053;-2.0201;-0.646;0.0;3.0;42.42;20.4;30.7;36.67;-90.39;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;685;2020-02-16 18:38:21:589
5.648;-3.676;-3.695;7.636;-6.148;-0.23;2.719;-2.933;4.346;0.7053;-2.0201;-0.646;0.0;3.0;42.42;20.4;30.7;36.67;-90.39;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;694;2020-02-16 18:38:21:598
5.648;-3.676;-3.695;7.636;-6.148;-0.23;2.719;-2.933;4.346;0.7053;-2.0201;-0.646;0.0;3.41;42.18;21.0;31.65;38.83;-91.73;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;705;2020-02-16 18:38:21:609
5.648;-3.676;-3.695;7.636;-6.148;-0.23;2.719;-2.933;4.346;0.7053;-2.0201;-0.646;0.0;3.41;42.18;21.0;31.65;38.83;-91.73;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;714;2020-02-16 18:38:21:618
7.774;-9.861;-3.485;7.739;-5.989;-0.624;0.412;3.353;2.78;0.5555;-2.3454;-0.5756;0.0;3.41;42.18;21.0;31.65;38.83;-91.73;0.0;31.31;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;725;2020-02-16 18:38:21:629
7.774;-9.861;-3.485;7.739;-5.989;-0.624;0.412;3.353;2.78;0.5555;-2.3454;-0.5756;0.0;4.73;42.12;21.42;31.65;38.83;-91.73;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;734;2020-02-16 18:38:21:638
7.774;-9.861;-3.485;7.739;-5.989;-0.624;0.412;3.353;2.78;0.5555;-2.3454;-0.5756;0.0;4.73;42.12;21.42;31.65;38.83;-91.73;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;745;2020-02-16 18:38:21:649
7.563;-12.332;0.861;7.609;-6.071;-1.18;-0.003;6.554;-2.242;0.1785;-1.5293;1.1258;0.0;4.73;42.12;21.42;31.65;38.83;-91.73;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;755;2020-02-16 18:38:21:659
7.563;-12.332;0.861;7.609;-6.071;-1.18;-0.003;6.554;-2.242;0.1785;-1.5293;1.1258;0.0;4.73;42.12;21.42;31.65;38.83;-91.73;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;765;2020-02-16 18:38:21:669
7.563;-12.332;0.861;7.609;-6.071;-1.18;-0.003;6.554;-2.242;0.1785;-1.5293;1.1258;0.0;7.44;42.24;22.62;34.15;38.25;-98.82;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;775;2020-02-16 18:38:21:679
7.563;-12.332;0.861;7.609;-6.071;-1.18;-0.003;6.554;-2.242;0.1785;-1.5293;1.1258;0.0;7.44;42.24;22.62;34.15;38.25;-98.82;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;785;2020-02-16 18:38:21:689
4.327;-2.948;-0.229;7.256;-6.45;-1.379;2.843;-2.514;-0.466;0.0229;-0.7861;1.663;0.0;7.44;42.24;22.62;34.15;38.25;-98.82;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;795;2020-02-16 18:38:21:699
4.327;-2.948;-0.229;7.256;-6.45;-1.379;2.843;-2.514;-0.466;0.0229;-0.7861;1.663;0.0;8.63;42.66;22.92;34.15;38.25;-98.82;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;804;2020-02-16 18:38:21:708
4.327;-2.948;-0.229;7.256;-6.45;-1.379;2.843;-2.514;-0.466;0.0229;-0.7861;1.663;0.0;8.63;42.66;22.92;34.15;38.25;-98.82;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;815;2020-02-16 18:38:21:719
2.182;0.459;3.944;6.91;-6.854;-1.192;5.112;-7.658;-4.924;0.4121;1.4027;1.124;0.0;8.63;42.66;22.92;34.15;38.25;-98.82;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;825;2020-02-16 18:38:21:729
2.182;0.459;3.944;6.91;-6.854;-1.192;5.112;-7.658;-4.924;0.4121;1.4027;1.124;0.0;8.63;42.66;22.92;34.15;38.25;-98.82;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;835;2020-02-16 18:38:21:739
2.182;0.459;3.944;6.91;-6.854;-1.192;5.112;-7.658;-4.924;0.4121;1.4027;1.124;0.0;9.54;43.37;24.6;37.22;44.35;-99.79;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;844;2020-02-16 18:38:21:748
2.182;0.459;3.944;6.91;-6.854;-1.192;5.112;-7.658;-4.924;0.4121;1.4027;1.124;0.0;9.54;43.37;24.6;37.22;44.35;-99.79;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;855;2020-02-16 18:38:21:759
6.453;-2.872;0.555;6.987;-6.874;-0.289;1.348;-4.041;-1.256;1.2545;2.3288;-0.9162;0.0;9.54;43.37;24.6;37.22;44.35;-99.79;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;864;2020-02-16 18:38:21:768
6.453;-2.872;0.555;6.987;-6.874;-0.289;1.348;-4.041;-1.256;1.2545;2.3288;-0.9162;0.0;9.96;43.62;25.32;37.22;44.35;-99.79;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;875;2020-02-16 18:38:21:779
6.453;-2.872;0.555;6.987;-6.874;-0.289;1.348;-4.041;-1.256;1.2545;2.3288;-0.9162;0.0;9.96;43.62;25.32;37.22;44.35;-99.79;0.0;30.653;22.502544;88.364815;335.16;NaN;0.0;28.387096;0.0;5 / 7;884;2020-02-16 18:38:21:788
