sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( m/s);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
14.649;-4.117;2.546;7.719;-1.171;5.932;-6.881;2.75;3.099;-1.0502;-2.8282;-0.9192;151.0;-22.08;-13.62;-34.8;207.49;8.25;-45.38;2.0;37.043;;;;NaN;;;;0 / 0;118;2020-02-12 17:18:08:283
14.649;-4.117;2.546;7.719;-1.171;5.932;-6.881;2.75;3.099;-1.0502;-2.8282;-0.9192;151.0;-22.08;-13.62;-34.8;207.49;8.25;-45.38;2.0;37.043;;;;NaN;;;;0 / 0;128;2020-02-12 17:18:08:293
17.215;-4.634;0.248;8.759;-1.639;4.092;-8.129;3.249;3.492;-0.428;-3.035;0.989;151.0;-27.24;-14.7;-29.82;200.49;6.86;-52.46;2.0;37.043;;;;NaN;;;;0 / 0;139;2020-02-12 17:18:08:304
17.215;-4.634;0.248;8.759;-1.639;4.092;-8.129;3.249;3.492;-0.428;-3.035;0.989;151.0;-27.24;-14.7;-29.82;200.49;6.86;-52.46;2.0;37.043;;;;NaN;;;;0 / 0;148;2020-02-12 17:18:08:313
17.215;-4.634;0.248;8.759;-1.639;4.092;-8.129;3.249;3.492;-0.428;-3.035;0.989;151.0;-27.24;-14.7;-29.82;200.49;6.86;-52.46;2.0;37.043;;;;NaN;;;;0 / 0;158;2020-02-12 17:18:08:323
17.215;-4.634;0.248;8.759;-1.639;4.092;-8.129;3.249;3.492;-0.428;-3.035;0.989;151.0;-27.24;-14.7;-29.82;200.49;6.86;-52.46;2.0;37.043;;;;NaN;;;;0 / 0;168;2020-02-12 17:18:08:333
17.215;-4.634;0.248;8.759;-1.639;4.092;-8.129;3.249;3.492;-0.428;-3.035;0.989;151.0;-27.24;-14.7;-29.82;200.49;6.86;-52.46;2.0;37.043;;;;NaN;;;;0 / 0;178;2020-02-12 17:18:08:343
17.215;-4.634;0.248;8.759;-1.639;4.092;-8.129;3.249;3.492;-0.428;-3.035;0.989;151.0;-27.24;-14.7;-29.82;200.49;6.86;-52.46;2.0;37.043;;;;NaN;;;;0 / 0;187;2020-02-12 17:18:08:352
17.215;-4.634;0.248;8.759;-1.639;4.092;-8.129;3.249;3.492;-0.428;-3.035;0.989;151.0;-27.24;-14.7;-29.82;200.49;6.86;-52.46;2.0;37.043;;;;NaN;;;;0 / 0;198;2020-02-12 17:18:08:363
17.215;-4.634;0.248;8.759;-1.639;4.092;-8.129;3.249;3.492;-0.428;-3.035;0.989;151.0;-27.24;-14.7;-29.82;200.49;6.86;-52.46;2.0;37.043;;;;NaN;;;;0 / 0;207;2020-02-12 17:18:08:372
17.215;-4.634;0.248;8.759;-1.639;4.092;-8.129;3.249;3.492;-0.428;-3.035;0.989;151.0;-27.24;-14.7;-29.82;200.49;6.86;-52.46;2.0;37.043;;;;NaN;;;;0 / 0;218;2020-02-12 17:18:08:383
17.215;-4.634;0.248;8.759;-1.639;4.092;-8.129;3.249;3.492;-0.428;-3.035;0.989;151.0;-27.24;-14.7;-29.82;200.49;6.86;-52.46;2.0;37.043;;;;NaN;;;;0 / 0;228;2020-02-12 17:18:08:393
17.215;-4.634;0.248;8.759;-1.639;4.092;-8.129;3.249;3.492;-0.428;-3.035;0.989;151.0;-27.24;-14.7;-29.82;200.49;6.86;-52.46;2.0;37.043;;;;NaN;;;;0 / 0;237;2020-02-12 17:18:08:402
13.021;-4.308;-3.676;9.137;-2.042;2.917;-4.646;2.234;6.608;-0.4056;-3.308;0.9313;151.0;-29.93;-16.08;-26.22;206.11;9.62;-64.96;0.0;37.043;;;;NaN;;;;0 / 0;248;2020-02-12 17:18:08:413
13.021;-4.308;-3.676;9.137;-2.042;2.917;-4.646;2.234;6.608;-0.4056;-3.308;0.9313;151.0;-29.93;-16.08;-26.22;206.11;9.62;-64.96;0.0;37.043;;;;NaN;;;;0 / 0;258;2020-02-12 17:18:08:423
13.021;-4.308;-3.676;9.137;-2.042;2.917;-4.646;2.234;6.608;-0.4056;-3.308;0.9313;151.0;-29.93;-16.08;-26.22;206.11;9.62;-64.96;0.0;37.043;;;;NaN;;;;0 / 0;267;2020-02-12 17:18:08:432
10.378;-0.363;-0.191;9.292;-3.12;0.295;-0.146;-2.412;1.003;-0.4056;-3.308;0.9313;151.0;-32.04;-23.58;-18.71;206.11;9.62;-64.96;0.0;36.147;;;;NaN;;;;0 / 0;277;2020-02-12 17:18:08:442
10.378;-0.363;-0.191;9.292;-3.12;0.295;-0.146;-2.412;1.003;0.748;-3.2401;1.3412;151.0;-32.04;-23.58;-18.71;206.11;9.62;-64.96;0.0;36.147;;;;NaN;;;;0 / 0;288;2020-02-12 17:18:08:453
2.814;-0.976;-0.995;9.292;-3.12;0.295;-0.146;-2.412;1.003;0.748;-3.2401;1.3412;64.0;-32.04;-23.58;-18.71;206.11;9.62;-64.96;0.0;36.147;;;;NaN;;;;0 / 0;297;2020-02-12 17:18:08:462
2.814;-0.976;-0.995;9.104;-3.583;-0.665;10.425;-2.194;0.356;0.748;-3.2401;1.3412;64.0;-31.98;-23.93;-17.45;205.76;18.55;-88.18;0.0;36.147;;;;NaN;;;;0 / 0;308;2020-02-12 17:18:08:473
2.814;-0.976;-0.995;9.104;-3.583;-0.665;10.425;-2.194;0.356;0.8663;-3.2954;1.5361;64.0;-31.98;-23.93;-17.45;205.76;18.55;-88.18;0.0;36.147;;;;NaN;;;;0 / 0;317;2020-02-12 17:18:08:482
0.593;-2.125;3.044;9.104;-3.583;-0.665;10.425;-2.194;0.356;0.8663;-3.2954;1.5361;64.0;-31.98;-23.93;-17.45;205.76;18.55;-88.18;0.0;36.147;;;;NaN;;;;0 / 0;328;2020-02-12 17:18:08:493
0.593;-2.125;3.044;9.104;-3.583;-0.665;10.425;-2.194;0.356;0.8663;-3.2954;1.5361;64.0;-31.14;-24.6;-17.1;205.76;18.55;-88.18;0.0;36.147;;;;NaN;;;;0 / 0;337;2020-02-12 17:18:08:502
0.593;-2.125;3.044;8.791;-4.071;-1.515;7.021;-1.129;-7.045;0.8663;-3.2954;1.5361;64.0;-31.14;-24.6;-17.1;205.76;18.55;-88.18;0.0;36.147;;;;NaN;;;;0 / 0;348;2020-02-12 17:18:08:513
0.593;-2.125;3.044;8.791;-4.071;-1.515;7.021;-1.129;-7.045;2.5371;-1.1435;2.1776;64.0;-31.14;-24.6;-17.1;205.76;18.55;-88.18;0.0;36.147;;;;NaN;;;;0 / 0;357;2020-02-12 17:18:08:522
4.787;-6.242;7.41;8.791;-4.071;-1.515;7.021;-1.129;-7.045;2.5371;-1.1435;2.1776;64.0;-31.01;-25.68;-16.5;210.85;24.53;-99.78;0.0;36.147;;;;NaN;;;;0 / 0;368;2020-02-12 17:18:08:533
4.787;-6.242;7.41;8.404;-5.016;-0.617;2.778;2.461;-7.277;2.5371;-1.1435;2.1776;64.0;-31.01;-25.68;-16.5;210.85;24.53;-99.78;0.0;36.147;;;;NaN;;;;0 / 0;379;2020-02-12 17:18:08:544
4.787;-6.242;7.41;8.404;-5.016;-0.617;2.778;2.461;-7.277;6.5784;3.0223;3.3554;64.0;-31.01;-25.68;-16.5;210.85;24.53;-99.78;0.0;36.147;;;;NaN;;;;0 / 0;388;2020-02-12 17:18:08:553
4.787;-6.242;7.41;8.404;-5.016;-0.617;2.778;2.461;-7.277;6.5784;3.0223;3.3554;64.0;-31.01;-25.68;-16.5;210.85;24.53;-99.78;0.0;36.147;;;;NaN;;;;0 / 0;397;2020-02-12 17:18:08:562
5.304;-6.3;0.229;8.404;-5.016;-0.617;2.778;2.461;-7.277;6.5784;3.0223;3.3554;64.0;-32.34;-26.7;-15.06;210.85;24.53;-99.78;0.0;36.147;;;;NaN;;;;0 / 0;407;2020-02-12 17:18:08:572
5.304;-6.3;0.229;7.47;-6.169;1.52;2.457;-0.434;-0.822;6.5784;3.0223;3.3554;64.0;-32.34;-26.7;-15.06;210.85;24.53;-99.78;0.0;36.147;;;;NaN;;;;0 / 0;418;2020-02-12 17:18:08:583
5.304;-6.3;0.229;7.47;-6.169;1.52;2.457;-0.434;-0.822;4.0581;1.8297;3.1166;64.0;-32.34;-26.7;-15.06;210.85;24.53;-99.78;0.0;36.147;;;;NaN;;;;0 / 0;427;2020-02-12 17:18:08:592
0.229;2.623;-5.744;7.47;-6.169;1.52;2.457;-0.434;-0.822;4.0581;1.8297;3.1166;64.0;-33.84;-26.88;-13.79;189.02;38.98;-78.5;0.0;36.147;;;;NaN;;;;0 / 0;438;2020-02-12 17:18:08:603
0.229;2.623;-5.744;7.47;-6.169;2.406;2.457;-0.434;-0.822;4.0581;1.8297;3.1166;64.0;-33.84;-26.88;-13.79;189.02;38.98;-78.5;0.0;36.147;;;;NaN;;;;0 / 0;447;2020-02-12 17:18:08:612
0.229;2.623;-5.744;6.957;-6.478;2.406;-9.659;7.441;3.278;4.0581;1.8297;3.1166;64.0;-33.84;-26.88;-13.79;189.02;38.98;-78.5;0.0;36.147;;;;NaN;;;;0 / 0;458;2020-02-12 17:18:08:623
15.3;-7.583;0.804;6.957;-6.478;2.406;-9.659;7.441;3.278;1.4946;-0.3514;0.7983;64.0;-34.14;-25.98;-12.9;189.02;38.98;-78.5;0.0;36.147;;;;NaN;;;;0 / 0;467;2020-02-12 17:18:08:632
15.3;-7.583;0.804;6.957;-6.478;2.406;-9.659;7.441;3.278;1.4946;-0.3514;0.7983;64.0;-34.14;-25.98;-12.9;189.02;38.98;-78.5;0.0;36.147;;;;NaN;;;;0 / 0;478;2020-02-12 17:18:08:643
15.3;-7.583;0.804;7.159;-6.29;2.312;-12.535;-2.067;1.781;1.4946;-0.3514;0.7983;64.0;-34.14;-25.98;-12.9;189.02;38.98;-78.5;0.0;36.147;;;;NaN;;;;0 / 0;487;2020-02-12 17:18:08:652
13.863;-4.634;-5.266;7.159;-6.29;2.312;-12.535;-2.067;1.781;-0.5789;-2.0319;-1.9319;0.0;-34.14;-25.98;-12.9;189.02;38.98;-78.5;0.0;36.147;;;;NaN;;;;0 / 0;498;2020-02-12 17:18:08:663
13.863;-4.634;-5.266;7.159;-6.29;2.312;-12.535;-2.067;1.781;-0.5789;-2.0319;-1.9319;0.0;-34.55;-24.48;-10.92;179.61;39.9;-72.1;0.0;36.147;;;;NaN;;;;0 / 0;507;2020-02-12 17:18:08:672
13.863;-4.634;-5.266;7.159;-6.29;2.312;-12.535;-2.067;1.781;-0.5789;-2.0319;-1.9319;0.0;-34.55;-24.48;-10.92;179.61;39.9;-72.1;0.0;36.147;;;;NaN;;;;0 / 0;518;2020-02-12 17:18:08:683
13.863;-4.634;-5.266;7.657;-5.874;1.74;-8.169;1.03;0.459;-0.5789;-2.0319;-1.9319;0.0;-34.55;-24.48;-10.92;179.61;39.9;-72.1;0.0;36.147;;;;NaN;;;;0 / 0;527;2020-02-12 17:18:08:692
17.961;-6.97;-1.11;7.657;-5.874;1.74;-8.169;1.03;0.459;-0.6044;-1.8135;-2.2218;0.0;-35.21;-23.1;-9.71;179.61;39.9;-72.1;0.0;36.147;;;;NaN;;;;0 / 0;538;2020-02-12 17:18:08:703
17.961;-6.97;-1.11;7.657;-5.874;1.74;-8.169;1.03;0.459;-0.6044;-1.8135;-2.2218;0.0;-35.21;-23.1;-9.71;179.61;39.9;-72.1;0.0;36.147;;;;NaN;;;;0 / 0;547;2020-02-12 17:18:08:712
17.961;-6.97;-1.11;8.236;-5.222;1.029;-2.21;-1.067;4.597;-0.6044;-1.8135;-2.2218;0.0;-35.21;-23.1;-9.71;179.61;39.9;-72.1;0.0;36.147;;;;NaN;;;;0 / 0;558;2020-02-12 17:18:08:723
13.04;-6.644;-0.153;8.236;-5.222;1.029;-2.21;-1.067;4.597;-0.5817;-1.4525;-2.1033;0.0;-35.21;-23.1;-9.71;179.61;39.9;-72.1;0.0;36.147;;;;NaN;;;;0 / 0;568;2020-02-12 17:18:08:733
13.04;-6.644;-0.153;8.236;-5.222;1.029;-2.21;-1.067;4.597;-0.5817;-1.4525;-2.1033;0.0;-35.46;-21.3;-12.84;192.98;32.18;-82.88;0.0;36.147;;;;NaN;;;;0 / 0;577;2020-02-12 17:18:08:742
13.04;-6.644;-0.153;8.236;-5.222;1.029;-2.21;-1.067;4.597;-0.5817;-1.4525;-2.1033;0.0;-35.46;-21.3;-12.84;192.98;32.18;-82.88;0.0;36.147;;;;NaN;;;;0 / 0;587;2020-02-12 17:18:08:752
13.04;-6.644;-0.153;8.643;-4.602;0.525;-3.342;-0.611;-1.694;-0.5817;-1.4525;-2.1033;0.0;-35.46;-21.3;-12.84;192.98;32.18;-82.88;0.0;42.933;;;;NaN;;;;0 / 0;598;2020-02-12 17:18:08:763
8.176;-6.836;-0.172;8.643;-4.602;0.525;-3.342;-0.611;-1.694;-0.6057;-1.0302;-0.9537;0.0;-35.46;-21.3;-12.84;192.98;32.18;-82.88;0.0;42.933;;;;NaN;;;;0 / 0;607;2020-02-12 17:18:08:772
8.176;-6.836;-0.172;8.643;-4.602;0.525;-3.342;-0.611;-1.694;-0.6057;-1.0302;-0.9537;0.0;-34.07;-19.98;-18.66;192.98;32.18;-82.88;0.0;42.933;;;;NaN;;;;0 / 0;618;2020-02-12 17:18:08:783
8.176;-6.836;-0.172;8.753;-4.407;0.335;-0.358;-0.811;-2.593;-0.6057;-1.0302;-0.9537;0.0;-34.07;-19.98;-18.66;192.98;32.18;-82.88;0.0;42.933;;;;NaN;;;;0 / 0;627;2020-02-12 17:18:08:792
7.602;-1.608;1.148;8.753;-4.407;0.335;-0.358;-0.811;-2.593;-0.6057;-1.0302;-0.9537;0.0;-34.07;-19.98;-18.66;192.98;32.18;-82.88;0.0;42.933;;;;NaN;;;;0 / 0;638;2020-02-12 17:18:08:803
7.602;-1.608;1.148;8.753;-4.407;0.335;-0.358;-0.811;-2.593;-0.0731;-0.1355;-0.6545;0.0;-34.07;-19.98;-18.66;192.98;32.18;-82.88;0.0;42.933;;;;NaN;;;;0 / 0;647;2020-02-12 17:18:08:812
7.602;-1.608;1.148;8.753;-4.407;0.335;-0.358;-0.811;-2.593;-0.0731;-0.1355;-0.6545;0.0;-32.21;-19.43;-21.6;213.2;26.71;-87.81;0.0;42.933;;;;NaN;;;;0 / 0;658;2020-02-12 17:18:08:823
7.602;-1.608;1.148;8.89;-4.111;0.47;1.74;-5.309;-3.465;-0.0731;-0.1355;-0.6545;0.0;-32.21;-19.43;-21.6;213.2;26.71;-87.81;0.0;42.933;;;;NaN;;;;0 / 0;667;2020-02-12 17:18:08:832
6.548;2.355;5.285;8.89;-4.111;0.47;1.74;-5.309;-3.465;0.6034;1.6413;-1.368;0.0;-32.21;-19.43;-21.6;213.2;26.71;-87.81;0.0;42.933;;;;NaN;;;;0 / 0;678;2020-02-12 17:18:08:843
6.548;2.355;5.285;8.89;-4.111;0.47;1.74;-5.309;-3.465;0.6034;1.6413;-1.368;0.0;-32.04;-19.37;-22.5;213.2;26.71;-87.81;0.0;42.933;;;;NaN;;;;0 / 0;687;2020-02-12 17:18:08:852
6.548;2.355;5.285;9.05;-3.627;1.047;3.466;-4.594;-1.567;0.6034;1.6413;-1.368;0.0;-32.04;-19.37;-22.5;213.2;26.71;-87.81;0.0;42.933;;;;NaN;;;;0 / 0;698;2020-02-12 17:18:08:863
6.548;2.355;5.285;9.05;-3.627;1.047;3.466;-4.594;-1.567;0.6034;1.6413;-1.368;0.0;-32.04;-19.37;-22.5;213.2;26.71;-87.81;0.0;42.933;;;;NaN;;;;0 / 0;708;2020-02-12 17:18:08:873
6.166;-1.895;2.221;9.05;-3.627;1.047;3.466;-4.594;-1.567;0.6589;2.109;-2.0877;0.0;-32.82;-20.1;-22.02;209.72;21.71;-83.4;0.0;42.933;;;;NaN;;;;0 / 0;718;2020-02-12 17:18:08:883
6.166;-1.895;2.221;9.05;-3.627;1.047;3.466;-4.594;-1.567;0.6589;2.109;-2.0877;0.0;-32.82;-20.1;-22.02;209.72;21.71;-83.4;0.0;42.933;;;;NaN;;;;0 / 0;727;2020-02-12 17:18:08:892
6.166;-1.895;2.221;9.203;-2.821;1.874;-1.611;1.346;4.571;0.6589;2.109;-2.0877;0.0;-32.82;-20.1;-22.02;209.72;21.71;-83.4;0.0;42.933;;;;NaN;;;;0 / 0;738;2020-02-12 17:18:08:903
9.976;-3.81;-3.504;9.203;-2.821;1.874;-1.611;1.346;4.571;-1.2716;0.9296;-2.248;0.0;-32.82;-20.1;-22.02;209.72;21.71;-83.4;0.0;42.933;;;;NaN;;;;0 / 0;747;2020-02-12 17:18:08:912
9.976;-3.81;-3.504;9.203;-2.821;1.874;-1.611;1.346;4.571;-1.2716;0.9296;-2.248;0.0;-33.71;-20.52;-20.03;209.72;21.71;-83.4;0.0;42.933;;;;NaN;;;;0 / 0;757;2020-02-12 17:18:08:922
9.976;-3.81;-3.504;9.203;-2.821;1.874;-1.611;1.346;4.571;-1.2716;0.9296;-2.248;0.0;-33.71;-20.52;-20.03;209.72;21.71;-83.4;0.0;42.933;;;;NaN;;;;0 / 0;768;2020-02-12 17:18:08:933
9.976;-3.81;-3.504;9.314;-2.398;1.912;0.338;3.649;4.745;-1.2716;0.9296;-2.248;0.0;-33.71;-20.52;-20.03;209.72;21.71;-83.4;0.0;42.933;;;;NaN;;;;0 / 0;778;2020-02-12 17:18:08:943
5.763;0.0;0.651;9.314;-2.398;1.912;0.338;3.649;4.745;-2.1742;-0.7021;-0.555;0.0;-33.71;-20.52;-20.03;209.72;21.71;-83.4;0.0;42.933;;;;NaN;;;;0 / 0;788;2020-02-12 17:18:08:953
5.763;0.0;0.651;9.314;-2.398;1.912;0.338;3.649;4.745;-2.1742;-0.7021;-0.555;0.0;-33.05;-21.3;-17.82;200.67;14.15;-78.4;0.0;42.933;;;;NaN;;;;0 / 0;798;2020-02-12 17:18:08:963
5.763;0.0;0.651;9.386;-2.487;1.372;0.11;2.851;2.571;-2.1742;-0.7021;-0.555;0.0;-33.05;-21.3;-17.82;200.67;14.15;-78.4;0.0;42.933;;;;NaN;;;;0 / 0;808;2020-02-12 17:18:08:973
10.876;-3.427;2.527;9.386;-2.487;1.372;0.11;2.851;2.571;-1.7497;-1.3414;0.9215;0.0;-33.05;-21.3;-17.82;200.67;14.15;-78.4;0.0;42.933;;;;NaN;;;;0 / 0;818;2020-02-12 17:18:08:983
10.876;-3.427;2.527;9.386;-2.487;1.372;0.11;2.851;2.571;-1.7497;-1.3414;0.9215;0.0;-33.05;-21.3;-17.82;200.67;14.15;-78.4;0.0;42.933;;;;NaN;;;;0 / 0;827;2020-02-12 17:18:08:992
10.876;-3.427;2.527;9.386;-2.487;1.372;0.11;2.851;2.571;-1.7497;-1.3414;0.9215;0.0;-31.98;-21.54;-16.5;200.67;14.15;-78.4;0.0;42.933;;;;NaN;;;;0 / 1;838;2020-02-12 17:18:09:003
10.876;-3.427;2.527;9.365;-2.815;0.728;-3.682;0.139;0.66;-1.7497;-1.3414;0.9215;0.0;-31.98;-21.54;-16.5;200.67;14.15;-78.4;0.0;42.933;;;;NaN;;;;0 / 1;847;2020-02-12 17:18:09:012
11.432;-2.68;-1.742;9.365;-2.815;0.728;-3.682;0.139;0.66;-0.8664;-1.255;0.4171;0.0;-31.98;-21.54;-16.5;200.67;14.15;-78.4;0.0;42.933;;;;NaN;;;;0 / 1;858;2020-02-12 17:18:09:023
11.432;-2.68;-1.742;9.365;-2.815;0.728;-3.682;0.139;0.66;-0.8664;-1.255;0.4171;0.0;-32.04;-21.3;-15.42;202.85;16.68;-85.55;0.0;42.933;;;;NaN;;;;0 / 1;867;2020-02-12 17:18:09:032
11.432;-2.68;-1.742;9.353;-2.925;0.35;1.399;1.869;0.499;-0.8664;-1.255;0.4171;0.0;-32.04;-21.3;-15.42;202.85;16.68;-85.55;0.0;42.933;;;;NaN;;;;0 / 1;877;2020-02-12 17:18:09:042
11.432;-2.68;-1.742;9.353;-2.925;0.35;1.399;1.869;0.499;-0.8664;-1.255;0.4171;0.0;-32.04;-21.3;-15.42;202.85;16.68;-85.55;0.0;42.933;;;;NaN;;;;0 / 1;888;2020-02-12 17:18:09:053
2.968;-5.036;-0.287;9.353;-2.925;0.35;1.399;1.869;0.499;0.1325;-0.5541;0.2744;0.0;-32.04;-21.3;-15.42;202.85;16.68;-85.55;0.0;42.933;;;;NaN;;;;0 / 1;897;2020-02-12 17:18:09:062
2.968;-5.036;-0.287;9.353;-2.925;0.35;1.399;1.869;0.499;0.1325;-0.5541;0.2744;0.0;-31.74;-21.3;-15.0;202.85;16.68;-85.55;0.0;42.933;;;;NaN;;;;0 / 1;908;2020-02-12 17:18:09:073
2.968;-5.036;-0.287;9.247;-3.262;0.114;8.144;1.314;3.056;0.1325;-0.5541;0.2744;0.0;-31.74;-21.3;-15.0;202.85;16.68;-85.55;0.0;35.472;;;;NaN;;;;0 / 1;917;2020-02-12 17:18:09:082
4.174;-3.561;-1.742;9.247;-3.262;0.114;8.144;1.314;3.056;0.1939;-0.9124;1.3887;0.0;-31.74;-21.3;-15.0;202.85;16.68;-85.55;0.0;35.472;;;;NaN;;;;0 / 1;928;2020-02-12 17:18:09:093
4.174;-3.561;-1.742;9.247;-3.262;0.114;8.144;1.314;3.056;0.1939;-0.9124;1.3887;0.0;-31.92;-20.58;-15.42;205.58;19.43;-89.29;0.0;35.472;;;;NaN;;;;0 / 1;938;2020-02-12 17:18:09:103
4.174;-3.561;-1.742;9.247;-3.262;0.114;8.144;1.314;3.056;0.1939;-0.9124;1.3887;0.0;-31.92;-20.58;-15.42;205.58;19.43;-89.29;0.0;35.472;;;;NaN;;;;0 / 1;947;2020-02-12 17:18:09:112
4.174;-3.561;-1.742;9.091;-3.669;-0.211;4.597;-1.544;0.36;0.1939;-0.9124;1.3887;0.0;-31.92;-20.58;-15.42;205.58;19.43;-89.29;0.0;35.472;;;;NaN;;;;0 / 1;958;2020-02-12 17:18:09:123
4.729;-0.938;1.206;9.091;-3.669;-0.211;4.597;-1.544;0.36;-0.1611;-1.3381;1.9774;0.0;-32.28;-19.61;-15.96;205.58;19.43;-89.29;0.0;35.472;;;;NaN;;;;0 / 1;967;2020-02-12 17:18:09:132
4.729;-0.938;1.206;9.091;-3.669;-0.211;4.597;-1.544;0.36;-0.1611;-1.3381;1.9774;0.0;-32.28;-19.61;-15.96;205.58;19.43;-89.29;0.0;35.472;;;;NaN;;;;0 / 1;978;2020-02-12 17:18:09:143
4.729;-0.938;1.206;8.76;-4.373;-0.541;2.577;-3.651;-4.15;-0.1611;-1.3381;1.9774;0.0;-32.28;-19.61;-15.96;205.58;19.43;-89.29;0.0;35.472;;;;NaN;;;;0 / 1;987;2020-02-12 17:18:09:152
6.606;-1.091;3.772;8.76;-4.373;-0.541;2.577;-3.651;-4.15;1.0779;0.2258;1.4453;0.0;-32.28;-19.61;-15.96;205.58;19.43;-89.29;0.0;35.472;;;;NaN;;;;0 / 1;997;2020-02-12 17:18:09:162
6.606;-1.091;3.772;8.76;-4.373;-0.541;2.577;-3.651;-4.15;1.0779;0.2258;1.4453;0.0;-32.46;-17.21;-16.26;211.73;26.48;-93.53;0.0;35.472;;;;NaN;;;;0 / 1;1008;2020-02-12 17:18:09:173
6.606;-1.091;3.772;8.76;-4.373;-0.541;2.577;-3.651;-4.15;1.0779;0.2258;1.4453;0.0;-32.46;-17.21;-16.26;211.73;26.48;-93.53;0.0;35.472;;;;NaN;;;;0 / 1;1018;2020-02-12 17:18:09:183
