time,soc,state
417,79.06000000000127,S1_FULL
418,79.04000000000127,S1_FULL
419,79.02000000000126,S1_FULL
420,79.00000000000126,S1_FULL
421,78.79666666666795,S1_FULL
422,78.77666666666795,S1_FULL
423,78.75666666666795,S1_FULL
424,78.73666666666796,S1_FULL
425,78.71666666666796,S1_FULL
426,78.58000000000129,S1_FULL
427,78.49333333333462,S1_FULL
428,78.47333333333462,S1_FULL
429,78.45333333333463,S1_FULL
430,78.43333333333463,S1_FULL
431,78.29666666666797,S1_FULL
432,78.27666666666798,S1_FULL
433,78.25666666666798,S1_FULL
434,78.23666666666799,S1_FULL
435,78.21666666666799,S1_FULL
436,78.08000000000132,S1_FULL
437,78.06000000000132,S1_FULL
438,78.04000000000133,S1_FULL
439,78.02000000000133,S1_FULL
440,78.00000000000134,S1_FULL
441,77.86333333333467,S1_FULL
442,77.84333333333467,S1_FULL
443,77.82333333333467,S1_FULL
444,77.80333333333468,S1_FULL
445,77.716666666668,S1_FULL
446,77.58000000000135,S1_FULL
447,77.49333333333469,S1_FULL
448,77.4733333333347,S1_FULL
449,77.4533333333347,S1_FULL
450,77.4333333333347,S1_FULL
451,77.29666666666803,S1_FULL
452,77.21000000000137,S1_FULL
453,77.19000000000136,S1_FULL
454,77.17000000000137,S1_FULL
455,77.15000000000138,S1_FULL
456,77.01333333333471,S1_FULL
457,76.99333333333472,S1_FULL
458,76.97333333333472,S1_FULL
459,76.95333333333473,S1_FULL
460,76.93333333333473,S1_FULL
461,76.79666666666807,S1_FULL
462,76.77666666666806,S1_FULL
463,76.75666666666807,S1_FULL
464,76.73666666666807,S1_FULL
465,76.71666666666808,S1_FULL
466,76.58000000000142,S1_FULL
467,76.56000000000141,S1_FULL
468,76.54000000000141,S1_FULL
469,76.52000000000142,S1_FULL
470,76.50000000000142,S1_FULL
471,76.29666666666809,S1_FULL
472,76.2766666666681,S1_FULL
473,76.25666666666811,S1_FULL
474,76.2366666666681,S1_FULL
475,76.15000000000144,S1_FULL
476,76.01333333333477,S1_FULL
477,75.99333333333477,S1_FULL
478,75.97333333333478,S1_FULL
479,75.95333333333478,S1_FULL
480,75.93333333333479,S1_FULL
481,75.79666666666812,S1_FULL
482,75.77666666666812,S1_FULL
483,75.75666666666812,S1_FULL
484,75.73666666666813,S1_FULL
485,75.71666666666815,S1_FULL
486,75.58000000000146,S1_FULL
487,75.49333333333482,S1_FULL
488,75.4733333333348,S1_FULL
489,75.45333333333481,S1_FULL
490,75.43333333333482,S1_FULL
491,75.29666666666816,S1_FULL
492,75.27666666666816,S1_FULL
493,75.25666666666815,S1_FULL
494,75.23666666666816,S1_FULL
495,75.21666666666816,S1_FULL
496,75.0800000000015,S1_FULL
497,75.06000000000151,S1_FULL
498,75.0400000000015,S1_FULL
499,75.0200000000015,S1_FULL
500,75.00000000000152,S1_FULL
501,74.86333333333485,S1_FULL
502,74.84333333333485,S1_FULL
503,74.82333333333486,S1_FULL
504,74.80333333333486,S1_FULL
505,74.78333333333487,S1_FULL
506,74.64666666666821,S1_FULL
507,74.6266666666682,S1_FULL
508,74.6066666666682,S1_FULL
509,74.58666666666821,S1_FULL
510,74.56666666666821,S1_FULL
511,74.43000000000156,S1_FULL
512,74.41000000000156,S1_FULL
513,74.32333333333489,S1_FULL
514,74.23666666666823,S1_FULL
515,74.21666666666823,S1_FULL
516,74.08000000000156,S1_FULL
517,74.06000000000157,S1_FULL
518,74.04000000000157,S1_FULL
519,74.02000000000157,S1_FULL
520,73.9333333333349,S1_FULL
521,73.79666666666824,S1_FULL
522,73.77666666666825,S1_FULL
523,73.75666666666825,S1_FULL
524,73.73666666666826,S1_FULL
525,73.71666666666826,S1_FULL
526,73.5800000000016,S1_FULL
527,73.56000000000161,S1_FULL
528,73.47333333333493,S1_FULL
529,73.45333333333494,S1_FULL
530,73.43333333333494,S1_FULL
531,73.29666666666827,S1_FULL
532,73.27666666666828,S1_FULL
533,73.25666666666828,S1_FULL
534,73.23666666666828,S1_FULL
535,73.21666666666829,S1_FULL
536,73.08000000000162,S1_FULL
537,73.06000000000162,S1_FULL
538,73.04000000000163,S1_FULL
539,73.02000000000164,S1_FULL
540,73.00000000000165,S1_FULL
541,72.86333333333498,S1_FULL
542,72.84333333333498,S1_FULL
543,72.75666666666831,S1_FULL
544,72.73666666666831,S1_FULL
545,72.71666666666832,S1_FULL
546,72.58000000000166,S1_FULL
547,72.56000000000165,S1_FULL
548,72.54000000000165,S1_FULL
549,72.52000000000166,S1_FULL
550,72.50000000000166,S1_FULL
551,72.363333333335,S1_FULL
552,72.343333333335,S1_FULL
553,72.323333333335,S1_FULL
554,72.30333333333502,S1_FULL
555,72.28333333333502,S1_FULL
556,72.14666666666835,S1_FULL
557,72.12666666666836,S1_FULL
558,72.0400000000017,S1_FULL
559,72.02000000000169,S1_FULL
560,72.00000000000169,S1_FULL
561,71.86333333333504,S1_FULL
562,71.84333333333504,S1_FULL
563,71.82333333333504,S1_FULL
564,71.80333333333505,S1_FULL
565,71.78333333333504,S1_FULL
566,71.64666666666838,S1_FULL
567,71.62666666666838,S1_FULL
568,71.60666666666839,S1_FULL
569,71.58666666666839,S1_FULL
570,71.50000000000173,S1_FULL
571,71.36333333333506,S1_FULL
572,71.34333333333507,S1_FULL
573,71.32333333333507,S1_FULL
574,71.30333333333508,S1_FULL
575,71.28333333333508,S1_FULL
576,71.08000000000175,S1_FULL
577,71.06000000000175,S1_FULL
578,71.04000000000175,S1_FULL
579,71.02000000000176,S1_FULL
580,71.00000000000176,S1_FULL
581,70.8633333333351,S1_FULL
582,70.8433333333351,S1_FULL
583,70.75666666666844,S1_FULL
584,70.73666666666844,S1_FULL
585,70.71666666666843,S1_FULL
586,70.58000000000177,S1_FULL
587,70.56000000000178,S1_FULL
588,70.54000000000178,S1_FULL
589,70.45333333333512,S1_FULL
590,70.43333333333513,S1_FULL
591,70.29666666666846,S1_FULL
592,70.27666666666846,S1_FULL
593,70.25666666666847,S1_FULL
594,70.23666666666847,S1_FULL
595,70.21666666666847,S1_FULL
596,70.0800000000018,S1_FULL
597,70.0600000000018,S1_FULL
598,70.04000000000181,S1_FULL
599,70.02000000000182,S1_FULL
600,70.00000000000182,S1_FULL
601,69.86333333333515,S2_PROOF_ONLY
602,69.84333333333515,S2_PROOF_ONLY
603,69.82333333333516,S2_PROOF_ONLY
604,69.80333333333516,S2_PROOF_ONLY
605,69.78333333333516,S2_PROOF_ONLY
606,69.6466666666685,S2_PROOF_ONLY
607,69.6266666666685,S2_PROOF_ONLY
608,69.60666666666852,S2_PROOF_ONLY
609,69.58666666666852,S2_PROOF_ONLY
610,69.56666666666852,S2_PROOF_ONLY
611,69.43000000000185,S2_PROOF_ONLY
612,69.41000000000186,S2_PROOF_ONLY
613,69.39000000000186,S2_PROOF_ONLY
614,69.37000000000187,S2_PROOF_ONLY
615,69.35000000000187,S2_PROOF_ONLY
616,69.2133333333352,S2_PROOF_ONLY
617,69.1933333333352,S2_PROOF_ONLY
618,69.17333333333521,S2_PROOF_ONLY
619,69.15333333333521,S2_PROOF_ONLY
620,69.13333333333522,S2_PROOF_ONLY
621,68.99666666666855,S2_PROOF_ONLY
622,68.97666666666855,S2_PROOF_ONLY
623,68.95666666666855,S2_PROOF_ONLY
624,68.93666666666856,S2_PROOF_ONLY
625,68.91666666666856,S2_PROOF_ONLY
626,68.78000000000189,S2_PROOF_ONLY
627,68.7600000000019,S2_PROOF_ONLY
628,68.7400000000019,S2_PROOF_ONLY
629,68.7200000000019,S2_PROOF_ONLY
630,68.70000000000192,S2_PROOF_ONLY
631,68.56333333333524,S2_PROOF_ONLY
632,68.54333333333526,S2_PROOF_ONLY
633,68.52333333333526,S2_PROOF_ONLY
634,68.50333333333526,S2_PROOF_ONLY
635,68.48333333333527,S2_PROOF_ONLY
636,68.3466666666686,S2_PROOF_ONLY
637,68.3266666666686,S2_PROOF_ONLY
638,68.3066666666686,S2_PROOF_ONLY
639,68.28666666666861,S2_PROOF_ONLY
640,68.26666666666861,S2_PROOF_ONLY
641,68.13000000000194,S2_PROOF_ONLY
642,68.11000000000195,S2_PROOF_ONLY
643,68.09000000000195,S2_PROOF_ONLY
644,68.07000000000195,S2_PROOF_ONLY
645,68.05000000000196,S2_PROOF_ONLY
646,67.91333333333529,S2_PROOF_ONLY
647,67.89333333333529,S2_PROOF_ONLY
648,67.8733333333353,S2_PROOF_ONLY
649,67.8533333333353,S2_PROOF_ONLY
650,67.8333333333353,S2_PROOF_ONLY
651,67.69666666666863,S2_PROOF_ONLY
652,67.67666666666864,S2_PROOF_ONLY
653,67.65666666666864,S2_PROOF_ONLY
654,67.63666666666866,S2_PROOF_ONLY
655,67.61666666666866,S2_PROOF_ONLY
656,67.480000000002,S2_PROOF_ONLY
657,67.460000000002,S2_PROOF_ONLY
658,67.440000000002,S2_PROOF_ONLY
659,67.420000000002,S2_PROOF_ONLY
660,67.40000000000201,S2_PROOF_ONLY
661,67.26333333333534,S2_PROOF_ONLY
662,67.24333333333534,S2_PROOF_ONLY
663,67.22333333333535,S2_PROOF_ONLY
664,67.20333333333535,S2_PROOF_ONLY
665,67.18333333333536,S2_PROOF_ONLY
666,67.04666666666868,S2_PROOF_ONLY
667,67.02666666666869,S2_PROOF_ONLY
668,67.00666666666869,S2_PROOF_ONLY
669,66.9866666666687,S2_PROOF_ONLY
670,66.9666666666687,S2_PROOF_ONLY
671,66.83000000000203,S2_PROOF_ONLY
672,66.81000000000203,S2_PROOF_ONLY
673,66.79000000000204,S2_PROOF_ONLY
674,66.77000000000204,S2_PROOF_ONLY
675,66.75000000000205,S2_PROOF_ONLY
676,66.61333333333538,S2_PROOF_ONLY
677,66.59333333333538,S2_PROOF_ONLY
678,66.5733333333354,S2_PROOF_ONLY
679,66.5533333333354,S2_PROOF_ONLY
680,66.53333333333539,S2_PROOF_ONLY
681,66.39666666666874,S2_PROOF_ONLY
682,66.37666666666874,S2_PROOF_ONLY
683,66.35666666666874,S2_PROOF_ONLY
684,66.33666666666875,S2_PROOF_ONLY
685,66.31666666666874,S2_PROOF_ONLY
686,66.18000000000208,S2_PROOF_ONLY
687,66.16000000000209,S2_PROOF_ONLY
688,66.14000000000209,S2_PROOF_ONLY
689,66.1200000000021,S2_PROOF_ONLY
690,66.1000000000021,S2_PROOF_ONLY
691,65.96333333333543,S2_PROOF_ONLY
692,65.94333333333543,S2_PROOF_ONLY
693,65.92333333333544,S2_PROOF_ONLY
694,65.90333333333544,S2_PROOF_ONLY
695,65.88333333333544,S2_PROOF_ONLY
696,65.74666666666877,S2_PROOF_ONLY
697,65.72666666666878,S2_PROOF_ONLY
698,65.70666666666878,S2_PROOF_ONLY
699,65.68666666666878,S2_PROOF_ONLY
700,65.66666666666879,S2_PROOF_ONLY
701,65.53000000000212,S2_PROOF_ONLY
702,65.51000000000214,S2_PROOF_ONLY
703,65.49000000000214,S2_PROOF_ONLY
704,65.47000000000213,S2_PROOF_ONLY
705,65.45000000000213,S2_PROOF_ONLY
706,65.31333333333548,S2_PROOF_ONLY
707,65.29333333333548,S2_PROOF_ONLY
708,65.27333333333549,S2_PROOF_ONLY
709,65.25333333333549,S2_PROOF_ONLY
710,65.23333333333548,S2_PROOF_ONLY
711,65.09666666666882,S2_PROOF_ONLY
712,65.07666666666883,S2_PROOF_ONLY
713,65.05666666666883,S2_PROOF_ONLY
714,65.03666666666884,S2_PROOF_ONLY
715,65.01666666666883,S2_PROOF_ONLY
716,64.88000000000217,S2_PROOF_ONLY
717,64.86000000000217,S2_PROOF_ONLY
718,64.84000000000218,S2_PROOF_ONLY
719,64.82000000000218,S2_PROOF_ONLY
720,64.80000000000217,S2_PROOF_ONLY
721,64.66333333333552,S2_PROOF_ONLY
722,64.64333333333552,S2_PROOF_ONLY
723,64.62333333333552,S2_PROOF_ONLY
724,64.60333333333553,S2_PROOF_ONLY
725,64.58333333333553,S2_PROOF_ONLY
726,64.44666666666888,S2_PROOF_ONLY
727,64.42666666666888,S2_PROOF_ONLY
728,64.40666666666888,S2_PROOF_ONLY
729,64.38666666666887,S2_PROOF_ONLY
730,64.36666666666888,S2_PROOF_ONLY
731,64.23000000000222,S2_PROOF_ONLY
732,64.21000000000222,S2_PROOF_ONLY
733,64.19000000000223,S2_PROOF_ONLY
734,64.17000000000222,S2_PROOF_ONLY
735,64.15000000000222,S2_PROOF_ONLY
736,64.01333333333557,S2_PROOF_ONLY
737,63.99333333333557,S2_PROOF_ONLY
738,63.97333333333557,S2_PROOF_ONLY
739,63.95333333333557,S2_PROOF_ONLY
740,63.933333333335575,S2_PROOF_ONLY
741,63.79666666666891,S2_PROOF_ONLY
742,63.776666666668916,S2_PROOF_ONLY
743,63.75666666666891,S2_PROOF_ONLY
744,63.73666666666892,S2_PROOF_ONLY
745,63.71666666666893,S2_PROOF_ONLY
746,63.58000000000226,S2_PROOF_ONLY
747,63.56000000000226,S2_PROOF_ONLY
748,63.54000000000227,S2_PROOF_ONLY
749,63.52000000000228,S2_PROOF_ONLY
750,63.500000000002274,S2_PROOF_ONLY
751,63.36333333333562,S2_PROOF_ONLY
752,63.343333333335615,S2_PROOF_ONLY
753,63.32333333333562,S2_PROOF_ONLY
754,63.30333333333562,S2_PROOF_ONLY
755,63.28333333333562,S2_PROOF_ONLY
756,63.14666666666896,S2_PROOF_ONLY
757,63.12666666666896,S2_PROOF_ONLY
758,63.106666666668964,S2_PROOF_ONLY
759,63.08666666666897,S2_PROOF_ONLY
760,63.06666666666897,S2_PROOF_ONLY
761,62.93000000000231,S2_PROOF_ONLY
762,62.910000000002306,S2_PROOF_ONLY
763,62.89000000000231,S2_PROOF_ONLY
764,62.870000000002314,S2_PROOF_ONLY
