Node_ID,Initial_Accuracy_Pred,APC_Triggered,Adjusted_Accuracy_Pred
6729,81.00511394050888,False,81.00511394050888
5829,80.8409574391924,False,80.8409574391924
7701,69.19535543071883,True,69.19535543071883
4447,79.117490595611,False,79.117490595611
2908,83.219112425875,False,83.219112425875
2859,76.63645337602587,False,76.63645337602587
4421,83.29182602436613,False,83.29182602436613
5976,77.78133010425698,False,77.78133010425698
4808,76.95121747976688,False,76.95121747976688
4823,83.53632574411019,False,83.53632574411019
3269,74.33678924792096,True,74.33678924792096
3916,81.97333031089393,False,81.97333031089393
6529,81.7702066447476,False,81.7702066447476
5030,81.98718494491753,False,81.98718494491753
2692,79.07228153940076,False,79.07228153940076
6816,79.82601103672069,False,79.82601103672069
4415,74.44679622636926,True,74.37706733327421
4022,83.65910094735219,False,83.65910094735219
567,77.669262007993,False,77.669262007993
8244,78.28067143114106,False,78.28067143114106
5428,74.22548540914293,True,74.18793330846087
7976,75.9926351673036,False,75.9926351673036
3105,77.49494952012206,False,77.49494952012206
8360,75.20442945258097,False,75.20442945258097
7522,72.65789775984729,True,72.64406062150135
7111,83.68530202643298,False,83.68530202643298
4626,73.3655414233303,True,73.35685920122069
4262,81.72033637320891,False,81.72033637320891
2574,80.1697426517743,False,80.1697426517743
1631,80.7904364343522,False,80.7904364343522
647,72.687313859624,True,72.687313859624
7924,86.65812525768337,False,86.65812525768337
4196,74.19093807689339,True,74.19093807689339
4701,80.06616049934341,False,80.06616049934341
4775,81.67739817631853,False,81.67739817631853
8854,81.05371353980549,False,81.05371353980549
248,78.81591168187289,False,78.81591168187289
95,69.20261714283428,True,69.20261714283428
1794,73.20839619341403,True,73.20839619341403
5500,76.24227672322752,False,76.24227672322752
5920,79.21583571912113,False,79.21583571912113
7460,80.35723279090706,False,80.35723279090706
4990,87.58354359990773,False,87.58354359990773
8761,77.63486370892551,False,77.63486370892551
6657,74.14640806920477,True,74.14640806920477
8834,74.42138628159032,True,74.36565479279987
4947,79.49858714086561,False,79.49858714086561
4586,79.91888708965254,False,79.91888708965254
1728,70.65858048522648,True,70.64556805860381
5397,82.00138891162663,False,82.00138891162663
6180,81.90560595445328,False,81.90560595445328
4580,76.73755844439158,False,76.73755844439158
1603,76.5907994037707,False,76.5907994037707
8227,71.73089250285636,True,71.73089250285636
6214,76.28685655968974,False,76.28685655968974
1078,76.37255925236646,False,76.37255925236646
5758,87.72576230523399,False,87.72576230523399
6562,74.1894525332648,True,74.1595650544883
6300,79.37272083383188,False,79.37272083383188
2705,81.1966841818758,False,81.1966841818758
3033,76.63844630711709,False,76.63844630711709
2996,76.53176320634859,False,76.53176320634859
1597,86.63054510063407,False,86.63054510063407
4738,81.79593665397701,False,81.79593665397701
4949,76.65150371822881,False,76.65150371822881
1222,70.14990783376376,True,70.14990783376376
5522,84.05608478853999,False,84.05608478853999
5945,73.00495273185312,True,72.99067259793404
3007,79.99755479724703,False,79.99755479724703
624,77.07051939067381,False,77.07051939067381
2609,84.17292464103906,False,84.17292464103906
2464,75.93683081783826,False,75.93683081783826
1699,79.0583253345092,False,79.0583253345092
7424,75.04729566001701,False,75.04729566001701
2995,79.5633903931722,False,79.5633903931722
5204,72.27558674574948,True,72.27558674574948
3666,77.32195568926313,False,77.32195568926313
4377,80.94115527731392,False,80.94115527731392
4747,73.29691441309292,True,73.2652842207984
6624,78.70520497315715,False,78.70520497315715
4872,83.63362183406066,False,83.63362183406066
1731,71.709693353767,True,71.709693353767
5606,76.22656683817964,False,76.22656683817964
6601,72.86760829212409,True,72.83712748701807
4296,78.73588797898392,False,78.73588797898392
3107,80.95659277755571,False,80.95659277755571
879,85.51852301674673,False,85.51852301674673
5672,80.72672367665868,False,80.72672367665868
3660,80.3154634162238,False,80.3154634162238
8934,83.05297543889883,False,83.05297543889883
7913,69.19122706667932,True,69.19122706667932
3383,77.47671212104947,False,77.47671212104947
828,76.41177131113626,False,76.41177131113626
6040,72.86712578694429,True,72.86712578694429
3538,75.74129334265221,False,75.74129334265221
7642,77.2406320508747,False,77.2406320508747
8475,78.40383400946826,False,78.40383400946826
518,75.89423310064575,False,75.89423310064575
5991,76.683811201847,False,76.683811201847
5934,86.32637118261248,False,86.32637118261248
1068,70.90520748490785,True,70.87313400382855
2458,72.48370031512398,True,72.47126738034794
708,76.81942537223284,False,76.81942537223284
3328,83.55093628984876,False,83.55093628984876
7061,70.35908834065687,True,70.35908834065687
7049,75.96434227527513,False,75.96434227527513
7606,77.10303815475991,False,77.10303815475991
761,83.52473944058964,False,83.52473944058964
4230,80.21894246299567,False,80.21894246299567
653,70.51866671030511,True,70.51866671030511
8773,79.95093634171337,False,79.95093634171337
4939,85.93471773602163,False,85.93471773602163
7831,69.56785903384014,True,69.61607044776333
8944,76.66284334489876,False,76.66284334489876
212,80.72998701238163,False,80.72998701238163
3777,83.86558495199216,False,83.86558495199216
1578,82.90198742299359,False,82.90198742299359
6611,75.17152358043306,False,75.17152358043306
4587,82.9715496421444,False,82.9715496421444
4698,79.0498379729758,False,79.0498379729758
2582,79.82973624939845,False,79.82973624939845
2762,83.64472664345621,False,83.64472664345621
4441,76.48367159910478,False,76.48367159910478
8156,72.48379305495256,True,72.48379305495256
1835,79.8292730376008,False,79.8292730376008
1897,79.51516239069518,False,79.51516239069518
1084,83.97340528574627,False,83.97340528574627
8121,69.69314370918335,True,69.69314370918335
1295,78.49043246127233,False,78.49043246127233
3524,75.46214538183796,False,75.46214538183796
315,81.09032276212153,False,81.09032276212153
6844,79.12674251336048,False,79.12674251336048
856,73.71916468919558,True,73.71916468919558
5599,86.52718116002826,False,86.52718116002826
1888,76.77534520754865,False,76.77534520754865
5817,82.11424500536559,False,82.11424500536559
8127,71.65464861985514,True,71.65464861985514
222,81.8715253004394,False,81.8715253004394
2605,83.54687712667193,False,83.54687712667193
3145,78.75727098448884,False,78.75727098448884
8850,81.12781361483421,False,81.12781361483421
1010,80.91184779901717,False,80.91184779901717
8604,70.33046699866802,True,70.33046699866802
8395,73.59215790460581,True,73.5949189550179
2221,83.35489610186252,False,83.35489610186252
8502,82.01921942345307,False,82.01921942345307
107,76.11050198992847,False,76.11050198992847
267,70.87589449309496,True,70.89584257313379
8054,76.07386052339193,False,76.07386052339193
131,76.58673712117587,False,76.58673712117587
3027,77.71632541147711,False,77.71632541147711
5637,83.64108735120563,False,83.64108735120563
8428,71.62801331140426,True,71.62801331140426
360,78.48286323809823,False,78.48286323809823
2075,75.86465032187151,False,75.86465032187151
7050,83.76539523109436,False,83.76539523109436
5786,83.83535267588702,False,83.83535267588702
8377,82.39283774778335,False,82.39283774778335
2522,79.22739192123292,False,79.22739192123292
8743,75.87872689778968,False,75.87872689778968
8418,77.74715093975908,False,77.74715093975908
5893,75.48574947089872,False,75.48574947089872
7825,81.18807453657817,False,81.18807453657817
8915,77.10764071093234,False,77.10764071093234
4509,73.71465835021385,True,73.70229225164158
6804,69.25982690540707,True,69.21984562352102
5785,81.60042095861883,False,81.60042095861883
2008,76.9655307525709,False,76.9655307525709
620,78.92350799384411,False,78.92350799384411
1775,83.19341789884636,False,83.19341789884636
6848,76.64520928755341,False,76.64520928755341
5972,84.25467128118952,False,84.25467128118952
7020,71.78997031057514,True,71.78997031057514
8056,68.53454152964247,True,68.57692123275179
4645,76.59525693840726,False,76.59525693840726
1780,75.79003699818631,False,75.79003699818631
940,82.93112202736893,False,82.93112202736893
6660,72.23285178302193,True,72.23285178302193
932,81.32139446543135,False,81.32139446543135
4742,78.15266275290274,False,78.15266275290274
2879,79.44108581419297,False,79.44108581419297
7476,70.80944684123419,True,70.82271381830543
7478,81.41252710534657,False,81.41252710534657
6333,76.31542594506487,False,76.31542594506487
8789,71.72186012752077,True,71.72186012752077
6088,77.7620635059881,False,77.7620635059881
1076,76.32266923564676,False,76.32266923564676
3653,80.61545128942532,False,80.61545128942532
764,82.92800940292312,False,82.92800940292312
8064,76.22313882356335,False,76.22313882356335
8318,76.15313776544836,False,76.15313776544836
8581,73.4831609649728,True,73.43537081339065
5286,74.85696792682228,True,74.79138900771534
8893,77.62103388187465,False,77.62103388187465
2252,81.38724155561172,False,81.38724155561172
8726,72.01414073106102,True,72.00153120821966
4189,71.41566121494405,True,71.41566121494405
6994,77.4540753204039,False,77.4540753204039
4366,76.8819378383472,False,76.8819378383472
8270,76.77924921167747,False,76.77924921167747
592,69.78240273996948,True,69.76939031334683
8754,77.07274203101981,False,77.07274203101981
8979,69.5143585046297,True,69.50192556985365
8140,71.48756499556991,True,71.48756499556991
6474,73.0170605432518,True,73.00519685509197
8953,69.40455633270093,True,69.42450441273976
2210,75.87762235277047,False,75.87762235277047
6976,81.85926060153402,False,81.85926060153402
6398,80.67216176050887,False,80.67216176050887
3038,68.23534296755973,True,68.23534296755973
563,79.91089395308552,False,79.91089395308552
3182,82.1932256953492,False,82.1932256953492
5689,79.90853860305484,False,79.90853860305484
3017,69.37242392627036,True,69.34045487444715
2807,80.11431358916712,False,80.11431358916712
8691,82.70072497075735,False,82.70072497075735
4140,79.05610108458123,False,79.05610108458123
8638,86.25424282732183,False,86.25424282732183
1383,77.4431326690467,False,77.4431326690467
1502,70.82594394000114,True,70.83455127653781
7469,71.95795410642847,True,71.95795410642847
8758,79.70181763119591,False,79.70181763119591
8330,81.7264736677203,False,81.7264736677203
1745,75.70765850693805,False,75.70765850693805
8211,81.11176470789286,False,81.11176470789286
4029,76.57653973746578,False,76.57653973746578
6232,83.68971579230116,False,83.68971579230116
2245,81.07067514534845,False,81.07067514534845
2997,77.9416488434067,False,77.9416488434067
5430,71.59248340281812,True,71.58004705918837
8340,82.8901491458362,False,82.8901491458362
5846,81.65277106366435,False,81.65277106366435
8462,79.43889621576578,False,79.43889621576578
7107,76.7773908425099,False,76.7773908425099
6039,81.38787864823442,False,81.38787864823442
6345,78.46574282893326,False,78.46574282893326
5263,77.06176639240293,False,77.06176639240293
2337,75.73357108494241,False,75.73357108494241
2917,76.32727009129525,False,76.32727009129525
7347,68.75742219884171,True,68.75742219884171
2508,82.29640859881289,False,82.29640859881289
700,75.85883986875753,False,75.85883986875753
6382,76.02092229636601,False,76.02092229636601
3480,77.45343557199439,False,77.45343557199439
7631,81.6620437753529,False,81.6620437753529
1328,81.32518937911291,False,81.32518937911291
4372,79.44914020706429,False,79.44914020706429
4355,76.74577454969763,False,76.74577454969763
5259,81.71260428080822,False,81.71260428080822
2260,86.81909345658731,False,86.81909345658731
5268,79.37546492604757,False,79.37546492604757
8902,80.95263842799453,False,80.95263842799453
4386,85.59348576937153,False,85.59348576937153
4054,86.80274186745706,False,86.80274186745706
6537,77.25021940532402,False,77.25021940532402
5885,79.46755196135626,False,79.46755196135626
582,79.04665580894624,False,79.04665580894624
106,76.10063417024266,False,76.10063417024266
1770,70.59558411581529,True,70.59558411581529
7030,85.71856125205723,False,85.71856125205723
8952,73.05345596129193,True,73.05345596129193
2862,83.57526064050397,False,83.57526064050397
509,81.90272372572466,False,81.90272372572466
5714,73.63397469915365,True,73.60408722037715
3833,79.72455625382132,False,79.72455625382132
286,76.45213049886848,False,76.45213049886848
3658,77.03155266964198,False,77.03155266964198
8771,69.21491573600015,True,69.24160654349078
7316,81.39964358437837,False,81.39964358437837
3095,69.05457324136977,True,69.05457324136977
3991,75.64974148250286,False,75.64974148250286
8095,77.25201021496757,False,77.25201021496757
2647,78.08940310252747,False,78.08940310252747
1195,73.23858108423912,True,73.20869360546261
2680,78.6683024717826,False,78.6683024717826
3969,80.13201846567657,False,80.13201846567657
1349,73.04974758662811,True,73.03363030465192
6170,72.75205364005187,True,72.72155670723963
4347,84.83270574071544,False,84.83270574071544
8886,76.24686809946049,False,76.24686809946049
1718,76.93358531201888,False,76.93358531201888
2688,80.3465490148776,False,80.3465490148776
3979,79.91351329796947,False,79.91351329796947
1287,79.14341316809261,False,79.14341316809261
8189,79.84123276259112,False,79.84123276259112
2638,72.45406062190476,True,72.43860386784593
7726,80.78311025470619,False,80.78311025470619
2389,71.5209656580494,True,71.5432341648091
8373,78.92695612710179,False,78.92695612710179
2149,74.57700339037581,True,74.60013626619912
5407,81.02454968855855,False,81.02454968855855
4237,68.97455500400923,True,68.97455500400923
6127,85.57628589165506,False,85.57628589165506
1156,74.69968549267374,True,74.66353878615658
5905,82.63570757992403,False,82.63570757992403
5747,78.93861731083979,False,78.93861731083979
3884,83.02732687671792,False,83.02732687671792
5795,75.70771217249745,False,75.70771217249745
6680,83.67906444534907,False,83.67906444534907
7597,82.13111538674771,False,82.13111538674771
1617,76.7346635026464,False,76.7346635026464
7503,79.2359832846622,False,79.2359832846622
4302,77.96351132494952,False,77.96351132494952
6107,82.36130804492792,False,82.36130804492792
2663,80.3531607307965,False,80.3531607307965
8033,70.02648744718361,True,70.02648744718361
2088,68.60904813751473,True,68.60904813751473
3534,76.83981587786826,False,76.83981587786826
5579,80.87188862221886,False,80.87188862221886
447,77.1532635193298,False,77.1532635193298
8364,76.47564780261925,False,76.47564780261925
3846,82.25887717549476,False,82.25887717549476
3065,77.40919508219649,False,77.40919508219649
3422,75.3818907775238,False,75.3818907775238
8980,75.89050893070527,False,75.89050893070527
4787,70.87891565833614,True,70.86313319902742
2963,80.79139746524262,False,80.79139746524262
8971,81.46863150498524,False,81.46863150498524
511,81.88743039815938,False,81.88743039815938
1022,83.12251395951463,False,83.12251395951463
586,78.5865990870276,False,78.5865990870276
4405,73.08892157175788,True,73.08892157175788
1253,76.34431191288176,False,76.34431191288176
5845,70.69156458465609,True,70.692284852355
2087,73.30450046601528,True,73.30450046601528
5123,72.29867626222665,True,72.29867626222665
3149,71.7973666219257,True,71.7973666219257
2183,81.76467437778793,False,81.76467437778793
3002,69.63772745386126,True,69.63772745386126
7198,84.09853537367115,False,84.09853537367115
6973,76.69409682623296,False,76.69409682623296
3139,77.36782246549119,False,77.36782246549119
2615,83.96728974358379,False,83.96728974358379
4216,75.8648449060775,False,75.8648449060775
2495,70.54431165921514,True,70.53492126444203
4453,76.87043194229027,False,76.87043194229027
3114,77.56177387529875,False,77.56177387529875
676,72.59137910107601,True,72.59492890158177
7815,76.33072719146888,False,76.33072719146888
221,77.8707453868854,False,77.8707453868854
6811,79.05452582236487,False,79.05452582236487
2471,79.69567223530422,False,79.69567223530422
6418,76.93438058100847,False,76.93438058100847
743,86.85814793600663,False,86.85814793600663
8719,76.42530953150388,False,76.42530953150388
8716,68.66984705674214,True,68.66984705674214
8836,74.71634851694182,True,74.71634851694182
7051,68.70157149290701,True,68.73098738947635
8742,73.80548976074607,True,73.81606644603052
1429,76.45540032670506,False,76.45540032670506
1330,77.26133688259267,False,77.26133688259267
8194,68.61201306251695,True,68.61201306251695
3826,80.82685667423262,False,80.82685667423262
8442,83.7864571594685,False,83.7864571594685
119,81.40562003468135,False,81.40562003468135
1197,78.12399219898164,False,78.12399219898164
2754,81.79186156371557,False,81.79186156371557
3123,86.23895048686418,False,86.23895048686418
8067,75.97603678603068,False,75.97603678603068
6264,69.101695833456,True,69.101695833456
8148,83.70188915341372,False,83.70188915341372
2531,77.53096422322082,False,77.53096422322082
3872,83.25681234740074,False,83.25681234740074
1421,86.15401088275964,False,86.15401088275964
2312,81.85900136632036,False,81.85900136632036
623,75.34044857218187,False,75.34044857218187
2523,85.82001562195381,False,85.82001562195381
8916,78.68373166531904,False,78.68373166531904
1530,75.49418925347278,False,75.49418925347278
5505,80.92359570609604,False,80.92359570609604
76,80.1006894635454,False,80.1006894635454
3078,70.04060219123996,True,70.0728666894496
5378,83.98709120631598,False,83.98709120631598
908,83.33323370501142,False,83.33323370501142
3392,72.43283347290631,True,72.43283347290631
1737,81.78654521686273,False,81.78654521686273
5938,78.4470684438551,False,78.4470684438551
3279,77.48037624960992,False,77.48037624960992
4923,79.91294528574169,False,79.91294528574169
1372,81.37095706136189,False,81.37095706136189
7814,79.91089046043025,False,79.91089046043025
6538,76.27844389850782,False,76.27844389850782
8169,81.6374774193968,False,81.6374774193968
7618,75.48905506123235,False,75.48905506123235
7067,82.40274582200826,False,82.40274582200826
5409,82.80490646039482,False,82.80490646039482
6486,79.16184244999437,False,79.16184244999437
6670,71.78225083812642,True,71.78225083812642
2455,80.78903753970567,False,80.78903753970567
8060,76.67722602504942,False,76.67722602504942
2572,80.93197872390384,False,80.93197872390384
5701,75.59248451794736,False,75.59248451794736
2766,77.01874968499713,False,77.01874968499713
8427,78.40795277496623,False,78.40795277496623
1123,74.92728784397404,True,74.90660125285976
1369,84.49380339258653,False,84.49380339258653
5781,77.00385026243028,False,77.00385026243028
1915,83.08769810772314,False,83.08769810772314
3844,78.83795998971296,False,78.83795998971296
2498,73.1348335318203,True,73.06953326109958
4055,72.0056791306665,True,71.98989667135777
5503,80.70591038539877,False,80.70591038539877
2933,79.94097176584901,False,79.94097176584901
7870,79.63653913844337,False,79.63653913844337
304,78.14742474201309,False,78.14742474201309
2407,86.83472261704792,False,86.83472261704792
3098,80.77008821739166,False,80.77008821739166
5309,77.99144299634759,False,77.99144299634759
5278,75.51743511261765,False,75.51743511261765
5807,72.99593760538026,True,72.97929163371384
5100,68.68546955277056,True,68.70996184102545
5247,81.58359785711866,False,81.58359785711866
318,76.16814731186078,False,76.16814731186078
5363,76.28306878531502,False,76.28306878531502
1557,76.61832304502714,False,76.61832304502714
14,81.79551682628968,False,81.79551682628968
3934,79.64182625194606,False,79.64182625194606
7378,71.82707961402397,True,71.82707961402397
2881,76.73799460731162,False,76.73799460731162
7376,71.72803505343653,True,71.72803505343653
8258,71.29397404784666,True,71.29397404784666
7626,76.35728063554942,False,76.35728063554942
1642,78.24739090295368,False,78.24739090295368
4439,74.17032928635385,True,74.18090597163831
4786,75.99527939947359,False,75.99527939947359
5489,81.7183290429038,False,81.7183290429038
6839,73.56049884087403,True,73.44342199163256
4019,81.9108766443895,False,81.9108766443895
1018,81.86689988066182,False,81.86689988066182
5967,80.42509991692768,False,80.42509991692768
1071,76.87583226765376,False,76.87583226765376
7267,76.17806752989316,False,76.17806752989316
8292,71.29819051587828,True,71.29819051587828
5262,76.64865762244732,False,76.64865762244732
2399,72.08530807633883,True,72.09986273401174
4921,83.93776929443364,False,83.93776929443364
3734,79.78039093136528,False,79.78039093136528
6637,73.14011026972739,True,73.11783245062296
4411,79.56967341880889,False,79.56967341880889
8207,79.07975146278739,False,79.07975146278739
5708,84.15628103802983,False,84.15628103802983
2847,75.9042098914221,False,75.9042098914221
2157,79.21107766059343,False,79.21107766059343
6953,81.35911063864437,False,81.35911063864437
2288,78.37682561079019,False,78.37682561079019
2884,79.44892054986343,False,79.44892054986343
2515,70.87901660926924,True,70.87901660926924
3333,78.12138040165301,False,78.12138040165301
6334,71.47022302245823,True,71.4472072229156
4984,83.89389512855696,False,83.89389512855696
37,74.79357070069304,True,74.77746589866321
7108,81.28739772022162,False,81.28739772022162
2456,75.2984526273421,False,75.2984526273421
19,79.93924220364605,False,79.93924220364605
3181,74.75930892371416,True,74.7799504396281
2968,76.49653464011902,False,76.49653464011902
4890,72.65332524515358,True,72.63720796317737
8122,72.86233935507703,True,72.86233935507703
1941,83.62369574700777,False,83.62369574700777
8351,81.03298864541418,False,81.03298864541418
538,77.71480938825799,False,77.71480938825799
3834,78.13861939151269,False,78.13861939151269
7671,76.92326991531604,False,76.92326991531604
2984,72.09091147406725,True,72.09091147406725
736,73.77793048689142,True,73.7480430081149
6841,75.73393947847818,False,75.73393947847818
3314,84.09128975802372,False,84.09128975802372
4827,82.91409870219032,False,82.91409870219032
5418,76.50617780304506,False,76.50617780304506
1402,78.02702585425995,False,78.02702585425995
346,72.69432150495415,True,72.69432150495415
7011,79.25619608032626,False,79.25619608032626
2932,86.27713585350237,False,86.27713585350237
4359,71.66428950100348,True,71.66428950100348
2748,77.05424725639365,False,77.05424725639365
7137,80.18709004075053,False,80.18709004075053
2858,77.20282716623325,False,77.20282716623325
5847,81.23074663427775,False,81.23074663427775
6211,78.25956739312241,False,78.25956739312241
4840,72.26480329438313,True,72.27935795205603
1569,76.37745029447116,False,76.37745029447116
4323,79.9348887363096,False,79.9348887363096
8551,79.58096855829415,False,79.58096855829415
3639,76.86601297146748,False,76.86601297146748
2025,80.22131680956326,False,80.22131680956326
5487,84.20951842912176,False,84.20951842912176
1691,80.89934522866773,False,80.89934522866773
5840,83.8800469363132,False,83.8800469363132
3684,77.32343345847573,False,77.32343345847573
5214,79.81394140876844,False,79.81394140876844
5228,79.43599346078959,False,79.43599346078959
3161,75.25682330710003,False,75.25682330710003
6520,79.37811944485358,False,79.37811944485358
8032,79.44116286183348,False,79.44116286183348
2036,80.26507830617346,False,80.26507830617346
3455,69.97987797177024,True,69.97987797177024
1147,74.84720599188842,True,74.84720599188842
5608,78.85229673319601,False,78.85229673319601
5211,81.80492024209312,False,81.80492024209312
2029,81.50929499062909,False,81.50929499062909
333,83.0127912740629,False,83.0127912740629
6048,69.11494783286673,True,69.15114044651958
3071,77.70302973661305,False,77.70302973661305
8905,76.52086348383607,False,76.52086348383607
3053,73.6582545511043,True,73.64502177216704
1210,78.46969615240346,False,78.46969615240346
6425,78.61879948301137,False,78.61879948301137
4649,83.16600167585318,False,83.16600167585318
1142,77.89806656545723,False,77.89806656545723
3238,72.1104939887874,True,72.1104939887874
2276,75.56299161991866,False,75.56299161991866
1877,80.67034787700513,False,80.67034787700513
1153,70.02564499208508,True,70.02564499208508
4989,76.4530335322232,False,76.4530335322232
4190,73.33116713260102,True,73.29953694030651
5874,73.4349007311051,True,73.4261863963676
4708,75.98505378567698,False,75.98505378567698
4362,75.93609598581895,False,75.93609598581895
3377,72.44509350983921,True,72.44183532573314
4429,70.7828476328824,True,70.7987513119632
2133,87.12256044686158,False,87.12256044686158
23,86.36812566160638,False,86.36812566160638
3460,82.17719875725165,False,82.17719875725165
5155,79.62833614662085,False,79.62833614662085
763,79.1314609680699,False,79.1314609680699
5065,81.50556981450447,False,81.50556981450447
1614,74.21501228286257,True,74.20196825300737
6363,71.54603432621819,True,71.54603432621819
789,77.93413537211478,False,77.93413537211478
1446,72.70318108629098,True,72.70318108629098
1488,70.02436615414618,True,70.01192981051643
5933,79.12204993949946,False,79.12204993949946
7148,75.92840009298297,False,75.92840009298297
5862,81.47981477865325,False,81.47981477865325
3790,75.29732169974496,False,75.29732169974496
5931,78.7170471150074,False,78.7170471150074
8273,69.70892146659668,True,69.68555975131017
4960,79.50697620210816,False,79.50697620210816
1527,79.58305958352001,False,79.58305958352001
718,79.26818824982547,False,79.26818824982547
1575,82.54458736265691,False,82.54458736265691
4471,74.16168078661208,True,74.14953643033276
2882,78.47054125962896,False,78.47054125962896
4122,75.82896578735868,False,75.82896578735868
496,75.23311229335638,False,75.23311229335638
1055,83.11235097521201,False,83.11235097521201
4148,83.26997568466173,False,83.26997568466173
3433,78.7829294252737,False,78.7829294252737
7584,83.76493407554071,False,83.76493407554071
33,81.5048392578941,False,81.5048392578941
7322,71.8674845508186,True,71.8674845508186
50,76.7336414437031,False,76.7336414437031
5647,73.03166032523504,True,73.03166032523504
7499,72.15246231731828,True,72.15246231731828
6188,78.55989386041271,False,78.55989386041271
7603,70.03108456439809,True,70.03108456439809
5994,76.59573444733316,False,76.59573444733316
500,83.52018875779146,False,83.52018875779146
7149,85.91988517270804,False,85.91988517270804
5014,77.37273695194682,False,77.37273695194682
2473,78.6148068554328,False,78.6148068554328
8059,80.98508509785817,False,80.98508509785817
5527,76.58757651268685,False,76.58757651268685
1919,82.78481028620962,False,82.78481028620962
6137,72.8209085822401,True,72.8209085822401
4306,86.32661782085701,False,86.32661782085701
7736,84.18696952681559,False,84.18696952681559
4967,79.3962236627786,False,79.3962236627786
5279,84.16132415770028,False,84.16132415770028
245,80.81047361794832,False,80.81047361794832
149,78.90813232132497,False,78.90813232132497
4793,75.58229023716827,False,75.58229023716827
