time,uv_index,shortwave_radiation,direct_radiation,cloud_cover,latitude,longitude
2022-01-03 01:00:00,,0.0,0.0,50,51.5,-0.12
2022-01-03 02:00:00,,0.0,0.0,4,51.5,-0.12
2022-01-03 03:00:00,,0.0,0.0,6,51.5,-0.12
2022-01-03 04:00:00,,0.0,0.0,30,51.5,-0.12
2022-01-03 05:00:00,,0.0,0.0,34,51.5,-0.12
2022-01-03 06:00:00,,0.0,0.0,17,51.5,-0.12
2022-01-03 07:00:00,,0.0,0.0,13,51.5,-0.12
2022-01-03 08:00:00,,0.0,0.0,24,51.5,-0.12
2022-01-03 09:00:00,,0.0,0.0,11,51.5,-0.12
2022-01-03 10:00:00,,21.0,9.0,100,51.5,-0.12
2022-01-03 11:00:00,,86.0,27.0,100,51.5,-0.12
2022-01-03 12:00:00,,127.0,27.0,100,51.5,-0.12
2022-01-03 13:00:00,,146.0,29.0,100,51.5,-0.12
2022-01-03 14:00:00,,121.0,15.0,100,51.5,-0.12
2022-01-03 15:00:00,,100.0,6.0,100,51.5,-0.12
2022-01-03 16:00:00,,56.0,1.0,100,51.5,-0.12
2022-01-03 17:00:00,,17.0,0.0,100,51.5,-0.12
2022-01-03 18:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-03 19:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-03 20:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-03 21:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-03 22:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-03 23:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-04 00:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-04 01:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-04 02:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-04 03:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-04 04:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-04 05:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-04 06:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-04 07:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-04 08:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-04 09:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-04 10:00:00,,9.0,1.0,100,51.5,-0.12
2022-01-04 11:00:00,,32.0,0.0,100,51.5,-0.12
2022-01-04 12:00:00,,17.0,0.0,100,51.5,-0.12
2022-01-04 13:00:00,,27.0,0.0,100,51.5,-0.12
2022-01-04 14:00:00,,26.0,0.0,100,51.5,-0.12
2022-01-04 15:00:00,,37.0,0.0,100,51.5,-0.12
2022-01-04 16:00:00,,19.0,0.0,100,51.5,-0.12
2022-01-04 17:00:00,,16.0,3.0,57,51.5,-0.12
2022-01-04 18:00:00,,0.0,0.0,1,51.5,-0.12
2022-01-04 19:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-04 20:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-04 21:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-04 22:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-04 23:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-05 00:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-05 01:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-05 02:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-05 03:00:00,,0.0,0.0,10,51.5,-0.12
2022-01-05 04:00:00,,0.0,0.0,11,51.5,-0.12
2022-01-05 05:00:00,,0.0,0.0,10,51.5,-0.12
2022-01-05 06:00:00,,0.0,0.0,16,51.5,-0.12
2022-01-05 07:00:00,,0.0,0.0,9,51.5,-0.12
2022-01-05 08:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-05 09:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-05 10:00:00,,23.0,12.0,0,51.5,-0.12
2022-01-05 11:00:00,,112.0,75.0,0,51.5,-0.12
2022-01-05 12:00:00,,193.0,144.0,0,51.5,-0.12
2022-01-05 13:00:00,,240.0,186.0,0,51.5,-0.12
2022-01-05 14:00:00,,243.0,188.0,0,51.5,-0.12
2022-01-05 15:00:00,,206.0,156.0,0,51.5,-0.12
2022-01-05 16:00:00,,130.0,90.0,0,51.5,-0.12
2022-01-05 17:00:00,,39.0,22.0,0,51.5,-0.12
2022-01-05 18:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-05 19:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-05 20:00:00,,0.0,0.0,1,51.5,-0.12
2022-01-05 21:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-05 22:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-05 23:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-06 00:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-06 01:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-06 02:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-06 03:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-06 04:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-06 05:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-06 06:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-06 07:00:00,,0.0,0.0,98,51.5,-0.12
2022-01-06 08:00:00,,0.0,0.0,34,51.5,-0.12
2022-01-06 09:00:00,,0.0,0.0,12,51.5,-0.12
2022-01-06 10:00:00,,23.0,12.0,12,51.5,-0.12
2022-01-06 11:00:00,,113.0,76.0,86,51.5,-0.12
2022-01-06 12:00:00,,166.0,91.0,100,51.5,-0.12
2022-01-06 13:00:00,,141.0,31.0,100,51.5,-0.12
2022-01-06 14:00:00,,81.0,0.0,100,51.5,-0.12
2022-01-06 15:00:00,,60.0,0.0,100,51.5,-0.12
2022-01-06 16:00:00,,29.0,0.0,100,51.5,-0.12
2022-01-06 17:00:00,,8.0,0.0,100,51.5,-0.12
2022-01-06 18:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-06 19:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-06 20:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-06 21:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-06 22:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-06 23:00:00,,0.0,0.0,65,51.5,-0.12
2022-01-07 00:00:00,,0.0,0.0,1,51.5,-0.12
2022-01-07 01:00:00,,0.0,0.0,6,51.5,-0.12
2022-01-07 02:00:00,,0.0,0.0,81,51.5,-0.12
2022-01-07 03:00:00,,0.0,0.0,6,51.5,-0.12
2022-01-07 04:00:00,,0.0,0.0,99,51.5,-0.12
2022-01-07 05:00:00,,0.0,0.0,98,51.5,-0.12
2022-01-07 06:00:00,,0.0,0.0,90,51.5,-0.12
2022-01-07 07:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-07 08:00:00,,0.0,0.0,99,51.5,-0.12
2022-01-07 09:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-07 10:00:00,,18.0,3.0,23,51.5,-0.12
2022-01-07 11:00:00,,113.0,74.0,8,51.5,-0.12
2022-01-07 12:00:00,,196.0,147.0,15,51.5,-0.12
2022-01-07 13:00:00,,242.0,185.0,0,51.5,-0.12
2022-01-07 14:00:00,,154.0,50.0,100,51.5,-0.12
2022-01-07 15:00:00,,134.0,34.0,100,51.5,-0.12
2022-01-07 16:00:00,,61.0,2.0,100,51.5,-0.12
2022-01-07 17:00:00,,20.0,1.0,96,51.5,-0.12
2022-01-07 18:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-07 19:00:00,,0.0,0.0,53,51.5,-0.12
2022-01-07 20:00:00,,0.0,0.0,7,51.5,-0.12
2022-01-07 21:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-07 22:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-07 23:00:00,,0.0,0.0,56,51.5,-0.12
2022-01-08 00:00:00,,0.0,0.0,11,51.5,-0.12
2022-01-08 01:00:00,,0.0,0.0,93,51.5,-0.12
2022-01-08 02:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-08 03:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-08 04:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-08 05:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-08 06:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-08 07:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-08 08:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-08 09:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-08 10:00:00,,3.0,0.0,100,51.5,-0.12
2022-01-08 11:00:00,,11.0,0.0,100,51.5,-0.12
2022-01-08 12:00:00,,21.0,0.0,100,51.5,-0.12
2022-01-08 13:00:00,,22.0,0.0,100,51.5,-0.12
2022-01-08 14:00:00,,32.0,0.0,100,51.5,-0.12
2022-01-08 15:00:00,,41.0,0.0,100,51.5,-0.12
2022-01-08 16:00:00,,19.0,0.0,100,51.5,-0.12
2022-01-08 17:00:00,,9.0,0.0,100,51.5,-0.12
2022-01-08 18:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-08 19:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-08 20:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-08 21:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-08 22:00:00,,0.0,0.0,2,51.5,-0.12
2022-01-08 23:00:00,,0.0,0.0,1,51.5,-0.12
2022-01-09 00:00:00,,0.0,0.0,5,51.5,-0.12
2022-01-09 01:00:00,,0.0,0.0,11,51.5,-0.12
2022-01-09 02:00:00,,0.0,0.0,4,51.5,-0.12
2022-01-09 03:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-09 04:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-09 05:00:00,,0.0,0.0,1,51.5,-0.12
2022-01-09 06:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-09 07:00:00,,0.0,0.0,2,51.5,-0.12
2022-01-09 08:00:00,,0.0,0.0,84,51.5,-0.12
2022-01-09 09:00:00,,0.0,0.0,70,51.5,-0.12
2022-01-09 10:00:00,,24.0,10.0,100,51.5,-0.12
2022-01-09 11:00:00,,100.0,44.0,21,51.5,-0.12
2022-01-09 12:00:00,,197.0,146.0,2,51.5,-0.12
2022-01-09 13:00:00,,247.0,192.0,0,51.5,-0.12
2022-01-09 14:00:00,,249.0,191.0,33,51.5,-0.12
2022-01-09 15:00:00,,211.0,158.0,33,51.5,-0.12
2022-01-09 16:00:00,,131.0,81.0,80,51.5,-0.12
2022-01-09 17:00:00,,41.0,16.0,59,51.5,-0.12
2022-01-09 18:00:00,,0.0,0.0,72,51.5,-0.12
2022-01-09 19:00:00,,0.0,0.0,81,51.5,-0.12
2022-01-09 20:00:00,,0.0,0.0,36,51.5,-0.12
2022-01-09 21:00:00,,0.0,0.0,17,51.5,-0.12
2022-01-09 22:00:00,,0.0,0.0,69,51.5,-0.12
2022-01-09 23:00:00,,0.0,0.0,67,51.5,-0.12
2022-01-10 00:00:00,,0.0,0.0,20,51.5,-0.12
2022-01-10 01:00:00,,0.0,0.0,93,51.5,-0.12
2022-01-10 02:00:00,,0.0,0.0,21,51.5,-0.12
2022-01-10 03:00:00,,0.0,0.0,97,51.5,-0.12
2022-01-10 04:00:00,,0.0,0.0,83,51.5,-0.12
2022-01-10 05:00:00,,0.0,0.0,99,51.5,-0.12
2022-01-10 06:00:00,,0.0,0.0,95,51.5,-0.12
2022-01-10 07:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-10 08:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-10 09:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-10 10:00:00,,4.0,0.0,100,51.5,-0.12
2022-01-10 11:00:00,,17.0,0.0,100,51.5,-0.12
2022-01-10 12:00:00,,32.0,0.0,100,51.5,-0.12
2022-01-10 13:00:00,,53.0,0.0,100,51.5,-0.12
2022-01-10 14:00:00,,120.0,19.0,100,51.5,-0.12
2022-01-10 15:00:00,,51.0,3.0,100,51.5,-0.12
2022-01-10 16:00:00,,41.0,0.0,100,51.5,-0.12
2022-01-10 17:00:00,,15.0,0.0,100,51.5,-0.12
2022-01-10 18:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-10 19:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-10 20:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-10 21:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-10 22:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-10 23:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-11 00:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-11 01:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-11 02:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-11 03:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-11 04:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-11 05:00:00,,0.0,0.0,98,51.5,-0.12
2022-01-11 06:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-11 07:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-11 08:00:00,,0.0,0.0,61,51.5,-0.12
2022-01-11 09:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-11 10:00:00,,11.0,1.0,100,51.5,-0.12
2022-01-11 11:00:00,,31.0,1.0,100,51.5,-0.12
2022-01-11 12:00:00,,46.0,0.0,100,51.5,-0.12
2022-01-11 13:00:00,,53.0,0.0,100,51.5,-0.12
2022-01-11 14:00:00,,28.0,0.0,100,51.5,-0.12
2022-01-11 15:00:00,,20.0,0.0,100,51.5,-0.12
2022-01-11 16:00:00,,17.0,0.0,100,51.5,-0.12
2022-01-11 17:00:00,,5.0,0.0,100,51.5,-0.12
2022-01-11 18:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-11 19:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-11 20:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-11 21:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-11 22:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-11 23:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-12 00:00:00,,0.0,0.0,80,51.5,-0.12
2022-01-12 01:00:00,,0.0,0.0,24,51.5,-0.12
2022-01-12 02:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-12 03:00:00,,0.0,0.0,24,51.5,-0.12
2022-01-12 04:00:00,,0.0,0.0,86,51.5,-0.12
2022-01-12 05:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-12 06:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-12 07:00:00,,0.0,0.0,99,51.5,-0.12
2022-01-12 08:00:00,,0.0,0.0,95,51.5,-0.12
2022-01-12 09:00:00,,0.0,0.0,70,51.5,-0.12
2022-01-12 10:00:00,,24.0,11.0,100,51.5,-0.12
2022-01-12 11:00:00,,103.0,59.0,64,51.5,-0.12
2022-01-12 12:00:00,,165.0,84.0,85,51.5,-0.12
2022-01-12 13:00:00,,207.0,105.0,88,51.5,-0.12
2022-01-12 14:00:00,,226.0,138.0,69,51.5,-0.12
2022-01-12 15:00:00,,202.0,132.0,61,51.5,-0.12
2022-01-12 16:00:00,,130.0,73.0,59,51.5,-0.12
2022-01-12 17:00:00,,46.0,22.0,71,51.5,-0.12
2022-01-12 18:00:00,,1.0,0.0,100,51.5,-0.12
2022-01-12 19:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-12 20:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-12 21:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-12 22:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-12 23:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-13 00:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-13 01:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-13 02:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-13 03:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-13 04:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-13 05:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-13 06:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-13 07:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-13 08:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-13 09:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-13 10:00:00,,22.0,7.0,100,51.5,-0.12
2022-01-13 11:00:00,,95.0,38.0,100,51.5,-0.12
2022-01-13 12:00:00,,175.0,98.0,94,51.5,-0.12
2022-01-13 13:00:00,,234.0,156.0,82,51.5,-0.12
2022-01-13 14:00:00,,215.0,118.0,98,51.5,-0.12
2022-01-13 15:00:00,,188.0,102.0,91,51.5,-0.12
2022-01-13 16:00:00,,125.0,62.0,80,51.5,-0.12
2022-01-13 17:00:00,,47.0,20.0,73,51.5,-0.12
2022-01-13 18:00:00,,1.0,0.0,65,51.5,-0.12
2022-01-13 19:00:00,,0.0,0.0,50,51.5,-0.12
2022-01-13 20:00:00,,0.0,0.0,10,51.5,-0.12
2022-01-13 21:00:00,,0.0,0.0,7,51.5,-0.12
2022-01-13 22:00:00,,0.0,0.0,3,51.5,-0.12
2022-01-13 23:00:00,,0.0,0.0,1,51.5,-0.12
2022-01-14 00:00:00,,0.0,0.0,1,51.5,-0.12
2022-01-14 01:00:00,,0.0,0.0,1,51.5,-0.12
2022-01-14 02:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-14 03:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-14 04:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-14 05:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-14 06:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-14 07:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-14 08:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-14 09:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-14 10:00:00,,29.0,16.0,1,51.5,-0.12
2022-01-14 11:00:00,,121.0,81.0,8,51.5,-0.12
2022-01-14 12:00:00,,195.0,134.0,17,51.5,-0.12
2022-01-14 13:00:00,,231.0,150.0,13,51.5,-0.12
2022-01-14 14:00:00,,232.0,148.0,71,51.5,-0.12
2022-01-14 15:00:00,,198.0,119.0,42,51.5,-0.12
2022-01-14 16:00:00,,134.0,78.0,33,51.5,-0.12
2022-01-14 17:00:00,,53.0,28.0,62,51.5,-0.12
2022-01-14 18:00:00,,1.0,0.0,38,51.5,-0.12
2022-01-14 19:00:00,,0.0,0.0,22,51.5,-0.12
2022-01-14 20:00:00,,0.0,0.0,18,51.5,-0.12
2022-01-14 21:00:00,,0.0,0.0,18,51.5,-0.12
2022-01-14 22:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-14 23:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-15 00:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-15 01:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-15 02:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-15 03:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-15 04:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-15 05:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-15 06:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-15 07:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-15 08:00:00,,0.0,0.0,99,51.5,-0.12
2022-01-15 09:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-15 10:00:00,,26.0,11.0,76,51.5,-0.12
2022-01-15 11:00:00,,96.0,42.0,43,51.5,-0.12
2022-01-15 12:00:00,,164.0,82.0,18,51.5,-0.12
2022-01-15 13:00:00,,199.0,98.0,35,51.5,-0.12
2022-01-15 14:00:00,,142.0,24.0,81,51.5,-0.12
2022-01-15 15:00:00,,148.0,50.0,48,51.5,-0.12
2022-01-15 16:00:00,,99.0,40.0,100,51.5,-0.12
2022-01-15 17:00:00,,36.0,8.0,100,51.5,-0.12
2022-01-15 18:00:00,,1.0,0.0,42,51.5,-0.12
2022-01-15 19:00:00,,0.0,0.0,73,51.5,-0.12
2022-01-15 20:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-15 21:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-15 22:00:00,,0.0,0.0,93,51.5,-0.12
2022-01-15 23:00:00,,0.0,0.0,97,51.5,-0.12
2022-01-16 00:00:00,,0.0,0.0,11,51.5,-0.12
2022-01-16 01:00:00,,0.0,0.0,93,51.5,-0.12
2022-01-16 02:00:00,,0.0,0.0,84,51.5,-0.12
2022-01-16 03:00:00,,0.0,0.0,95,51.5,-0.12
2022-01-16 04:00:00,,0.0,0.0,56,51.5,-0.12
2022-01-16 05:00:00,,0.0,0.0,7,51.5,-0.12
2022-01-16 06:00:00,,0.0,0.0,50,51.5,-0.12
2022-01-16 07:00:00,,0.0,0.0,29,51.5,-0.12
2022-01-16 08:00:00,,0.0,0.0,10,51.5,-0.12
2022-01-16 09:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-16 10:00:00,,28.0,11.0,100,51.5,-0.12
2022-01-16 11:00:00,,101.0,46.0,98,51.5,-0.12
2022-01-16 12:00:00,,183.0,108.0,96,51.5,-0.12
2022-01-16 13:00:00,,176.0,92.0,100,51.5,-0.12
2022-01-16 14:00:00,,258.0,180.0,92,51.5,-0.12
2022-01-16 15:00:00,,179.0,69.0,59,51.5,-0.12
2022-01-16 16:00:00,,145.0,85.0,4,51.5,-0.12
2022-01-16 17:00:00,,61.0,33.0,3,51.5,-0.12
2022-01-16 18:00:00,,2.0,0.0,12,51.5,-0.12
2022-01-16 19:00:00,,0.0,0.0,7,51.5,-0.12
2022-01-16 20:00:00,,0.0,0.0,94,51.5,-0.12
2022-01-16 21:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-16 22:00:00,,0.0,0.0,62,51.5,-0.12
2022-01-16 23:00:00,,0.0,0.0,31,51.5,-0.12
2022-01-17 00:00:00,,0.0,0.0,11,51.5,-0.12
2022-01-17 01:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-17 02:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-17 03:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-17 04:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-17 05:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-17 06:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-17 07:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-17 08:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-17 09:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-17 10:00:00,,33.0,18.0,0,51.5,-0.12
2022-01-17 11:00:00,,128.0,87.0,0,51.5,-0.12
2022-01-17 12:00:00,,214.0,162.0,0,51.5,-0.12
2022-01-17 13:00:00,,266.0,209.0,0,51.5,-0.12
2022-01-17 14:00:00,,276.0,220.0,0,51.5,-0.12
2022-01-17 15:00:00,,240.0,186.0,0,51.5,-0.12
2022-01-17 16:00:00,,164.0,120.0,0,51.5,-0.12
2022-01-17 17:00:00,,67.0,41.0,0,51.5,-0.12
2022-01-17 18:00:00,,3.0,1.0,0,51.5,-0.12
2022-01-17 19:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-17 20:00:00,,0.0,0.0,0,51.5,-0.12
2022-01-17 21:00:00,,0.0,0.0,9,51.5,-0.12
2022-01-17 22:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-17 23:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-18 00:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-18 01:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-18 02:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-18 03:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-18 04:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-18 05:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-18 06:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-18 07:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-18 08:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-18 09:00:00,,0.0,0.0,100,51.5,-0.12
2022-01-18 10:00:00,,25.0,10.0,97,51.5,-0.12
2022-01-18 11:00:00,,94.0,41.0,100,51.5,-0.12
2022-01-18 12:00:00,,145.0,33.0,100,51.5,-0.12
